locus_tag	ftype	length_bp	gene	EC_number	COG	product
BIJEODOL_01679	CDS	1056	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BIJEODOL_01680	CDS	1827	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
BIJEODOL_01681	CDS	126				hypothetical protein
BIJEODOL_01682	CDS	549	tipA			HTH-type transcriptional activator TipA
BIJEODOL_01683	CDS	2298				hypothetical protein
BIJEODOL_01684	CDS	777	ydfK		COG1811	putative membrane protein YdfK
BIJEODOL_01685	tRNA	77				tRNA-Met(cat)
BIJEODOL_01686	CDS	1155				hypothetical protein
BIJEODOL_01687	CDS	1812				hypothetical protein
BIJEODOL_01688	CDS	1473				hypothetical protein
BIJEODOL_01689	CDS	1293				hypothetical protein
BIJEODOL_01690	CDS	1893	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
BIJEODOL_01691	CDS	369				hypothetical protein
BIJEODOL_01692	CDS	966	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
BIJEODOL_01693	CDS	558	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
BIJEODOL_01694	CDS	321				hypothetical protein
BIJEODOL_01695	CDS	177				hypothetical protein
BIJEODOL_01696	CDS	495				hypothetical protein
BIJEODOL_01697	CDS	522				hypothetical protein
BIJEODOL_01698	CDS	246				hypothetical protein
BIJEODOL_01699	CDS	633				hypothetical protein
BIJEODOL_01700	CDS	747		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
BIJEODOL_01701	CDS	696	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
BIJEODOL_01702	CDS	1092	bshC_1	6.-.-.-		Putative cysteine ligase BshC
BIJEODOL_01703	CDS	519	bshC_2	6.-.-.-		Putative cysteine ligase BshC
BIJEODOL_01704	CDS	798	glnQ			Glutamine transport ATP-binding protein GlnQ
BIJEODOL_01705	CDS	960				hypothetical protein
BIJEODOL_01706	CDS	618				hypothetical protein
BIJEODOL_01707	CDS	1227				IS200/IS605 family transposase ISDra2
BIJEODOL_01708	CDS	396				hypothetical protein
BIJEODOL_01709	CDS	1608				hypothetical protein
BIJEODOL_01710	CDS	540				hypothetical protein
BIJEODOL_01711	CDS	975				hypothetical protein
BIJEODOL_01712	CDS	1500	comM		COG0606	Competence protein ComM
BIJEODOL_01713	CDS	963				hypothetical protein
BIJEODOL_01714	CDS	1056				hypothetical protein
BIJEODOL_01715	CDS	2058	prlC	3.4.24.70	COG0339	Oligopeptidase A
BIJEODOL_01716	CDS	1014				hypothetical protein
BIJEODOL_01717	CDS	294	spoVS		COG2359	Stage V sporulation protein S
BIJEODOL_01718	CDS	1047	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
BIJEODOL_01719	CDS	141				hypothetical protein
BIJEODOL_01720	CDS	453				hypothetical protein
BIJEODOL_01721	CDS	654	mqnB	3.2.2.26		Futalosine hydrolase
BIJEODOL_01722	CDS	456				hypothetical protein
BIJEODOL_01723	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
BIJEODOL_01724	CDS	1377	ktrB_1		COG0168	Ktr system potassium uptake protein B
BIJEODOL_01725	CDS	1434	ktrB_2		COG0168	Ktr system potassium uptake protein B
BIJEODOL_01726	CDS	1119	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
BIJEODOL_01727	CDS	1497	cysS	6.1.1.16		Cysteine--tRNA ligase
BIJEODOL_01728	CDS	519				hypothetical protein
BIJEODOL_01729	CDS	696	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
BIJEODOL_01730	CDS	1023	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
BIJEODOL_01731	CDS	1002	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
BIJEODOL_01732	CDS	588				hypothetical protein
BIJEODOL_01733	CDS	918				hypothetical protein
BIJEODOL_01734	CDS	462				hypothetical protein
BIJEODOL_01735	CDS	435				hypothetical protein
BIJEODOL_01736	CDS	750				hypothetical protein
BIJEODOL_01737	CDS	969	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BIJEODOL_01738	CDS	693	mnmG_2			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BIJEODOL_01739	CDS	330				hypothetical protein
BIJEODOL_01740	CDS	600	paiB		COG2808	Protease synthase and sporulation protein PAI 2
BIJEODOL_01741	CDS	915				hypothetical protein
BIJEODOL_01742	CDS	612				hypothetical protein
BIJEODOL_01743	CDS	240				hypothetical protein
BIJEODOL_01744	CDS	888	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
BIJEODOL_01745	CDS	936				hypothetical protein
BIJEODOL_01746	CDS	1242	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
BIJEODOL_01747	CDS	921	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BIJEODOL_01748	CDS	456				hypothetical protein
BIJEODOL_01749	CDS	1755	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
BIJEODOL_01750	CDS	720				hypothetical protein
BIJEODOL_01751	CDS	1314	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
BIJEODOL_01752	CDS	360				hypothetical protein
BIJEODOL_01753	CDS	1644	mutL			DNA mismatch repair protein MutL
BIJEODOL_01754	CDS	261				hypothetical protein
BIJEODOL_01755	CDS	1002	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
BIJEODOL_01756	CDS	780				hypothetical protein
BIJEODOL_01757	CDS	858				hypothetical protein
BIJEODOL_01758	CDS	936	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
BIJEODOL_01759	CDS	546				hypothetical protein
BIJEODOL_01760	CDS	1008	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
BIJEODOL_01761	CDS	249				hypothetical protein
BIJEODOL_01762	CDS	1170	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
BIJEODOL_01763	CDS	600	gph_3	3.1.3.18		Phosphoglycolate phosphatase
BIJEODOL_01764	CDS	372				hypothetical protein
BIJEODOL_01765	CDS	2766	polA	2.7.7.7	COG0258	DNA polymerase I, thermostable
BIJEODOL_01766	CDS	510				hypothetical protein
BIJEODOL_01767	CDS	1311	mntH		COG1914	Divalent metal cation transporter MntH
BIJEODOL_01768	CDS	285				hypothetical protein
BIJEODOL_01769	CDS	1167		3.5.1.47		N-acetyldiaminopimelate deacetylase
BIJEODOL_01770	CDS	1587	hbpA_2		COG0747	Heme-binding protein A
BIJEODOL_01771	CDS	633	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
BIJEODOL_01772	CDS	567				hypothetical protein
BIJEODOL_01773	CDS	378				hypothetical protein
BIJEODOL_01774	CDS	555				IS1595 family transposase ISBko1
BIJEODOL_01775	CDS	825				hypothetical protein
BIJEODOL_01776	CDS	1266	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
BIJEODOL_01777	CDS	843				hypothetical protein
BIJEODOL_01778	CDS	2721	acn	4.2.1.3	COG1048	Aconitate hydratase A
BIJEODOL_01779	CDS	1005				hypothetical protein
BIJEODOL_01780	CDS	546				hypothetical protein
BIJEODOL_01781	CDS	1299		1.14.-.-		Putative cytochrome P450 120
BIJEODOL_01782	CDS	1326		1.6.3.5		Renalase
BIJEODOL_01783	CDS	792				hypothetical protein
BIJEODOL_01784	CDS	726				hypothetical protein
BIJEODOL_01785	CDS	2343	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
BIJEODOL_01786	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
BIJEODOL_01787	CDS	699				hypothetical protein
BIJEODOL_01788	CDS	1278	lutA_1			Lactate utilization protein A
BIJEODOL_01789	CDS	1437		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
BIJEODOL_01790	CDS	708				hypothetical protein
BIJEODOL_01791	CDS	639				hypothetical protein
BIJEODOL_01792	CDS	702				hypothetical protein
BIJEODOL_01793	CDS	1131				hypothetical protein
BIJEODOL_01794	CDS	1908	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
BIJEODOL_01795	CDS	705				hypothetical protein
BIJEODOL_01796	CDS	360				hypothetical protein
BIJEODOL_01797	CDS	318				hypothetical protein
BIJEODOL_01798	CDS	1452				hypothetical protein
BIJEODOL_01799	CDS	366				hypothetical protein
BIJEODOL_01800	CDS	1626	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BIJEODOL_01801	CDS	1188	fsr			Fosmidomycin resistance protein
BIJEODOL_01802	CDS	513				hypothetical protein
BIJEODOL_01803	CDS	519				hypothetical protein
BIJEODOL_01804	CDS	831				hypothetical protein
BIJEODOL_01805	CDS	921		3.6.-.-	COG1703	putative GTPase
BIJEODOL_01806	CDS	459				hypothetical protein
BIJEODOL_01807	CDS	627	lytF_2	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
BIJEODOL_01808	CDS	375				hypothetical protein
BIJEODOL_01809	CDS	714	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
BIJEODOL_01810	CDS	1647				hypothetical protein
BIJEODOL_01811	tRNA	76				tRNA-Ala(cgc)
BIJEODOL_01812	CDS	606	minC			septum site-determining protein MinC
BIJEODOL_01813	CDS	384	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BIJEODOL_01814	CDS	1047				hypothetical protein
BIJEODOL_01815	CDS	1326				hypothetical protein
BIJEODOL_01816	CDS	987				hypothetical protein
BIJEODOL_01817	CDS	1140	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
BIJEODOL_01818	CDS	1143	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
BIJEODOL_01819	CDS	405			COG3385	IS4 family transposase ISDra7
BIJEODOL_01820	CDS	315	kptA_1	2.7.1.-		RNA 2'-phosphotransferase
BIJEODOL_01821	CDS	771			COG3385	IS4 family transposase ISDra7
BIJEODOL_01822	CDS	753				hypothetical protein
BIJEODOL_01823	CDS	855	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
BIJEODOL_01824	CDS	576				hypothetical protein
BIJEODOL_01825	CDS	606	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
BIJEODOL_01826	CDS	1041	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
BIJEODOL_01827	CDS	519				hypothetical protein
BIJEODOL_01828	CDS	1725			COG1520	Desiccation/radiation resistance protein
BIJEODOL_01829	CDS	744				hypothetical protein
BIJEODOL_01830	CDS	3051	uvrA_1		COG0178	UvrABC system protein A
BIJEODOL_01831	CDS	198				hypothetical protein
BIJEODOL_01832	CDS	1395				hypothetical protein
BIJEODOL_01833	CDS	288				hypothetical protein
BIJEODOL_01834	CDS	2238	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
BIJEODOL_01835	CDS	474				hypothetical protein
BIJEODOL_01836	CDS	300				hypothetical protein
BIJEODOL_01837	CDS	1296	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
BIJEODOL_01838	CDS	342				hypothetical protein
BIJEODOL_01839	CDS	1065				hypothetical protein
BIJEODOL_01840	CDS	1314				hypothetical protein
BIJEODOL_01841	CDS	351				hypothetical protein
BIJEODOL_01842	CDS	627	hacB_2	4.2.1.33		Methanogen homoaconitase small subunit
BIJEODOL_01843	CDS	1059	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
BIJEODOL_01844	CDS	309				hypothetical protein
BIJEODOL_01845	CDS	1401	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
BIJEODOL_01846	CDS	384				hypothetical protein
BIJEODOL_01847	CDS	969	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
BIJEODOL_01848	CDS	1167				hypothetical protein
BIJEODOL_01849	CDS	1422	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
BIJEODOL_01850	CDS	651				hypothetical protein
BIJEODOL_01851	CDS	591				hypothetical protein
BIJEODOL_01852	CDS	939	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BIJEODOL_01853	CDS	795				hypothetical protein
BIJEODOL_01854	CDS	477	rimP		COG0779	Ribosome maturation factor RimP
BIJEODOL_01855	CDS	1191	nusA		COG0195	Transcription termination/antitermination protein NusA
BIJEODOL_01856	CDS	294				hypothetical protein
BIJEODOL_01857	CDS	1794	infB		COG0532	Translation initiation factor IF-2
BIJEODOL_01858	CDS	540				hypothetical protein
BIJEODOL_01859	CDS	615				hypothetical protein
BIJEODOL_01860	CDS	369				hypothetical protein
BIJEODOL_01861	CDS	378				hypothetical protein
BIJEODOL_01862	CDS	330				hypothetical protein
BIJEODOL_01863	CDS	999				hypothetical protein
BIJEODOL_01864	CDS	288				hypothetical protein
BIJEODOL_01865	CDS	405				hypothetical protein
BIJEODOL_01866	CDS	1302				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
BIJEODOL_01867	CDS	2850	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
BIJEODOL_01868	CDS	363	gcvH		COG0509	Glycine cleavage system H protein
BIJEODOL_01869	CDS	903	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
BIJEODOL_01870	CDS	633				hypothetical protein
BIJEODOL_01871	CDS	429	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
BIJEODOL_01872	CDS	570		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
BIJEODOL_01873	CDS	747				hypothetical protein
BIJEODOL_01874	CDS	1086	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
BIJEODOL_01875	CDS	396				hypothetical protein
BIJEODOL_01876	CDS	918	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
BIJEODOL_01877	CDS	909				hypothetical protein
BIJEODOL_01878	CDS	381				hypothetical protein
BIJEODOL_01879	CDS	2307	secDF		COG0341	Protein translocase subunit SecDF
BIJEODOL_01880	CDS	846	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
BIJEODOL_01881	CDS	1335	glgC_2	2.7.7.27		Glucose-1-phosphate adenylyltransferase
BIJEODOL_01882	CDS	231				hypothetical protein
BIJEODOL_01883	CDS	1299	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
BIJEODOL_01884	CDS	1092	proB	2.7.2.11	COG0263	Glutamate 5-kinase
BIJEODOL_01885	CDS	963				hypothetical protein
BIJEODOL_01886	CDS	1602				hypothetical protein
BIJEODOL_01887	CDS	420				hypothetical protein
BIJEODOL_01888	CDS	876				hypothetical protein
BIJEODOL_01889	CDS	636				hypothetical protein
BIJEODOL_01890	CDS	237				hypothetical protein
BIJEODOL_01891	CDS	960	rlmL_2	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
BIJEODOL_01892	CDS	939	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BIJEODOL_01893	CDS	1359	ffh		COG0541	Signal recognition particle protein
BIJEODOL_01894	CDS	543				hypothetical protein
BIJEODOL_01895	CDS	2301	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
BIJEODOL_01896	CDS	330	fbp	5.2.1.8	COG0545	FK506-binding protein
BIJEODOL_01897	CDS	231				hypothetical protein
BIJEODOL_01898	CDS	456	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
BIJEODOL_01899	CDS	417				hypothetical protein
BIJEODOL_01900	CDS	852	dppA_3	3.4.11.-	COG2362	D-aminopeptidase
BIJEODOL_01901	CDS	282				hypothetical protein
BIJEODOL_01902	CDS	549				hypothetical protein
BIJEODOL_01903	CDS	315				hypothetical protein
BIJEODOL_01904	CDS	273				hypothetical protein
BIJEODOL_01905	CDS	2118	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
BIJEODOL_01906	CDS	573	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
BIJEODOL_01907	CDS	228				hypothetical protein
BIJEODOL_01908	CDS	756	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
BIJEODOL_01909	CDS	1014				hypothetical protein
BIJEODOL_01910	CDS	2268	comEC_2		COG0658	ComE operon protein 3
BIJEODOL_01911	CDS	381				hypothetical protein
BIJEODOL_01912	CDS	1449	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BIJEODOL_01913	CDS	420	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
BIJEODOL_01914	CDS	753	yfcA		COG0730	putative membrane transporter protein YfcA
BIJEODOL_01915	CDS	612				hypothetical protein
BIJEODOL_01916	CDS	198				hypothetical protein
BIJEODOL_01917	CDS	549	scpB		COG1386	Segregation and condensation protein B 
BIJEODOL_01918	CDS	693	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
BIJEODOL_01919	CDS	1221	epsF		COG1459	Type II secretion system protein F
BIJEODOL_01920	CDS	354				hypothetical protein
BIJEODOL_01921	CDS	429	mraZ			Transcriptional regulator MraZ
BIJEODOL_01922	CDS	930	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
BIJEODOL_01923	CDS	363				hypothetical protein
BIJEODOL_01924	CDS	1314	pbpB		COG0768	Penicillin-binding protein PbpB
BIJEODOL_01925	CDS	1005	napF			Ferredoxin-type protein NapF
BIJEODOL_01926	tRNA	81				tRNA-Val(gac)
BIJEODOL_01927	CDS	1086	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
BIJEODOL_01928	CDS	222				hypothetical protein
BIJEODOL_01929	CDS	1914				hypothetical protein
BIJEODOL_01930	CDS	1521	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
BIJEODOL_01931	CDS	603				hypothetical protein
BIJEODOL_01932	CDS	681				hypothetical protein
BIJEODOL_01933	CDS	708				hypothetical protein
BIJEODOL_01934	CDS	1503	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
BIJEODOL_01935	CDS	681				hypothetical protein
BIJEODOL_01936	CDS	660				hypothetical protein
BIJEODOL_01937	CDS	357				hypothetical protein
BIJEODOL_01938	CDS	429				hypothetical protein
BIJEODOL_01939	CDS	651				hypothetical protein
BIJEODOL_01940	CDS	993	ccpA		COG1609	Catabolite control protein A
BIJEODOL_01941	CDS	537				hypothetical protein
BIJEODOL_01942	CDS	576				hypothetical protein
BIJEODOL_01943	CDS	135				hypothetical protein
BIJEODOL_01944	CDS	867				hypothetical protein
BIJEODOL_01945	CDS	600				hypothetical protein
BIJEODOL_01946	CDS	546				hypothetical protein
BIJEODOL_01947	CDS	936	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
BIJEODOL_01948	CDS	1224	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
BIJEODOL_01949	CDS	624	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
BIJEODOL_01950	CDS	942				hypothetical protein
BIJEODOL_01951	CDS	588	lrp		COG1522	Leucine-responsive regulatory protein
BIJEODOL_01952	CDS	1107	ald2	1.4.1.1		Alanine dehydrogenase 2
BIJEODOL_01953	CDS	276				hypothetical protein
BIJEODOL_01954	CDS	399				hypothetical protein
BIJEODOL_01955	CDS	1305	rarA		COG2256	Replication-associated recombination protein A
BIJEODOL_01956	CDS	189				hypothetical protein
BIJEODOL_01957	CDS	570				hypothetical protein
BIJEODOL_01958	CDS	522				hypothetical protein
BIJEODOL_01959	CDS	489				hypothetical protein
BIJEODOL_01960	CDS	2148	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
BIJEODOL_01961	CDS	867				hypothetical protein
BIJEODOL_01962	CDS	156				hypothetical protein
BIJEODOL_01963	CDS	738	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
BIJEODOL_01964	CDS	1704	glcA		COG1620	Glycolate permease GlcA
BIJEODOL_01965	CDS	744	lutA_2		COG0247	Lactate utilization protein A
BIJEODOL_01966	CDS	1044	lutB_1		COG1139	Lactate utilization protein B
BIJEODOL_01967	CDS	519	lutB_2		COG1139	Lactate utilization protein B
BIJEODOL_01968	CDS	639	lutC		COG1556	Lactate utilization protein C
BIJEODOL_01969	CDS	564		2.7.1.12	COG3265	Gluconokinase
BIJEODOL_01970	CDS	1011				hypothetical protein
BIJEODOL_01971	CDS	699	iphP	3.1.3.48		Tyrosine-protein phosphatase
BIJEODOL_01972	CDS	2439	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
BIJEODOL_01973	CDS	183				hypothetical protein
BIJEODOL_01974	CDS	1146				hypothetical protein
BIJEODOL_01975	CDS	2346	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
BIJEODOL_01976	CDS	99				hypothetical protein
BIJEODOL_01977	CDS	723				hypothetical protein
BIJEODOL_01978	CDS	426				hypothetical protein
BIJEODOL_01979	CDS	573				hypothetical protein
BIJEODOL_01980	CDS	324				hypothetical protein
BIJEODOL_01981	CDS	1182	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
BIJEODOL_01982	CDS	2730	smc_3			Chromosome partition protein Smc
BIJEODOL_01983	CDS	738				hypothetical protein
BIJEODOL_01984	CDS	507				hypothetical protein
BIJEODOL_01985	CDS	414				hypothetical protein
BIJEODOL_01986	CDS	711				hypothetical protein
BIJEODOL_01987	CDS	438				IS200/IS605 family transposase ISDra9
BIJEODOL_01988	CDS	1506	glpK	2.7.1.30	COG0554	Glycerol kinase
BIJEODOL_01989	CDS	816	glpF		COG0580	Glycerol uptake facilitator protein
BIJEODOL_01990	CDS	783				hypothetical protein
BIJEODOL_01991	CDS	786				hypothetical protein
BIJEODOL_01992	CDS	396				hypothetical protein
BIJEODOL_01993	CDS	1227				IS200/IS605 family transposase ISDra2
BIJEODOL_01994	CDS	291				hypothetical protein
BIJEODOL_01995	CDS	1053	deoR		COG2390	Deoxyribonucleoside regulator
BIJEODOL_01996	CDS	207				hypothetical protein
BIJEODOL_01997	CDS	171				hypothetical protein
BIJEODOL_01998	CDS	1203	bprV	3.4.21.-	COG1404	Extracellular basic protease
BIJEODOL_01999	CDS	786		1.-.-.-		putative oxidoreductase
BIJEODOL_02000	CDS	894	ppk_1	2.7.4.1		Polyphosphate kinase
BIJEODOL_02001	CDS	1716	ppk_2	2.7.4.1	COG0855	Polyphosphate kinase
BIJEODOL_02002	CDS	1188				hypothetical protein
BIJEODOL_02003	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
BIJEODOL_02004	CDS	231	acpP		COG0236	Acyl carrier protein
BIJEODOL_02005	CDS	765	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BIJEODOL_02006	CDS	417				hypothetical protein
BIJEODOL_02007	CDS	918	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BIJEODOL_02008	CDS	1026	fabHA_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
BIJEODOL_02009	CDS	1017	fabHA_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
BIJEODOL_02010	CDS	1398	tig	5.2.1.8	COG0544	Trigger factor
BIJEODOL_02011	CDS	639	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BIJEODOL_02012	CDS	312	todB		COG2146	Toluene 1,2-dioxygenase system ferredoxin subunit
BIJEODOL_02013	CDS	858				hypothetical protein
BIJEODOL_02014	CDS	555				hypothetical protein
BIJEODOL_02015	CDS	1134				hypothetical protein
BIJEODOL_02016	CDS	324				hypothetical protein
BIJEODOL_02017	CDS	1563	dppA_4		COG0747	Periplasmic dipeptide transport protein
BIJEODOL_02018	CDS	663				hypothetical protein
BIJEODOL_02019	CDS	447				hypothetical protein
BIJEODOL_02020	CDS	1002				hypothetical protein
BIJEODOL_02021	CDS	558				hypothetical protein
BIJEODOL_02022	CDS	1200	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
BIJEODOL_02023	CDS	531				hypothetical protein
BIJEODOL_02024	CDS	192				hypothetical protein
BIJEODOL_02025	CDS	513				hypothetical protein
BIJEODOL_02026	CDS	1263	pilT_3		COG2805	Twitching mobility protein
BIJEODOL_02027	CDS	2664				hypothetical protein
BIJEODOL_02028	CDS	525				hypothetical protein
BIJEODOL_02029	CDS	762	rl5	1.10.3.-		Polyphenol oxidase
BIJEODOL_02030	CDS	795	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
BIJEODOL_02031	CDS	639	nox	1.6.99.3	COG0778	NADH dehydrogenase
BIJEODOL_02032	CDS	351				hypothetical protein
BIJEODOL_02033	CDS	486	gfh1_1		COG0782	Transcription inhibitor protein Gfh1
BIJEODOL_02034	CDS	1185				hypothetical protein
BIJEODOL_02035	CDS	615	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
BIJEODOL_02036	CDS	1212	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
BIJEODOL_02037	CDS	2442	lon1_2	3.4.21.53	COG0466	Lon protease 1
BIJEODOL_02038	CDS	885				hypothetical protein
BIJEODOL_02039	CDS	2301	mutS2	3.1.-.-		Endonuclease MutS2
BIJEODOL_02040	CDS	837				hypothetical protein
BIJEODOL_02041	CDS	903				hypothetical protein
BIJEODOL_02042	CDS	468				hypothetical protein
BIJEODOL_02043	CDS	966				hypothetical protein
BIJEODOL_02044	CDS	525				hypothetical protein
BIJEODOL_02045	CDS	978	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BIJEODOL_02046	tRNA	74				tRNA-Gln(ctg)
BIJEODOL_02047	CDS	1818	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BIJEODOL_02048	CDS	588	tdk	2.7.1.21	COG1435	Thymidine kinase
BIJEODOL_02049	CDS	996				hypothetical protein
BIJEODOL_02050	CDS	846				DegV domain-containing protein
BIJEODOL_02051	CDS	648				putative protein
BIJEODOL_02052	CDS	1050			COG1702	PhoH-like protein
BIJEODOL_02053	CDS	435				hypothetical protein
BIJEODOL_02054	CDS	390				hypothetical protein
BIJEODOL_02055	CDS	984	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
BIJEODOL_02056	CDS	639				hypothetical protein
BIJEODOL_02057	CDS	825			COG1305	putative protein
BIJEODOL_02058	CDS	585				hypothetical protein
BIJEODOL_02059	CDS	1281				hypothetical protein
BIJEODOL_02060	CDS	1083	plsX	2.3.1.274		Phosphate acyltransferase
BIJEODOL_02061	CDS	603				hypothetical protein
BIJEODOL_02062	CDS	1611	katA	1.11.1.6	COG0753	Catalase
BIJEODOL_02063	CDS	639	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
BIJEODOL_02064	CDS	774	mccF			Microcin C7 self-immunity protein MccF
BIJEODOL_02065	CDS	312				hypothetical protein
BIJEODOL_02066	CDS	390				hypothetical protein
BIJEODOL_02067	CDS	513				hypothetical protein
BIJEODOL_02068	CDS	357	rplT		COG0292	50S ribosomal protein L20
BIJEODOL_02069	CDS	201	rpmI			50S ribosomal protein L35
BIJEODOL_02070	CDS	474				hypothetical protein
BIJEODOL_02071	CDS	240				hypothetical protein
BIJEODOL_02072	CDS	1017	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
BIJEODOL_02073	CDS	249				hypothetical protein
