locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKPCEBJP_00745	CDS	2547	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
IKPCEBJP_00746	CDS	1239	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
IKPCEBJP_00747	CDS	600	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
IKPCEBJP_00748	CDS	531				hypothetical protein
IKPCEBJP_00749	CDS	399	spxA_2		COG1393	Regulatory protein Spx
IKPCEBJP_00750	CDS	117				hypothetical protein
IKPCEBJP_00751	CDS	969				hypothetical protein
IKPCEBJP_00752	CDS	198				hypothetical protein
IKPCEBJP_00753	CDS	2757	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
IKPCEBJP_00754	CDS	1032				hypothetical protein
IKPCEBJP_00755	CDS	1065	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
IKPCEBJP_00756	CDS	948			COG2826	IS30 family transposase IS1239
IKPCEBJP_00757	CDS	831	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
IKPCEBJP_00758	CDS	246				hypothetical protein
IKPCEBJP_00759	CDS	1011				hypothetical protein
IKPCEBJP_00760	CDS	462				hypothetical protein
IKPCEBJP_00761	CDS	909	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
IKPCEBJP_00762	CDS	273	yjdJ		COG2388	putative protein YjdJ
IKPCEBJP_00763	CDS	273				hypothetical protein
IKPCEBJP_00764	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
IKPCEBJP_00765	CDS	534				hypothetical protein
IKPCEBJP_00766	CDS	621	rnmV	3.1.26.8	COG1658	Ribonuclease M5
IKPCEBJP_00767	CDS	885	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
IKPCEBJP_00768	CDS	1059	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
IKPCEBJP_00769	CDS	558	efp			Elongation factor P
IKPCEBJP_00770	CDS	402				putative protein
IKPCEBJP_00771	CDS	972	nusB			Transcription antitermination protein NusB
IKPCEBJP_00772	CDS	477				hypothetical protein
IKPCEBJP_00773	CDS	1470				hypothetical protein
IKPCEBJP_00774	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
IKPCEBJP_00775	CDS	1140	glgD		COG0448	Glycogen biosynthesis protein GlgD
IKPCEBJP_00776	CDS	1437	glgA	2.4.1.21	COG0297	Glycogen synthase
IKPCEBJP_00777	CDS	2403	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
IKPCEBJP_00778	CDS	1803	apu		COG0366	Amylopullulanase
IKPCEBJP_00779	CDS	1494	dtpT		COG3104	Di-/tripeptide transporter
IKPCEBJP_00780	CDS	948			COG2826	IS30 family transposase IS1239
IKPCEBJP_00781	CDS	1476	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
IKPCEBJP_00782	CDS	996	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
IKPCEBJP_00783	CDS	1890	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IKPCEBJP_00784	CDS	1722			COG1132	putative ABC transporter ATP-binding/permease protein
IKPCEBJP_00785	CDS	114				hypothetical protein
IKPCEBJP_00786	CDS	876				hypothetical protein
IKPCEBJP_00787	CDS	489				hypothetical protein
IKPCEBJP_00788	CDS	675				hypothetical protein
IKPCEBJP_00789	CDS	1755	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
IKPCEBJP_00790	CDS	612				Potassium channel
IKPCEBJP_00791	CDS	645			COG0586	putative membrane protein
IKPCEBJP_00792	CDS	1995	macB_2	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
IKPCEBJP_00793	CDS	219				hypothetical protein
IKPCEBJP_00794	CDS	663				hypothetical protein
IKPCEBJP_00795	CDS	987				Zinc-type alcohol dehydrogenase-like protein
IKPCEBJP_00796	CDS	1110				hypothetical protein
IKPCEBJP_00797	CDS	753			COG1234	putative protein
IKPCEBJP_00798	CDS	939				hypothetical protein
IKPCEBJP_00799	CDS	468	tadA	3.5.4.33		tRNA-specific adenosine deaminase
IKPCEBJP_00800	CDS	840				IS3 family transposase IS981
IKPCEBJP_00801	CDS	261				hypothetical protein
IKPCEBJP_00802	CDS	798				hypothetical protein
IKPCEBJP_00803	CDS	1041	cytR		COG1609	HTH-type transcriptional repressor CytR
IKPCEBJP_00804	CDS	417		3.1.2.-	COG2050	Putative esterase
IKPCEBJP_00805	CDS	1104	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
IKPCEBJP_00806	CDS	1356	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
IKPCEBJP_00807	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
IKPCEBJP_00808	CDS	816	menH_2	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IKPCEBJP_00809	CDS	1683	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
IKPCEBJP_00810	CDS	1176	menF_1	5.4.4.2		Isochorismate synthase MenF
IKPCEBJP_00811	CDS	582				hypothetical protein
IKPCEBJP_00812	CDS	1281				hypothetical protein
IKPCEBJP_00813	CDS	924	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
IKPCEBJP_00814	CDS	969	ansB	3.5.1.1		L-asparaginase
IKPCEBJP_00815	CDS	1389	cof	3.6.1.-		HMP-PP phosphatase
IKPCEBJP_00816	CDS	345				hypothetical protein
IKPCEBJP_00817	CDS	1512	yqiK		COG2268	Inner membrane protein YqiK
IKPCEBJP_00818	CDS	1353	yclM	2.7.2.4	COG0527	Aspartokinase 3
IKPCEBJP_00819	CDS	867				hypothetical protein
IKPCEBJP_00820	CDS	477	slyA			Transcriptional regulator SlyA
IKPCEBJP_00821	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
IKPCEBJP_00822	CDS	1965	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
IKPCEBJP_00823	CDS	453	rplI			50S ribosomal protein L9
IKPCEBJP_00824	CDS	1368	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
IKPCEBJP_00825	CDS	258				hypothetical protein
IKPCEBJP_00826	CDS	774				hypothetical protein
IKPCEBJP_00827	CDS	654	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
IKPCEBJP_00828	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
IKPCEBJP_00829	CDS	1176				hypothetical protein
IKPCEBJP_00830	CDS	882	dnaI		COG1484	Primosomal protein DnaI
IKPCEBJP_00831	CDS	729	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
IKPCEBJP_00832	CDS	516				hypothetical protein
IKPCEBJP_00833	CDS	1311	der		COG1160	GTPase Der
IKPCEBJP_00834	CDS	813				hypothetical protein
IKPCEBJP_00835	CDS	3543				hypothetical protein
IKPCEBJP_00836	CDS	1845				hypothetical protein
IKPCEBJP_00837	CDS	1296				hypothetical protein
IKPCEBJP_00838	CDS	726				hypothetical protein
IKPCEBJP_00839	CDS	699	yohK		COG1346	Inner membrane protein YohK
IKPCEBJP_00840	CDS	405	lrgA		COG1380	Antiholin-like protein LrgA
IKPCEBJP_00841	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
IKPCEBJP_00842	CDS	1149	nusA		COG0195	Transcription termination/antitermination protein NusA
IKPCEBJP_00843	CDS	327				hypothetical protein
IKPCEBJP_00844	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
IKPCEBJP_00845	CDS	2835	infB			Translation initiation factor IF-2
IKPCEBJP_00846	CDS	360	rbfA			Ribosome-binding factor A
IKPCEBJP_00847	CDS	948	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
IKPCEBJP_00848	CDS	441	hpr			HTH-type transcriptional regulator Hpr
IKPCEBJP_00849	CDS	978	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
IKPCEBJP_00850	CDS	222	acpA		COG0236	Acyl carrier protein
IKPCEBJP_00851	CDS	927	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
IKPCEBJP_00852	CDS	732	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IKPCEBJP_00853	CDS	1230	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
IKPCEBJP_00854	CDS	468	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
IKPCEBJP_00855	CDS	435	fabZ_2	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
IKPCEBJP_00856	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
IKPCEBJP_00857	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
IKPCEBJP_00858	CDS	783	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
IKPCEBJP_00859	CDS	1143	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
IKPCEBJP_00860	CDS	921	cysK_2	2.5.1.47		Cysteine synthase
IKPCEBJP_00861	CDS	240				hypothetical protein
IKPCEBJP_00862	CDS	303	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IKPCEBJP_00863	CDS	309	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
IKPCEBJP_00864	CDS	1644	cdr	1.8.1.14		Coenzyme A disulfide reductase
IKPCEBJP_00865	CDS	255				hypothetical protein
IKPCEBJP_00866	CDS	351	spxA_3			Regulatory protein Spx
IKPCEBJP_00867	CDS	744	srlR		COG1349	Glucitol operon repressor
IKPCEBJP_00868	CDS	558		2.3.1.-	COG1670	Acetyltransferase
IKPCEBJP_00869	CDS	858	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
IKPCEBJP_00870	CDS	1989	metG	6.1.1.10		Methionine--tRNA ligase
IKPCEBJP_00871	CDS	240				hypothetical protein
IKPCEBJP_00872	CDS	732	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
IKPCEBJP_00873	CDS	510	queT		COG4708	Queuosine precursor transporter QueT
IKPCEBJP_00874	CDS	633				hypothetical protein
IKPCEBJP_00875	CDS	1023	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
IKPCEBJP_00876	CDS	1191	argJ			Arginine biosynthesis bifunctional protein ArgJ
IKPCEBJP_00877	CDS	1134	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
IKPCEBJP_00878	CDS	852	argB	2.7.2.8	COG0548	Acetylglutamate kinase
IKPCEBJP_00879	CDS	1002	arcB_1	2.1.3.3		Ornithine carbamoyltransferase, catabolic
IKPCEBJP_00880	CDS	696	rnc	3.1.26.3	COG0571	Ribonuclease 3
IKPCEBJP_00881	CDS	2775	smc_1		COG1196	Chromosome partition protein Smc
IKPCEBJP_00882	CDS	735	smc_2		COG1196	Chromosome partition protein Smc
IKPCEBJP_00883	CDS	2169	ltaS1		COG1368	Lipoteichoic acid synthase 1
IKPCEBJP_00884	CDS	411				hypothetical protein
IKPCEBJP_00885	CDS	1119				hypothetical protein
IKPCEBJP_00886	CDS	762				hypothetical protein
IKPCEBJP_00887	CDS	1341	yvbW_1		COG1113	putative amino acid permease YvbW
IKPCEBJP_00888	CDS	2079				hypothetical protein
IKPCEBJP_00889	CDS	810	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
IKPCEBJP_00890	CDS	552				hypothetical protein
IKPCEBJP_00891	CDS	1380	ftsY			Signal recognition particle receptor FtsY
IKPCEBJP_00892	CDS	975	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
IKPCEBJP_00893	CDS	672				hypothetical protein
IKPCEBJP_00894	CDS	2490	leuS	6.1.1.4		Leucine--tRNA ligase
IKPCEBJP_00895	CDS	756				hypothetical protein
IKPCEBJP_00896	CDS	1419	licC		COG1455	Lichenan permease IIC component
IKPCEBJP_00897	CDS	1362	bglA_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
IKPCEBJP_00898	CDS	804	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
IKPCEBJP_00899	CDS	363				hypothetical protein
IKPCEBJP_00900	CDS	840				IS3 family transposase IS1069
IKPCEBJP_00901	CDS	291				IS3 family transposase IS1076
IKPCEBJP_00902	CDS	819				IS3 family transposase ISLla3
IKPCEBJP_00903	CDS	558				hypothetical protein
IKPCEBJP_00904	CDS	291				IS3 family transposase IS1076
IKPCEBJP_00905	CDS	840				IS3 family transposase IS1069
IKPCEBJP_00906	CDS	1260		1.6.99.-	COG1252	NADH dehydrogenase-like protein
IKPCEBJP_00907	CDS	2004				hypothetical protein
IKPCEBJP_00908	CDS	672	sdhB	4.3.1.17		L-serine dehydratase, beta chain
IKPCEBJP_00909	CDS	864	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
IKPCEBJP_00910	CDS	456	copY			Transcriptional repressor CopY
IKPCEBJP_00911	CDS	201	merP			Mercuric transport protein periplasmic component
IKPCEBJP_00912	CDS	2163	copA	7.2.2.8		putative copper-importing P-type ATPase A
IKPCEBJP_00913	CDS	144				hypothetical protein
IKPCEBJP_00914	CDS	2652				hypothetical protein
IKPCEBJP_00915	CDS	786				hypothetical protein
IKPCEBJP_00916	CDS	1155	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
IKPCEBJP_00917	CDS	1227	rpsA		COG0539	30S Ribosomal protein S1
IKPCEBJP_00918	CDS	717	deoD_1	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
IKPCEBJP_00919	CDS	390	pnuC_1		COG3201	Nicotinamide riboside transporter PnuC
IKPCEBJP_00920	CDS	324				hypothetical protein
IKPCEBJP_00921	CDS	2079	uvrC		COG0322	UvrABC system protein C
IKPCEBJP_00922	CDS	1164	mutY	3.2.2.31		Adenine DNA glycosylase
IKPCEBJP_00923	CDS	1419	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
IKPCEBJP_00924	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
IKPCEBJP_00925	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
IKPCEBJP_00926	CDS	429	spxA_4			Regulatory protein Spx
IKPCEBJP_00927	CDS	1308	garB	1.8.1.16		Glutathione amide reductase
IKPCEBJP_00928	CDS	918	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IKPCEBJP_00929	CDS	1503				hypothetical protein
IKPCEBJP_00930	CDS	1911				hypothetical protein
IKPCEBJP_00931	CDS	399				hypothetical protein
IKPCEBJP_00932	CDS	594				hypothetical protein
IKPCEBJP_00933	CDS	453				hypothetical protein
IKPCEBJP_00934	CDS	2088	copB	7.2.2.8		Copper-exporting P-type ATPase B
IKPCEBJP_00935	CDS	3192				hypothetical protein
IKPCEBJP_00936	CDS	885	folD		COG0190	Bifunctional protein FolD protein
IKPCEBJP_00937	CDS	1254	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
IKPCEBJP_00938	CDS	240	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
IKPCEBJP_00939	CDS	1158	garK	2.7.1.165	COG1929	Glycerate 2-kinase
IKPCEBJP_00940	CDS	858		2.5.1.10		Farnesyl diphosphate synthase
IKPCEBJP_00941	CDS	807	tlyA		COG1189	Hemolysin A
IKPCEBJP_00942	CDS	447	argR_1		COG1438	Arginine repressor
IKPCEBJP_00943	CDS	1668	recN		COG0497	DNA repair protein RecN
IKPCEBJP_00944	CDS	567				Potassium channel
IKPCEBJP_00945	CDS	522				hypothetical protein
IKPCEBJP_00946	CDS	939				hypothetical protein
IKPCEBJP_00947	CDS	954	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
IKPCEBJP_00948	CDS	381				hypothetical protein
IKPCEBJP_00949	CDS	2292	pbpX		COG0768	Penicillin-binding protein 2x
IKPCEBJP_00950	CDS	990	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
IKPCEBJP_00951	CDS	279				hypothetical protein
IKPCEBJP_00952	CDS	1521				hypothetical protein
IKPCEBJP_00953	CDS	123				hypothetical protein
IKPCEBJP_00954	CDS	483	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
IKPCEBJP_00955	CDS	876	cynR			HTH-type transcriptional regulator CynR
IKPCEBJP_00956	CDS	675	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
IKPCEBJP_00957	CDS	345	rplS		COG0335	50S ribosomal protein L19
IKPCEBJP_00958	CDS	510				hypothetical protein
IKPCEBJP_00959	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
IKPCEBJP_00960	CDS	537				hypothetical protein
IKPCEBJP_00961	CDS	732	pnuC_2		COG3201	Nicotinamide riboside transporter PnuC
IKPCEBJP_00962	CDS	156				hypothetical protein
IKPCEBJP_00963	CDS	426				Putative universal stress protein
IKPCEBJP_00964	CDS	348	ihfA			Integration host factor subunit alpha
IKPCEBJP_00965	CDS	534				hypothetical protein
IKPCEBJP_00966	CDS	2400				hypothetical protein
IKPCEBJP_00967	CDS	333				hypothetical protein
IKPCEBJP_00968	CDS	135				hypothetical protein
IKPCEBJP_00969	CDS	1200	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
IKPCEBJP_00970	CDS	345	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
IKPCEBJP_00971	CDS	213				hypothetical protein
IKPCEBJP_00972	CDS	684	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
IKPCEBJP_00973	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
IKPCEBJP_00974	CDS	630				hypothetical protein
IKPCEBJP_00975	CDS	999				hypothetical protein
IKPCEBJP_00976	CDS	630	liaR		COG2197	Transcriptional regulatory protein LiaR
IKPCEBJP_00977	CDS	807				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
IKPCEBJP_00978	CDS	591				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
IKPCEBJP_00979	CDS	432	yugI		COG1098	General stress protein 13
IKPCEBJP_00980	CDS	606				hypothetical protein
IKPCEBJP_00981	CDS	1245	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
IKPCEBJP_00982	CDS	1071	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
IKPCEBJP_00983	CDS	762	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
IKPCEBJP_00984	CDS	162				hypothetical protein
IKPCEBJP_00985	CDS	138				hypothetical protein
IKPCEBJP_00986	CDS	1542	expZ		COG0488	Nucleotide-binding protein ExpZ
IKPCEBJP_00987	CDS	1623	mleA	4.1.1.101	COG0281	Malolactic enzyme
IKPCEBJP_00988	CDS	1278	citS		COG3493	Citrate-sodium symporter
IKPCEBJP_00989	CDS	933	yicL_1		COG0697	putative inner membrane transporter YicL
IKPCEBJP_00990	CDS	1092				hypothetical protein
IKPCEBJP_00991	CDS	681	gph_1	3.1.3.18		Phosphoglycolate phosphatase
IKPCEBJP_00992	CDS	1956	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
IKPCEBJP_00993	CDS	189				hypothetical protein
IKPCEBJP_00994	CDS	738	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
IKPCEBJP_00995	CDS	360				hypothetical protein
IKPCEBJP_00996	CDS	465				hypothetical protein
IKPCEBJP_00997	CDS	1545	emrB_1			Multidrug export protein EmrB
IKPCEBJP_00998	CDS	720				hypothetical protein
IKPCEBJP_00999	CDS	327				hypothetical protein
IKPCEBJP_01000	CDS	909				hypothetical protein
IKPCEBJP_01001	CDS	285				hypothetical protein
IKPCEBJP_01002	CDS	468				hypothetical protein
IKPCEBJP_01003	CDS	1401	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IKPCEBJP_01004	CDS	810	tagG		COG1682	Teichoic acid translocation permease protein TagG
IKPCEBJP_01005	CDS	1443				hypothetical protein
IKPCEBJP_01006	CDS	2892				hypothetical protein
IKPCEBJP_01007	CDS	555	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
IKPCEBJP_01008	CDS	1632				hypothetical protein
IKPCEBJP_01009	CDS	2424				hypothetical protein
IKPCEBJP_01010	CDS	732	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
IKPCEBJP_01011	CDS	990				hypothetical protein
IKPCEBJP_01012	CDS	441	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
IKPCEBJP_01013	CDS	432				hypothetical protein
IKPCEBJP_01014	CDS	1188	tarF	2.7.8.45	COG1887	Teichoic acid glycerol-phosphate transferase
IKPCEBJP_01015	CDS	1116	tarK	2.7.8.46		Teichoic acid ribitol-phosphate primase
IKPCEBJP_01016	CDS	921	tagU_4	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
IKPCEBJP_01017	CDS	1236	deoB	5.4.2.7	COG1015	Phosphopentomutase
IKPCEBJP_01018	CDS	237				hypothetical protein
IKPCEBJP_01019	CDS	705	deoD_2	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
IKPCEBJP_01020	CDS	948			COG2826	IS30 family transposase IS1239
IKPCEBJP_01021	CDS	447				hypothetical protein
IKPCEBJP_01022	CDS	327				hypothetical protein
IKPCEBJP_01023	CDS	1668	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
IKPCEBJP_01024	CDS	594				hypothetical protein
IKPCEBJP_01025	CDS	846	tcyJ		COG0834	L-cystine-binding protein TcyJ
IKPCEBJP_01026	CDS	888				hypothetical protein
IKPCEBJP_01027	CDS	753	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
IKPCEBJP_01028	CDS	225				hypothetical protein
IKPCEBJP_01029	CDS	927	trxB	1.8.1.9	COG0492	Thioredoxin reductase
IKPCEBJP_01030	CDS	249	secG		COG1314	putative protein-export membrane protein SecG
IKPCEBJP_01031	CDS	2454	rnr_1	3.1.13.1	COG0557	Ribonuclease R
IKPCEBJP_01032	CDS	588	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
IKPCEBJP_01033	CDS	1059				hypothetical protein
IKPCEBJP_01034	CDS	942	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
IKPCEBJP_01035	CDS	264				hypothetical protein
IKPCEBJP_01036	CDS	1338				hypothetical protein
IKPCEBJP_01037	CDS	480				hypothetical protein
IKPCEBJP_01038	CDS	696	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
IKPCEBJP_01039	CDS	747	vanYB	3.4.17.-	COG1876	D-alanyl-D-alanine carboxypeptidase
IKPCEBJP_01040	CDS	405				hypothetical protein
IKPCEBJP_01041	CDS	1044	hrcA		COG1420	Heat-inducible transcription repressor HrcA
IKPCEBJP_01042	CDS	540	grpE		COG0576	Protein GrpE
IKPCEBJP_01043	CDS	1824	dnaK			Chaperone protein DnaK
IKPCEBJP_01044	CDS	1764	sph	4.2.1.53		Oleate hydratase
IKPCEBJP_01045	CDS	1140	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
IKPCEBJP_01046	CDS	702	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
IKPCEBJP_01047	CDS	918	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
IKPCEBJP_01048	CDS	1905	fruA		COG1299	PTS system fructose-specific EIIABC component
IKPCEBJP_01049	CDS	1446	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
IKPCEBJP_01050	CDS	888	yvcJ		COG1660	Nucleotide-binding protein YvcJ
IKPCEBJP_01051	CDS	984			COG0391	Putative gluconeogenesis factor
IKPCEBJP_01052	CDS	918	whiA		COG1481	putative cell division protein WhiA
IKPCEBJP_01053	CDS	558	betI			HTH-type transcriptional regulator BetI
IKPCEBJP_01054	CDS	879		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
IKPCEBJP_01055	CDS	1623			COG3559	Multidrug efflux system permease protein
IKPCEBJP_01056	CDS	372				hypothetical protein
IKPCEBJP_01057	CDS	795	focA		COG2116	putative formate transporter 1
IKPCEBJP_01058	CDS	531				hypothetical protein
IKPCEBJP_01059	CDS	732				hypothetical protein
IKPCEBJP_01060	CDS	1098	prfB			Peptide chain release factor 2
IKPCEBJP_01061	CDS	693	ftsE		COG2884	Cell division ATP-binding protein FtsE
IKPCEBJP_01062	CDS	936	ftsX		COG2177	Cell division protein FtsX
IKPCEBJP_01063	CDS	978	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
IKPCEBJP_01064	CDS	2169	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
IKPCEBJP_01065	CDS	423			COG1780	Putative NrdI-like protein
IKPCEBJP_01066	CDS	219	nrdH		COG0695	Glutaredoxin-like protein NrdH
IKPCEBJP_01067	CDS	642	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
IKPCEBJP_01068	CDS	1935	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
IKPCEBJP_01069	CDS	207				hypothetical protein
IKPCEBJP_01070	CDS	336				hypothetical protein
IKPCEBJP_01071	CDS	834	dinG_1	3.1.-.-		3'-5' exonuclease DinG
IKPCEBJP_01072	CDS	450	elaA		COG2153	Protein ElaA
IKPCEBJP_01073	CDS	2475	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
IKPCEBJP_01074	CDS	906				hypothetical protein
IKPCEBJP_01075	CDS	3282				hypothetical protein
IKPCEBJP_01076	CDS	594				hypothetical protein
IKPCEBJP_01077	CDS	552				hypothetical protein
IKPCEBJP_01078	CDS	663				hypothetical protein
IKPCEBJP_01079	CDS	612				hypothetical protein
IKPCEBJP_01080	CDS	678				hypothetical protein
IKPCEBJP_01081	CDS	426				hypothetical protein
IKPCEBJP_01082	CDS	1089	ribD		COG0117	Riboflavin biosynthesis protein RibD
IKPCEBJP_01083	CDS	651	ribE	2.5.1.9	COG0307	Riboflavin synthase
IKPCEBJP_01084	CDS	1197	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
IKPCEBJP_01085	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
IKPCEBJP_01086	CDS	453	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
IKPCEBJP_01087	CDS	906	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
IKPCEBJP_01088	CDS	444				hypothetical protein
IKPCEBJP_01089	CDS	1551				hypothetical protein
IKPCEBJP_01090	CDS	957	ykoT	2.4.-.-		putative glycosyltransferase YkoT
IKPCEBJP_01091	CDS	687	mprA		COG0745	Response regulator MprA
IKPCEBJP_01092	CDS	516				hypothetical protein
IKPCEBJP_01093	CDS	1326	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
IKPCEBJP_01094	CDS	657				hypothetical protein
