locus_tag	ftype	length_bp	gene	EC_number	COG	product
LPKLADBE_00665	CDS	615				hypothetical protein
LPKLADBE_00666	CDS	735	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
LPKLADBE_00667	CDS	1212	mlc		COG1940	Protein mlc
LPKLADBE_00668	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
LPKLADBE_00669	CDS	2358	pbpC		COG4953	Penicillin-binding protein 1C
LPKLADBE_00670	CDS	846	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LPKLADBE_00671	CDS	1713	lpoA		COG3107	Penicillin-binding protein activator LpoA
LPKLADBE_00672	CDS	360				hypothetical protein
LPKLADBE_00673	CDS	588	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
LPKLADBE_00674	CDS	585				hypothetical protein
LPKLADBE_00675	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
LPKLADBE_00676	CDS	1395	mdtK		COG0534	Multidrug resistance protein MdtK
LPKLADBE_00677	CDS	1053	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
LPKLADBE_00678	CDS	1440	pykA	2.7.1.40	COG0469	Pyruvate kinase II
LPKLADBE_00679	tRNA	77				tRNA-Val(gac)
LPKLADBE_00680	CDS	114				hypothetical protein
LPKLADBE_00681	CDS	210	cspC			Cold shock-like protein CspC
LPKLADBE_00682	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
LPKLADBE_00683	CDS	1083				hypothetical protein
LPKLADBE_00684	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
LPKLADBE_00685	CDS	5718	yfhM		COG2373	Alpha-2-macroglobulin
LPKLADBE_00686	CDS	972	cysB			HTH-type transcriptional regulator CysB
LPKLADBE_00687	CDS	1038	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
LPKLADBE_00688	CDS	624	yciO		COG0009	putative protein YciO
LPKLADBE_00689	CDS	2397				hypothetical protein
LPKLADBE_00690	CDS	1125	tyrA		COG0287	T-protein
LPKLADBE_00691	CDS	1053	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
LPKLADBE_00692	CDS	486	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
LPKLADBE_00693	CDS	498	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
LPKLADBE_00694	CDS	102				hypothetical protein
LPKLADBE_00695	CDS	759	fnr		COG0664	Anaerobic regulatory protein
LPKLADBE_00696	CDS	939	uspE		COG0589	Universal stress protein E 
LPKLADBE_00697	CDS	375				hypothetical protein
LPKLADBE_00698	CDS	1884	sppA	3.4.21.-	COG0616	Protease 4
LPKLADBE_00699	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
LPKLADBE_00700	CDS	135				hypothetical protein
LPKLADBE_00701	CDS	741				hypothetical protein
LPKLADBE_00702	CDS	693				hypothetical protein
LPKLADBE_00703	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
LPKLADBE_00704	CDS	750	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
LPKLADBE_00705	CDS	660	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
LPKLADBE_00706	CDS	1572	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
LPKLADBE_00707	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
LPKLADBE_00708	CDS	2040	prlC	3.4.24.70	COG0339	Oligopeptidase A
LPKLADBE_00709	CDS	1269				hypothetical protein
LPKLADBE_00710	tRNA	75				tRNA-Gln(ttg)
LPKLADBE_00711	tRNA	75				tRNA-Gln(ttg)
LPKLADBE_00712	tRNA	85				tRNA-Leu(tag)
LPKLADBE_00713	tRNA	77				tRNA-Met(cat)
LPKLADBE_00714	CDS	1224	nagC		COG1940	N-acetylglucosamine repressor
LPKLADBE_00715	CDS	1305	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
LPKLADBE_00716	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
LPKLADBE_00717	CDS	717				hypothetical protein
LPKLADBE_00718	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
LPKLADBE_00719	CDS	414	yhcB		COG3105	Inner membrane protein YhcB
LPKLADBE_00720	CDS	702				hypothetical protein
LPKLADBE_00721	CDS	774				hypothetical protein
LPKLADBE_00722	CDS	843	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
LPKLADBE_00723	CDS	1962	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LPKLADBE_00724	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
LPKLADBE_00725	CDS	1221	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
LPKLADBE_00726	CDS	717	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
LPKLADBE_00727	CDS	3270	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
LPKLADBE_00728	CDS	663				hypothetical protein
LPKLADBE_00729	CDS	1893				hypothetical protein
LPKLADBE_00730	CDS	3132				hypothetical protein
LPKLADBE_00731	CDS	582	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
LPKLADBE_00732	CDS	1515	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
LPKLADBE_00733	CDS	492	cvpA		COG1286	Colicin V production protein
LPKLADBE_00734	CDS	444				hypothetical protein
LPKLADBE_00735	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
LPKLADBE_00736	CDS	2139	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
LPKLADBE_00737	CDS	1152	rnd	3.1.13.5	COG0349	Ribonuclease D
LPKLADBE_00738	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
LPKLADBE_00739	CDS	540	slp		COG3065	Outer membrane protein Slp
LPKLADBE_00740	CDS	720	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
LPKLADBE_00741	CDS	1929	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
LPKLADBE_00742	CDS	822	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
LPKLADBE_00743	CDS	960				hypothetical protein
LPKLADBE_00744	CDS	303			COG1534	RNA-binding protein
LPKLADBE_00745	CDS	8139				hypothetical protein
LPKLADBE_00746	CDS	477	greA		COG0782	Transcription elongation factor GreA
LPKLADBE_00747	CDS	1464	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
LPKLADBE_00748	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
LPKLADBE_00749	CDS	1509				hypothetical protein
LPKLADBE_00750	CDS	93				hypothetical protein
LPKLADBE_00751	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
LPKLADBE_00752	CDS	249				hypothetical protein
LPKLADBE_00753	CDS	3090	ttrA	1.8.-.-	COG0243	Tetrathionate reductase subunit A
LPKLADBE_00754	CDS	1050	ttrC			Tetrathionate reductase subunit C
LPKLADBE_00755	CDS	738	ttrB		COG0437	Tetrathionate reductase subunit B
LPKLADBE_00756	CDS	1716	ttrS	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
LPKLADBE_00757	CDS	579	ttrR		COG4566	Tetrathionate response regulatory protein TtrR
LPKLADBE_00758	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
LPKLADBE_00759	CDS	642	rhtC		COG1280	Threonine efflux protein
LPKLADBE_00760	CDS	486	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
LPKLADBE_00761	CDS	993	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
LPKLADBE_00762	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
LPKLADBE_00763	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
LPKLADBE_00764	CDS	1212	tyrP_1		COG0814	Tyrosine-specific transport protein
LPKLADBE_00765	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
LPKLADBE_00766	CDS	1380	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
LPKLADBE_00767	CDS	1428	ydgA		COG5339	Protein YdgA
LPKLADBE_00768	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
LPKLADBE_00769	CDS	399				hypothetical protein
LPKLADBE_00770	CDS	1269		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
LPKLADBE_00771	CDS	387				hypothetical protein
LPKLADBE_00772	CDS	1119	dnaJ		COG0484	Chaperone protein DnaJ
LPKLADBE_00773	CDS	2355	btuB_2			Vitamin B12 transporter BtuB
LPKLADBE_00774	CDS	1056	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LPKLADBE_00775	CDS	729	modB		COG4149	Molybdenum transport system permease protein ModB
LPKLADBE_00776	CDS	765	modA		COG0725	Molybdate-binding protein ModA
LPKLADBE_00777	CDS	2778	btuB_3			Vitamin B12 transporter BtuB
LPKLADBE_00778	CDS	792	modE		COG2005	DNA-binding transcriptional dual regulator ModE
LPKLADBE_00779	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
LPKLADBE_00780	CDS	1029	degS	3.4.21.107	COG0265	Serine endoprotease DegS
LPKLADBE_00781	CDS	1131	ribD		COG0117	Riboflavin biosynthesis protein RibD
LPKLADBE_00782	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
LPKLADBE_00783	CDS	594				hypothetical protein
LPKLADBE_00784	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
LPKLADBE_00785	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
LPKLADBE_00786	CDS	723	sfsA		COG1489	Sugar fermentation stimulation protein A
LPKLADBE_00787	CDS	1188	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
LPKLADBE_00788	CDS	924	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
LPKLADBE_00789	CDS	399	rbfA		COG0858	Ribosome-binding factor A
LPKLADBE_00790	CDS	771				hypothetical protein
LPKLADBE_00791	CDS	2502	infB		COG0532	Translation initiation factor IF-2
LPKLADBE_00792	CDS	1485	nusA		COG0195	Transcription termination/antitermination protein NusA
LPKLADBE_00793	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
LPKLADBE_00794	tRNA	77				tRNA-Met(cat)
LPKLADBE_00795	CDS	747	ulaR		COG1349	HTH-type transcriptional regulator UlaR
LPKLADBE_00796	CDS	1092	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
LPKLADBE_00797	CDS	1791				hypothetical protein
LPKLADBE_00798	CDS	468	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
LPKLADBE_00799	CDS	678	sgbH_1	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
LPKLADBE_00800	CDS	213				hypothetical protein
LPKLADBE_00801	CDS	612				hypothetical protein
LPKLADBE_00802	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
LPKLADBE_00803	CDS	3915				hypothetical protein
LPKLADBE_00804	CDS	384				hypothetical protein
LPKLADBE_00805	CDS	453				hypothetical protein
LPKLADBE_00806	CDS	1227				hypothetical protein
LPKLADBE_00807	CDS	2091				hypothetical protein
LPKLADBE_00808	CDS	1869				hypothetical protein
LPKLADBE_00809	CDS	2898	hyaD	2.4.1.212		Hyaluronan synthase
LPKLADBE_00810	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
LPKLADBE_00811	CDS	1434				hypothetical protein
LPKLADBE_00812	CDS	1182				hypothetical protein
LPKLADBE_00813	CDS	1137				hypothetical protein
LPKLADBE_00814	CDS	798	kpsM		COG1682	Polysialic acid transport protein KpsM
LPKLADBE_00815	CDS	660	kpsT			Polysialic acid transport ATP-binding protein KpsT
LPKLADBE_00816	CDS	330	grxD		COG0278	Glutaredoxin 4
LPKLADBE_00817	CDS	765				hypothetical protein
LPKLADBE_00818	CDS	450				hypothetical protein
LPKLADBE_00819	CDS	582	lemA		COG1704	Protein LemA
LPKLADBE_00820	CDS	1062	ompA_2			Outer membrane protein P5
LPKLADBE_00821	CDS	3087			COG0247	putative protein
LPKLADBE_00822	CDS	420		3.1.2.-	COG2050	Putative esterase
LPKLADBE_00823	CDS	981	hemH	4.99.1.1	COG0276	Ferrochelatase
LPKLADBE_00824	CDS	1101	selD	2.7.9.3	COG0709	Selenide, water dikinase
LPKLADBE_00825	CDS	999	gntR			HTH-type transcriptional regulator GntR
LPKLADBE_00826	CDS	519	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
LPKLADBE_00827	CDS	1350	ygbN_1		COG2610	Inner membrane permease YgbN
LPKLADBE_00828	CDS	1197	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
LPKLADBE_00829	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
LPKLADBE_00830	CDS	318	yciH		COG0023	putative protein YciH
LPKLADBE_00831	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
LPKLADBE_00832	CDS	1188	lapB_1		COG2956	Lipopolysaccharide assembly protein B
LPKLADBE_00833	CDS	297	lapA		COG3771	Lipopolysaccharide assembly protein A
LPKLADBE_00834	CDS	285	ihfB		COG0776	Integration host factor subunit beta
LPKLADBE_00835	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
LPKLADBE_00836	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
LPKLADBE_00837	CDS	2364				hypothetical protein
LPKLADBE_00838	CDS	2772				hypothetical protein
LPKLADBE_00839	CDS	2163	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
LPKLADBE_00840	CDS	1314	potE		COG0531	Putrescine transporter PotE
LPKLADBE_00841	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
LPKLADBE_00842	CDS	873			COG2990	putative protein
LPKLADBE_00843	CDS	1215	tyrP_2		COG0814	Tyrosine-specific transport protein
LPKLADBE_00844	CDS	1377	tpl	4.1.99.2		Tyrosine phenol-lyase
LPKLADBE_00845	CDS	129				hypothetical protein
LPKLADBE_00846	CDS	1338	argG	6.3.4.5	COG0137	Argininosuccinate synthase
LPKLADBE_00847	CDS	861	yeeZ		COG0451	Protein YeeZ
LPKLADBE_00848	CDS	861	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
LPKLADBE_00849	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
LPKLADBE_00850	CDS	480			COG0783	putative protein
LPKLADBE_00851	CDS	2910	valS	6.1.1.9	COG0525	Valine--tRNA ligase
LPKLADBE_00852	CDS	519				hypothetical protein
LPKLADBE_00853	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
LPKLADBE_00854	CDS	453				hypothetical protein
LPKLADBE_00855	CDS	429	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
LPKLADBE_00856	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
LPKLADBE_00857	CDS	609				hypothetical protein
LPKLADBE_00858	CDS	540				hypothetical protein
LPKLADBE_00859	CDS	942	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
LPKLADBE_00860	CDS	264	grxA		COG0695	Glutaredoxin 1
LPKLADBE_00861	CDS	1323	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
LPKLADBE_00862	CDS	1203	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
LPKLADBE_00863	CDS	456				hypothetical protein
LPKLADBE_00864	CDS	942				hypothetical protein
LPKLADBE_00865	CDS	153				hypothetical protein
LPKLADBE_00866	CDS	837	manZ		COG3716	PTS system mannose-specific EIID component
LPKLADBE_00867	CDS	804	manY		COG3715	PTS system mannose-specific EIIC component
LPKLADBE_00868	CDS	975	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
LPKLADBE_00869	CDS	1218	yjhB			Putative metabolite transport protein YjhB
LPKLADBE_00870	CDS	342				hypothetical protein
LPKLADBE_00871	CDS	1083	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LPKLADBE_00872	CDS	1098	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
LPKLADBE_00873	CDS	1323	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
LPKLADBE_00874	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
LPKLADBE_00875	CDS	2682	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LPKLADBE_00876	CDS	369				hypothetical protein
LPKLADBE_00877	CDS	1767				hypothetical protein
LPKLADBE_00878	CDS	564				hypothetical protein
LPKLADBE_00879	CDS	588				hypothetical protein
LPKLADBE_00880	CDS	774				hypothetical protein
LPKLADBE_00881	CDS	855				hypothetical protein
LPKLADBE_00882	CDS	885				hypothetical protein
LPKLADBE_00883	CDS	1278				hypothetical protein
LPKLADBE_00884	CDS	1122				hypothetical protein
LPKLADBE_00885	CDS	504				hypothetical protein
LPKLADBE_00886	CDS	1413	sctC			Type 3 secretion system secretin
LPKLADBE_00887	CDS	813				hypothetical protein
LPKLADBE_00888	CDS	432				hypothetical protein
LPKLADBE_00889	CDS	183				hypothetical protein
LPKLADBE_00890	CDS	225				hypothetical protein
LPKLADBE_00891	tRNA	87				tRNA-Leu(taa)
LPKLADBE_00892	tRNA	76				tRNA-Gly(gcc)
LPKLADBE_00893	CDS	558	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
LPKLADBE_00894	CDS	1827	uvrC		COG0322	UvrABC system protein C
LPKLADBE_00895	CDS	777	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
LPKLADBE_00896	CDS	183				hypothetical protein
LPKLADBE_00897	CDS	978	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
LPKLADBE_00898	CDS	1749	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
LPKLADBE_00899	CDS	2394				hypothetical protein
LPKLADBE_00900	CDS	438	dksA		COG1734	RNA polymerase-binding transcription factor DksA
LPKLADBE_00901	CDS	1506	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
LPKLADBE_00902	CDS	498	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
LPKLADBE_00903	CDS	1083	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
LPKLADBE_00904	CDS	711				hypothetical protein
LPKLADBE_00905	CDS	990	cra_1		COG1609	Catabolite repressor/activator
LPKLADBE_00906	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
LPKLADBE_00907	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
LPKLADBE_00908	CDS	1524				hypothetical protein
LPKLADBE_00909	CDS	405	hns			DNA-binding protein H-NS
LPKLADBE_00910	CDS	837	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
LPKLADBE_00911	CDS	1137	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
LPKLADBE_00912	CDS	804	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
LPKLADBE_00913	CDS	1458	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
LPKLADBE_00914	CDS	1950	uup		COG0488	ABC transporter ATP-binding protein uup
LPKLADBE_00915	CDS	1353				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
LPKLADBE_00916	CDS	699	yohK		COG1346	Inner membrane protein YohK
LPKLADBE_00917	CDS	411				hypothetical protein
LPKLADBE_00918	CDS	483				hypothetical protein
LPKLADBE_00919	CDS	1200	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
LPKLADBE_00920	CDS	381	csdE		COG2166	Sulfur acceptor protein CsdE
LPKLADBE_00921	CDS	1431	hldE		COG2870	Bifunctional protein HldE
LPKLADBE_00922	CDS	942	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
LPKLADBE_00923	CDS	576	ycdY		COG3381	Chaperone protein YcdY
LPKLADBE_00924	CDS	615	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
LPKLADBE_00925	CDS	450	ybbJ		COG1585	Inner membrane protein YbbJ
LPKLADBE_00926	CDS	924	qmcA		COG0330	Protein QmcA
LPKLADBE_00927	CDS	1452	modF		COG1119	ABC transporter ATP-binding protein ModF
LPKLADBE_00928	CDS	1242	sstT		COG3633	Serine/threonine transporter SstT
LPKLADBE_00929	CDS	450	umuD	3.4.21.-	COG1974	Protein UmuD
LPKLADBE_00930	CDS	1419	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
LPKLADBE_00931	CDS	1899	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
LPKLADBE_00932	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
LPKLADBE_00933	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
LPKLADBE_00934	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
LPKLADBE_00935	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
LPKLADBE_00936	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
LPKLADBE_00937	CDS	555	orn	3.1.-.-	COG1949	Oligoribonuclease
LPKLADBE_00938	tRNA	76				tRNA-Gly(gcc)
LPKLADBE_00939	tRNA	76				tRNA-Gly(gcc)
LPKLADBE_00940	CDS	498	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
LPKLADBE_00941	CDS	1230				hypothetical protein
LPKLADBE_00942	CDS	1854	mutL		COG0323	DNA mismatch repair protein MutL
LPKLADBE_00943	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
LPKLADBE_00944	CDS	291	hfq		COG1923	RNA-binding protein Hfq
LPKLADBE_00945	CDS	1347	hflX		COG2262	GTPase HflX
LPKLADBE_00946	CDS	954	tyrR		COG3283	Transcriptional regulatory protein TyrR
LPKLADBE_00947	CDS	1077				hypothetical protein
LPKLADBE_00948	CDS	1407	ycjX		COG3106	putative protein YcjX
LPKLADBE_00949	CDS	1692	sapA		COG4166	Peptide transport periplasmic protein SapA
LPKLADBE_00950	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
LPKLADBE_00951	CDS	888	sapC		COG4171	Peptide transport system permease protein SapC
LPKLADBE_00952	CDS	1050	sapD		COG4170	Peptide transport system ATP-binding protein SapD
LPKLADBE_00953	CDS	798	sapF		COG4167	Putrescine export system ATP-binding protein SapF
LPKLADBE_00954	CDS	783	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LPKLADBE_00955	rRNA	111				5S ribosomal RNA
LPKLADBE_00956	rRNA	2897				23S ribosomal RNA
LPKLADBE_00957	tRNA	76				tRNA-Glu(ttc)
LPKLADBE_00958	rRNA	1539				16S ribosomal RNA
LPKLADBE_00959	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
LPKLADBE_00960	CDS	513	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
LPKLADBE_00961	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
LPKLADBE_00962	CDS	2124	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
LPKLADBE_00963	CDS	270	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
LPKLADBE_00964	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
LPKLADBE_00965	CDS	393	msrB	1.8.4.12	COG0229	Peptide methionine sulfoxide reductase MsrB
LPKLADBE_00966	CDS	1005	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
LPKLADBE_00967	CDS	132				hypothetical protein
LPKLADBE_00968	CDS	1821		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
LPKLADBE_00969	CDS	1101	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
LPKLADBE_00970	CDS	762	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
LPKLADBE_00971	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
LPKLADBE_00972	tRNA	77				tRNA-Met(cat)
LPKLADBE_00973	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
LPKLADBE_00974	CDS	1002	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
LPKLADBE_00975	CDS	492				hypothetical protein
LPKLADBE_00976	CDS	1140	cpg2	3.4.17.11		Carboxypeptidase G2
LPKLADBE_00977	CDS	1389	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
LPKLADBE_00978	CDS	816				hypothetical protein
LPKLADBE_00979	CDS	681				hypothetical protein
LPKLADBE_00980	CDS	1263	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
LPKLADBE_00981	CDS	1353	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
LPKLADBE_00982	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LPKLADBE_00983	CDS	1407				hypothetical protein
LPKLADBE_00984	CDS	2142	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
LPKLADBE_00985	CDS	477	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
LPKLADBE_00986	CDS	243				hypothetical protein
LPKLADBE_00987	CDS	792	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
LPKLADBE_00988	CDS	552	ppiB_1	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
LPKLADBE_00989	CDS	510	ppiB_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
LPKLADBE_00990	CDS	1380	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
LPKLADBE_00991	CDS	642				hypothetical protein
LPKLADBE_00992	CDS	663	eda		COG0800	Putative KHG/KDPG aldolase
LPKLADBE_00993	CDS	1740	dauA		COG0659	C4-dicarboxylic acid transporter DauA
LPKLADBE_00994	tRNA	90				tRNA-Ser(gga)
LPKLADBE_00995	CDS	1215	sotB		COG2814	Sugar efflux transporter
LPKLADBE_00996	CDS	1215				hypothetical protein
LPKLADBE_00997	CDS	585	dcd	3.5.4.13	COG0717	dCTP deaminase
LPKLADBE_00998	CDS	651	udk	2.7.1.48	COG0572	Uridine kinase
LPKLADBE_00999	CDS	1038			COG1840	putative protein
LPKLADBE_01000	CDS	1023			COG1840	putative protein
LPKLADBE_01001	CDS	1035			COG1840	putative protein
LPKLADBE_01002	CDS	2058				hypothetical protein
LPKLADBE_01003	CDS	1050	potA_3	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
