locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOOBKDJI_00735	CDS	738				hypothetical protein
BOOBKDJI_00736	CDS	1410				hypothetical protein
BOOBKDJI_00737	CDS	1092				hypothetical protein
BOOBKDJI_00738	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
BOOBKDJI_00739	CDS	2331	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
BOOBKDJI_00740	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BOOBKDJI_00741	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
BOOBKDJI_00742	CDS	684	mqnA	4.2.1.151		Chorismate dehydratase
BOOBKDJI_00743	CDS	2559	acnB	4.2.1.3	COG1049	Aconitate hydratase B
BOOBKDJI_00744	CDS	267				hypothetical protein
BOOBKDJI_00745	CDS	1227				hypothetical protein
BOOBKDJI_00746	CDS	1446				hypothetical protein
BOOBKDJI_00747	CDS	528				hypothetical protein
BOOBKDJI_00748	tmRNA	386	ssrA			transfer-messenger RNA, SsrA
BOOBKDJI_00749	CDS	555	lolA			Outer-membrane lipoprotein carrier protein
BOOBKDJI_00750	CDS	2598	secA		COG0653	Protein translocase subunit SecA
BOOBKDJI_00751	CDS	1233	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
BOOBKDJI_00752	CDS	1500				hypothetical protein
BOOBKDJI_00753	CDS	1365				hypothetical protein
BOOBKDJI_00754	CDS	2061	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
BOOBKDJI_00755	CDS	1521	comM		COG0606	Competence protein ComM
BOOBKDJI_00756	CDS	525	def1	3.5.1.88	COG0242	Peptide deformylase 1
BOOBKDJI_00757	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
BOOBKDJI_00758	CDS	1356	tig	5.2.1.8	COG0544	Trigger factor
BOOBKDJI_00759	CDS	837				hypothetical protein
BOOBKDJI_00760	CDS	783				hypothetical protein
BOOBKDJI_00761	CDS	477	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
BOOBKDJI_00762	CDS	531	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
BOOBKDJI_00763	CDS	438	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
BOOBKDJI_00764	CDS	222				hypothetical protein
BOOBKDJI_00765	CDS	579	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
BOOBKDJI_00766	CDS	738				hypothetical protein
BOOBKDJI_00767	CDS	1035	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
BOOBKDJI_00768	CDS	846				hypothetical protein
BOOBKDJI_00769	CDS	621				hypothetical protein
BOOBKDJI_00770	CDS	2379	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
BOOBKDJI_00771	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
BOOBKDJI_00772	CDS	552				hypothetical protein
BOOBKDJI_00773	CDS	603	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BOOBKDJI_00774	CDS	327				hypothetical protein
BOOBKDJI_00775	CDS	1035				hypothetical protein
BOOBKDJI_00776	CDS	618		3.-.-.-		putative protein
BOOBKDJI_00777	CDS	768	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
BOOBKDJI_00778	CDS	774	pomA		COG1291	Chemotaxis protein PomA
BOOBKDJI_00779	CDS	774	motB		COG1360	Motility protein B
BOOBKDJI_00780	CDS	447				hypothetical protein
BOOBKDJI_00781	CDS	486				hypothetical protein
BOOBKDJI_00782	CDS	573				hypothetical protein
BOOBKDJI_00783	CDS	819	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
BOOBKDJI_00784	CDS	1662				hypothetical protein
BOOBKDJI_00785	CDS	651	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
BOOBKDJI_00786	CDS	462				hypothetical protein
BOOBKDJI_00787	CDS	1785	uvrC		COG0322	UvrABC system protein C
BOOBKDJI_00788	CDS	1266	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
BOOBKDJI_00789	CDS	345				hypothetical protein
BOOBKDJI_00790	CDS	321	trxA_1		COG0526	Thioredoxin
BOOBKDJI_00791	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
BOOBKDJI_00792	CDS	822				hypothetical protein
BOOBKDJI_00793	CDS	249				hypothetical protein
BOOBKDJI_00794	CDS	681	atpB		COG0356	ATP synthase subunit a
BOOBKDJI_00795	CDS	1446	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
BOOBKDJI_00796	CDS	1362	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BOOBKDJI_00797	CDS	591	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
BOOBKDJI_00798	CDS	789	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
BOOBKDJI_00799	CDS	858				hypothetical protein
BOOBKDJI_00800	CDS	1389	der_1		COG1160	GTPase Der
BOOBKDJI_00801	CDS	285	hup		COG0776	DNA-binding protein HU
BOOBKDJI_00802	tRNA	77				tRNA-Arg(cct)
BOOBKDJI_00803	CDS	606				hypothetical protein
BOOBKDJI_00804	CDS	618				hypothetical protein
BOOBKDJI_00805	CDS	1764				hypothetical protein
BOOBKDJI_00806	CDS	1002	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
BOOBKDJI_00807	CDS	1278	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
BOOBKDJI_00808	CDS	738				hypothetical protein
BOOBKDJI_00809	CDS	654	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
BOOBKDJI_00810	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BOOBKDJI_00811	CDS	780	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
BOOBKDJI_00812	CDS	3021	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
BOOBKDJI_00813	CDS	624				hypothetical protein
BOOBKDJI_00814	CDS	1587	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
BOOBKDJI_00815	CDS	687				hypothetical protein
BOOBKDJI_00816	CDS	942				hypothetical protein
BOOBKDJI_00817	CDS	1602	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
BOOBKDJI_00818	CDS	978	guaC	1.7.1.7	COG0516	GMP reductase
BOOBKDJI_00819	CDS	579	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
BOOBKDJI_00820	CDS	1392	hldE		COG2870	Bifunctional protein HldE
BOOBKDJI_00821	CDS	990	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
BOOBKDJI_00822	CDS	525	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
BOOBKDJI_00823	CDS	738				hypothetical protein
BOOBKDJI_00824	CDS	672	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
BOOBKDJI_00825	CDS	1629	pgbB			Plasminogen-binding protein PgbB
BOOBKDJI_00826	CDS	657				hypothetical protein
BOOBKDJI_00827	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
BOOBKDJI_00828	CDS	495	greA		COG0782	Transcription elongation factor GreA
BOOBKDJI_00829	CDS	1083	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
BOOBKDJI_00830	CDS	462				hypothetical protein
BOOBKDJI_00831	CDS	354	hypA		COG0375	Hydrogenase/urease maturation factor HypA
BOOBKDJI_00832	CDS	2157	flgE		COG1749	Flagellar hook protein FlgE
BOOBKDJI_00833	CDS	735	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
BOOBKDJI_00834	CDS	330				hypothetical protein
BOOBKDJI_00835	CDS	216				hypothetical protein
BOOBKDJI_00836	CDS	879				hypothetical protein
BOOBKDJI_00837	CDS	1518	katA	1.11.1.6	COG0753	Catalase
BOOBKDJI_00838	CDS	2376	btuB_1			Vitamin B12 transporter BtuB
BOOBKDJI_00839	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
BOOBKDJI_00840	CDS	732				hypothetical protein
BOOBKDJI_00841	CDS	174				hypothetical protein
BOOBKDJI_00842	CDS	468				hypothetical protein
BOOBKDJI_00843	CDS	552	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
BOOBKDJI_00844	CDS	1845				hypothetical protein
BOOBKDJI_00845	CDS	1461	murJ		COG0728	Lipid II flippase MurJ
BOOBKDJI_00846	CDS	1398	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BOOBKDJI_00847	CDS	3867	vacA			Vacuolating cytotoxin autotransporter
BOOBKDJI_00848	CDS	1122				hypothetical protein
BOOBKDJI_00849	CDS	768			COG1120	putative ABC transporter ATP-binding protein
BOOBKDJI_00850	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
BOOBKDJI_00851	CDS	858				hypothetical protein
BOOBKDJI_00852	CDS	525				hypothetical protein
BOOBKDJI_00853	CDS	303	yafQ_1	3.1.-.-	COG3041	mRNA interferase toxin YafQ
BOOBKDJI_00854	CDS	1329				IS200/IS605 family transposase IS606
BOOBKDJI_00855	CDS	207				hypothetical protein
BOOBKDJI_00856	CDS	252				hypothetical protein
BOOBKDJI_00857	CDS	273	yafQ_2	3.1.-.-	COG3041	mRNA interferase toxin YafQ
BOOBKDJI_00858	CDS	288				hypothetical protein
BOOBKDJI_00859	CDS	2235				hypothetical protein
BOOBKDJI_00860	tRNA	77				tRNA-Met(cat)
BOOBKDJI_00861	tRNA	75				tRNA-Gln(ttg)
BOOBKDJI_00862	CDS	462				hypothetical protein
BOOBKDJI_00863	CDS	1113	hypD		COG0409	Hydrogenase maturation factor HypD
BOOBKDJI_00864	CDS	237	hypC		COG0298	Hydrogenase maturation factor HypC
BOOBKDJI_00865	CDS	729	hypB		COG0378	Hydrogenase/urease maturation factor HypB
BOOBKDJI_00866	CDS	129				hypothetical protein
BOOBKDJI_00867	CDS	300				hypothetical protein
BOOBKDJI_00868	CDS	1212	ackA	2.7.2.1	COG0282	Acetate kinase
BOOBKDJI_00869	CDS	1560				hypothetical protein
BOOBKDJI_00870	CDS	1575				hypothetical protein
BOOBKDJI_00871	CDS	1092				hypothetical protein
BOOBKDJI_00872	CDS	1818				hypothetical protein
BOOBKDJI_00873	CDS	582				hypothetical protein
BOOBKDJI_00874	CDS	1134				hypothetical protein
BOOBKDJI_00875	CDS	2031	uvrD	3.6.4.12	COG0210	DNA helicase II
BOOBKDJI_00876	CDS	1563				hypothetical protein
BOOBKDJI_00877	CDS	1539				hypothetical protein
BOOBKDJI_00878	CDS	1545				hypothetical protein
BOOBKDJI_00879	CDS	2448	btuB_2			Vitamin B12 transporter BtuB
BOOBKDJI_00880	CDS	432				hypothetical protein
BOOBKDJI_00881	CDS	3258	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BOOBKDJI_00882	CDS	693				hypothetical protein
BOOBKDJI_00883	CDS	999	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
BOOBKDJI_00884	CDS	7200				hypothetical protein
BOOBKDJI_00885	CDS	1101				hypothetical protein
BOOBKDJI_00886	CDS	207		5.3.2.-	COG1942	putative tautomerase
BOOBKDJI_00887	CDS	582	recR		COG0353	Recombination protein RecR
BOOBKDJI_00888	CDS	1146	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
BOOBKDJI_00889	CDS	933	htpX_1	3.4.24.-		Protease HtpX
BOOBKDJI_00890	CDS	213	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
BOOBKDJI_00891	CDS	267	htpX_2	3.4.24.-	COG0501	Protease HtpX 
BOOBKDJI_00892	CDS	543	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
BOOBKDJI_00893	CDS	912		2.5.1.10		Farnesyl diphosphate synthase
BOOBKDJI_00894	CDS	804	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
BOOBKDJI_00895	CDS	660				hypothetical protein
BOOBKDJI_00896	CDS	603				hypothetical protein
BOOBKDJI_00897	CDS	756	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
BOOBKDJI_00898	CDS	486				hypothetical protein
BOOBKDJI_00899	CDS	2007				hypothetical protein
BOOBKDJI_00900	CDS	1359	proP			Proline/betaine transporter
BOOBKDJI_00901	CDS	810				hypothetical protein
BOOBKDJI_00902	CDS	876				hypothetical protein
BOOBKDJI_00903	CDS	714	tcyB_1		COG0765	L-cystine transport system permease protein TcyB
BOOBKDJI_00904	CDS	774			COG0834	putative amino-acid ABC transporter-binding protein
BOOBKDJI_00905	CDS	1134	alr1	5.1.1.1	COG0787	Alanine racemase 1
BOOBKDJI_00906	CDS	1353	alsT		COG1115	Amino-acid carrier protein AlsT
BOOBKDJI_00907	CDS	1233	dadA	1.4.5.1	COG0665	D-amino acid dehydrogenase
BOOBKDJI_00908	CDS	378			COG0251	RutC family protein
BOOBKDJI_00909	tRNA	76				tRNA-Gly(gcc)
BOOBKDJI_00910	tRNA	87				tRNA-Leu(taa)
BOOBKDJI_00911	tRNA	75				tRNA-Cys(gca)
BOOBKDJI_00912	tRNA	88				tRNA-Ser(tga)
BOOBKDJI_00913	CDS	1482				hypothetical protein
BOOBKDJI_00914	CDS	417				hypothetical protein
BOOBKDJI_00915	CDS	1014				hypothetical protein
BOOBKDJI_00916	CDS	453	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
BOOBKDJI_00917	CDS	870	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BOOBKDJI_00918	CDS	615				hypothetical protein
BOOBKDJI_00919	CDS	657	cinA			Putative competence-damage inducible protein
BOOBKDJI_00920	CDS	567				hypothetical protein
BOOBKDJI_00921	CDS	633	rdxA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
BOOBKDJI_00922	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
BOOBKDJI_00923	CDS	729		5.4.99.-	COG0564	putative RNA pseudouridine synthase
BOOBKDJI_00924	CDS	1182	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
BOOBKDJI_00925	CDS	804				hypothetical protein
BOOBKDJI_00926	CDS	732		3.5.4.16	COG0327	GTP cyclohydrolase 1 type 2
BOOBKDJI_00927	CDS	897	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BOOBKDJI_00928	CDS	939	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
BOOBKDJI_00929	CDS	879				hypothetical protein
BOOBKDJI_00930	CDS	681				hypothetical protein
BOOBKDJI_00931	CDS	768				hypothetical protein
BOOBKDJI_00932	CDS	1503	der_2			GTPase Der
BOOBKDJI_00933	CDS	1023				hypothetical protein
BOOBKDJI_00934	CDS	501				hypothetical protein
BOOBKDJI_00935	CDS	282				hypothetical protein
BOOBKDJI_00936	CDS	3060	czcA			Cobalt-zinc-cadmium resistance protein CzcA
BOOBKDJI_00937	CDS	1080				hypothetical protein
BOOBKDJI_00938	CDS	1254				hypothetical protein
BOOBKDJI_00939	CDS	2106	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BOOBKDJI_00940	CDS	1089				hypothetical protein
BOOBKDJI_00941	CDS	1476	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BOOBKDJI_00942	CDS	282	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
BOOBKDJI_00943	CDS	1320	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BOOBKDJI_00944	CDS	1464				hypothetical protein
BOOBKDJI_00945	CDS	1482	ftsA		COG0849	Cell division protein FtsA
BOOBKDJI_00946	CDS	1158	ftsZ		COG0206	Cell division protein FtsZ
BOOBKDJI_00947	CDS	1236				hypothetical protein
BOOBKDJI_00948	CDS	825	mscS			Small-conductance mechanosensitive channel
BOOBKDJI_00949	CDS	1470				hypothetical protein
BOOBKDJI_00950	CDS	411				hypothetical protein
BOOBKDJI_00951	CDS	1278	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
BOOBKDJI_00952	CDS	264	topA_3	5.6.2.1		DNA topoisomerase 1
BOOBKDJI_00953	CDS	324				hypothetical protein
BOOBKDJI_00954	CDS	129				hypothetical protein
BOOBKDJI_00955	CDS	987				hypothetical protein
BOOBKDJI_00956	CDS	522				hypothetical protein
BOOBKDJI_00957	CDS	897				hypothetical protein
BOOBKDJI_00958	CDS	588				hypothetical protein
BOOBKDJI_00959	CDS	1017				hypothetical protein
BOOBKDJI_00960	CDS	1299				hypothetical protein
BOOBKDJI_00961	CDS	810				hypothetical protein
BOOBKDJI_00962	CDS	5976				hypothetical protein
BOOBKDJI_00963	CDS	510				hypothetical protein
BOOBKDJI_00964	CDS	243				hypothetical protein
BOOBKDJI_00965	CDS	2061	topA_4	5.6.2.1	COG0550	DNA topoisomerase 1
BOOBKDJI_00966	CDS	471				hypothetical protein
BOOBKDJI_00967	CDS	804				hypothetical protein
BOOBKDJI_00968	CDS	1020				hypothetical protein
BOOBKDJI_00969	CDS	603				hypothetical protein
BOOBKDJI_00970	CDS	534				hypothetical protein
BOOBKDJI_00971	CDS	1266				hypothetical protein
BOOBKDJI_00972	CDS	1251				hypothetical protein
BOOBKDJI_00973	CDS	1014				hypothetical protein
BOOBKDJI_00974	CDS	978	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
BOOBKDJI_00975	CDS	996	xerH_2			Tyrosine recombinase XerH
BOOBKDJI_00976	CDS	2034				hypothetical protein
BOOBKDJI_00977	CDS	768				hypothetical protein
BOOBKDJI_00978	CDS	2007				hypothetical protein
BOOBKDJI_00979	CDS	1401				hypothetical protein
BOOBKDJI_00980	CDS	279				hypothetical protein
BOOBKDJI_00981	CDS	1263				hypothetical protein
BOOBKDJI_00982	CDS	684				hypothetical protein
BOOBKDJI_00983	CDS	1074	xerH_3		COG0582	Tyrosine recombinase XerH
BOOBKDJI_00984	rRNA	2883				23S ribosomal RNA
BOOBKDJI_00985	CDS	441				hypothetical protein
BOOBKDJI_00986	CDS	654				hypothetical protein
BOOBKDJI_00987	CDS	534				hypothetical protein
BOOBKDJI_00988	CDS	618				hypothetical protein
BOOBKDJI_00989	CDS	156				hypothetical protein
BOOBKDJI_00990	CDS	696				hypothetical protein
BOOBKDJI_00991	CDS	219				hypothetical protein
BOOBKDJI_00992	CDS	195				hypothetical protein
BOOBKDJI_00993	CDS	1848	speA	4.1.1.19		Biosynthetic arginine decarboxylase
BOOBKDJI_00994	CDS	1170	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
BOOBKDJI_00995	CDS	429				hypothetical protein
BOOBKDJI_00996	CDS	786	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
BOOBKDJI_00997	CDS	1008				hypothetical protein
BOOBKDJI_00998	CDS	1971	metG	6.1.1.10		Methionine--tRNA ligase
BOOBKDJI_00999	CDS	1170	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
BOOBKDJI_01000	CDS	1872				hypothetical protein
BOOBKDJI_01001	tRNA	77				tRNA-Arg(tct)
BOOBKDJI_01002	tRNA	77				tRNA-Arg(tcg)
BOOBKDJI_01003	tRNA	77				tRNA-His(gtg)
BOOBKDJI_01004	tRNA	78				tRNA-Pro(tgg)
BOOBKDJI_01005	CDS	750				hypothetical protein
BOOBKDJI_01006	CDS	141				hypothetical protein
BOOBKDJI_01007	CDS	1527	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BOOBKDJI_01008	CDS	495				hypothetical protein
BOOBKDJI_01009	CDS	2391	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
BOOBKDJI_01010	CDS	591				hypothetical protein
BOOBKDJI_01011	CDS	1323	sufS	4.4.1.16		Cysteine desulfurase
BOOBKDJI_01012	CDS	315			COG0537	putative HIT-like protein
BOOBKDJI_01013	CDS	987	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BOOBKDJI_01014	CDS	2295	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
BOOBKDJI_01015	CDS	1290	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
BOOBKDJI_01016	CDS	825	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
BOOBKDJI_01017	CDS	1659	rpsA		COG0539	30S ribosomal protein S1
BOOBKDJI_01018	CDS	513				hypothetical protein
BOOBKDJI_01019	CDS	1575	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
BOOBKDJI_01020	CDS	1851	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
BOOBKDJI_01021	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
BOOBKDJI_01022	CDS	759	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
BOOBKDJI_01023	CDS	939	cheV_3		COG0784	Chemotaxis protein CheV
BOOBKDJI_01024	CDS	2448	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
BOOBKDJI_01025	CDS	498	cheW		COG0835	Chemotaxis protein CheW
BOOBKDJI_01026	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
BOOBKDJI_01027	CDS	642	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
BOOBKDJI_01028	CDS	732	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
BOOBKDJI_01029	CDS	1860	priA	3.6.4.-		primosomal protein N'
BOOBKDJI_01030	CDS	237				hypothetical protein
BOOBKDJI_01031	CDS	228				hypothetical protein
BOOBKDJI_01032	CDS	747				hypothetical protein
BOOBKDJI_01033	CDS	525				hypothetical protein
BOOBKDJI_01034	CDS	1224	htpX_3	3.4.24.-		Protease HtpX
BOOBKDJI_01035	CDS	831	prmC_3	2.1.1.297	COG2890	Release factor glutamine methyltransferase
BOOBKDJI_01036	CDS	1347	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
BOOBKDJI_01037	CDS	1218	fucT_2	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
BOOBKDJI_01038	CDS	2811	ccsA			Cytochrome c biogenesis protein CcsA
BOOBKDJI_01039	CDS	672				hypothetical protein
BOOBKDJI_01040	CDS	1008	hemH	4.99.1.1	COG0276	Ferrochelatase
BOOBKDJI_01041	CDS	423				hypothetical protein
BOOBKDJI_01042	CDS	681	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BOOBKDJI_01043	CDS	2256				hypothetical protein
BOOBKDJI_01044	CDS	567	dcd	3.5.4.13	COG0717	dCTP deaminase
BOOBKDJI_01045	CDS	486	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BOOBKDJI_01046	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
BOOBKDJI_01047	CDS	963				hypothetical protein
BOOBKDJI_01048	CDS	549				hypothetical protein
BOOBKDJI_01049	CDS	651				hypothetical protein
BOOBKDJI_01050	CDS	1137	pseC	2.6.1.92	COG0399	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
BOOBKDJI_01051	tRNA	85				tRNA-Leu(tag)
BOOBKDJI_01052	CDS	1026	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
BOOBKDJI_01053	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
BOOBKDJI_01054	CDS	1038				hypothetical protein
BOOBKDJI_01055	CDS	729	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BOOBKDJI_01056	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BOOBKDJI_01057	tRNA	77				tRNA-Ile(gat)
BOOBKDJI_01058	tRNA	76				tRNA-Ala(tgc)
BOOBKDJI_01059	CDS	1536				hypothetical protein
BOOBKDJI_01060	CDS	753	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
BOOBKDJI_01061	CDS	873	hcpC_2	3.5.2.6	COG0790	Putative beta-lactamase HcpC
BOOBKDJI_01062	CDS	627	eda		COG0800	KHG/KDPG aldolase
BOOBKDJI_01063	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
BOOBKDJI_01064	CDS	1278	zwf	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
BOOBKDJI_01065	CDS	684	pgl	3.1.1.31		6-phosphogluconolactonase
BOOBKDJI_01066	CDS	1011	glk	2.7.1.2	COG0837	Glucokinase
BOOBKDJI_01067	CDS	1053	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
BOOBKDJI_01068	CDS	1182				hypothetical protein
BOOBKDJI_01069	CDS	1197				hypothetical protein
BOOBKDJI_01070	CDS	1245				hypothetical protein
BOOBKDJI_01071	CDS	663				hypothetical protein
BOOBKDJI_01072	CDS	561	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
BOOBKDJI_01073	CDS	393	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
BOOBKDJI_01074	CDS	1224	porA	1.2.7.1	COG0674	Pyruvate synthase subunit PorA
BOOBKDJI_01075	CDS	945	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
BOOBKDJI_01076	CDS	1323	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
BOOBKDJI_01077	CDS	834				hypothetical protein
BOOBKDJI_01078	CDS	1977	uvrB			UvrABC system protein B
BOOBKDJI_01079	CDS	804				hypothetical protein
BOOBKDJI_01080	CDS	384				hypothetical protein
BOOBKDJI_01081	CDS	3465				hypothetical protein
BOOBKDJI_01082	CDS	771	esiB			Secretory immunoglobulin A-binding protein EsiB
BOOBKDJI_01083	CDS	1704	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
BOOBKDJI_01084	CDS	1821				hypothetical protein
BOOBKDJI_01085	CDS	435				hypothetical protein
BOOBKDJI_01086	CDS	753				hypothetical protein
BOOBKDJI_01087	CDS	966				IS1595 family transposase ISCco3
BOOBKDJI_01088	CDS	204				hypothetical protein
BOOBKDJI_01089	CDS	207				hypothetical protein
BOOBKDJI_01090	CDS	558	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BOOBKDJI_01091	CDS	996	cpoB			Cell division coordinator CpoB
BOOBKDJI_01092	CDS	540	pal			Peptidoglycan-associated lipoprotein
BOOBKDJI_01093	CDS	1254	tolB		COG0823	Tol-Pal system protein TolB
BOOBKDJI_01094	CDS	792				hypothetical protein
BOOBKDJI_01095	CDS	402	exbD_1		COG0848	Biopolymer transport protein ExbD
BOOBKDJI_01096	CDS	570	tolQ_1			Tol-Pal system protein TolQ
BOOBKDJI_01097	CDS	372	atpC		COG0355	ATP synthase epsilon chain
BOOBKDJI_01098	CDS	1401	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
BOOBKDJI_01099	CDS	906	atpG_1		COG0224	ATP synthase gamma chain
BOOBKDJI_01100	CDS	1512	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
BOOBKDJI_01101	CDS	543	atpD_2			ATP synthase subunit delta
