locus_tag	ftype	length_bp	gene	EC_number	COG	product
BKGJBIMN_00698	CDS	1089	prfA		COG0216	Peptide chain release factor 1
BKGJBIMN_00699	CDS	237	minE			Cell division topological specificity factor
BKGJBIMN_00700	CDS	789	minD		COG2894	Septum site-determining protein MinD
BKGJBIMN_00701	CDS	606	minC		COG0850	putative septum site-determining protein MinC
BKGJBIMN_00702	CDS	579				hypothetical protein
BKGJBIMN_00703	CDS	1887	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
BKGJBIMN_00704	CDS	420				hypothetical protein
BKGJBIMN_00705	CDS	3441	rgy_1		COG1110	Reverse gyrase
BKGJBIMN_00706	CDS	438				hypothetical protein
BKGJBIMN_00707	CDS	804				hypothetical protein
BKGJBIMN_00708	CDS	915	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
BKGJBIMN_00709	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BKGJBIMN_00710	CDS	852				hypothetical protein
BKGJBIMN_00711	CDS	1005	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
BKGJBIMN_00712	CDS	915	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
BKGJBIMN_00713	tRNA	75				tRNA-Arg(ccg)
BKGJBIMN_00714	CDS	474	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
BKGJBIMN_00715	CDS	756	thiI	2.8.1.4		tRNA sulfurtransferase
BKGJBIMN_00716	CDS	333				hypothetical protein
BKGJBIMN_00717	CDS	279	tusA_2			Sulfur carrier protein TusA
BKGJBIMN_00718	CDS	249				hypothetical protein
BKGJBIMN_00719	CDS	264	nfuA_1			Fe/S biogenesis protein NfuA
BKGJBIMN_00720	CDS	810	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BKGJBIMN_00721	CDS	438	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
BKGJBIMN_00722	CDS	510				hypothetical protein
BKGJBIMN_00723	CDS	1542	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
BKGJBIMN_00724	CDS	666	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
BKGJBIMN_00725	CDS	576	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
BKGJBIMN_00726	CDS	825	nadK	2.7.1.23	COG0061	NAD kinase
BKGJBIMN_00727	CDS	708				hypothetical protein
BKGJBIMN_00728	CDS	762				hypothetical protein
BKGJBIMN_00729	CDS	654				hypothetical protein
BKGJBIMN_00730	CDS	357				hypothetical protein
BKGJBIMN_00731	CDS	807	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BKGJBIMN_00732	CDS	258				hypothetical protein
BKGJBIMN_00733	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
BKGJBIMN_00734	CDS	1227				hypothetical protein
BKGJBIMN_00735	CDS	435	ytfE			Iron-sulfur cluster repair protein YtfE
BKGJBIMN_00736	CDS	414				hypothetical protein
BKGJBIMN_00737	CDS	291	fdx1		COG0633	Ferredoxin-1
BKGJBIMN_00738	CDS	1386	ftsY			Signal recognition particle receptor FtsY
BKGJBIMN_00739	CDS	1617				hypothetical protein
BKGJBIMN_00740	CDS	1752	argS	6.1.1.19		Arginine--tRNA ligase
BKGJBIMN_00741	CDS	768	rph	2.7.7.56	COG0689	Ribonuclease PH
BKGJBIMN_00742	CDS	759				hypothetical protein
BKGJBIMN_00743	CDS	591				hypothetical protein
BKGJBIMN_00744	CDS	1227	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
BKGJBIMN_00745	CDS	207				hypothetical protein
BKGJBIMN_00746	CDS	390	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
BKGJBIMN_00747	tRNA	92				tRNA-Ser(gct)
BKGJBIMN_00748	CDS	582	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
BKGJBIMN_00749	CDS	234	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
BKGJBIMN_00750	CDS	762	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
BKGJBIMN_00751	CDS	438				hypothetical protein
BKGJBIMN_00752	CDS	1905	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BKGJBIMN_00753	CDS	1299	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
BKGJBIMN_00754	CDS	195				hypothetical protein
BKGJBIMN_00755	CDS	258				hypothetical protein
BKGJBIMN_00756	CDS	324				hypothetical protein
BKGJBIMN_00757	CDS	486	gcvH_2			Glycine cleavage system H protein
BKGJBIMN_00758	CDS	264				hypothetical protein
BKGJBIMN_00759	CDS	858	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BKGJBIMN_00760	CDS	660	rnc	3.1.26.3	COG0571	Ribonuclease 3
BKGJBIMN_00761	CDS	930	hemH	4.99.1.1	COG0276	Ferrochelatase
BKGJBIMN_00762	CDS	297				hypothetical protein
BKGJBIMN_00763	CDS	1089	pheA			Bifunctional chorismate mutase/prephenate dehydratase
BKGJBIMN_00764	CDS	357	rplT		COG0292	50S ribosomal protein L20
BKGJBIMN_00765	CDS	1017	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BKGJBIMN_00766	CDS	771	lepB	3.4.21.89	COG0681	Signal peptidase I
BKGJBIMN_00767	CDS	471	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
BKGJBIMN_00768	CDS	1704	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
BKGJBIMN_00769	CDS	1695	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
BKGJBIMN_00770	CDS	1305				hypothetical protein
BKGJBIMN_00771	CDS	681				hypothetical protein
BKGJBIMN_00772	CDS	1050	hoxK_2	1.12.99.6	COG1740	Uptake hydrogenase small subunit
BKGJBIMN_00773	CDS	207				hypothetical protein
BKGJBIMN_00774	CDS	219				hypothetical protein
BKGJBIMN_00775	CDS	141				hypothetical protein
BKGJBIMN_00776	CDS	510	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
BKGJBIMN_00777	CDS	1962	lptD			LPS-assembly protein LptD
BKGJBIMN_00778	CDS	669	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
BKGJBIMN_00779	CDS	588	tmk	2.7.4.9	COG0125	Thymidylate kinase
BKGJBIMN_00780	CDS	1140	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
BKGJBIMN_00781	CDS	1278	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
BKGJBIMN_00782	CDS	1506	secD		COG0342	Protein translocase subunit SecD
BKGJBIMN_00783	CDS	909				hypothetical protein
BKGJBIMN_00784	CDS	999	bioB_2	2.8.1.6		Biotin synthase
BKGJBIMN_00785	CDS	1005				hypothetical protein
BKGJBIMN_00786	CDS	438				hypothetical protein
BKGJBIMN_00787	CDS	603	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
BKGJBIMN_00788	CDS	2235	gyrA	5.6.2.2	COG0188	Type 2 topoisomerase subunit A
BKGJBIMN_00789	CDS	879				hypothetical protein
BKGJBIMN_00790	CDS	1212			COG2067	47 kDa outer membrane protein
BKGJBIMN_00791	CDS	504	mdtA_2			Multidrug resistance protein MdtA
BKGJBIMN_00792	CDS	498			COG2110	putative protein
BKGJBIMN_00793	CDS	594	ypmQ		COG1999	SCO1 protein 
BKGJBIMN_00794	CDS	756				hypothetical protein
BKGJBIMN_00795	CDS	1188				hypothetical protein
BKGJBIMN_00796	CDS	1032				hypothetical protein
BKGJBIMN_00797	CDS	597	pncA	3.5.1.19	COG1335	Nicotinamidase
BKGJBIMN_00798	CDS	1899	dnaK2			Chaperone protein dnaK2
BKGJBIMN_00799	CDS	2472	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
BKGJBIMN_00800	CDS	675	motB_1		COG1360	Motility protein B
BKGJBIMN_00801	CDS	708	motB_2		COG1360	Motility protein B
BKGJBIMN_00802	CDS	765	pomA		COG1291	Chemotaxis protein PomA
BKGJBIMN_00803	CDS	315	cutA		COG1324	Divalent-cation tolerance protein CutA
BKGJBIMN_00804	CDS	2937	sbcC			Nuclease SbcCD subunit C
BKGJBIMN_00805	CDS	3486	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
BKGJBIMN_00806	CDS	741	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
BKGJBIMN_00807	CDS	441				hypothetical protein
BKGJBIMN_00808	CDS	1311				hypothetical protein
BKGJBIMN_00809	CDS	1230				hypothetical protein
BKGJBIMN_00810	CDS	408				hypothetical protein
BKGJBIMN_00811	CDS	381				hypothetical protein
BKGJBIMN_00812	CDS	999	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
BKGJBIMN_00813	CDS	348	hypA		COG0375	Hydrogenase/urease maturation factor HypA
BKGJBIMN_00814	CDS	1035				hypothetical protein
BKGJBIMN_00815	CDS	1128	acuC			Acetoin utilization protein AcuC
BKGJBIMN_00816	CDS	846				hypothetical protein
BKGJBIMN_00817	CDS	2379	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
BKGJBIMN_00818	CDS	396				hypothetical protein
BKGJBIMN_00819	CDS	936	selD	2.7.9.3	COG0709	Selenide, water dikinase
BKGJBIMN_00820	CDS	1359	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
BKGJBIMN_00821	CDS	1749	tuf_2			Elongation factor Tu
BKGJBIMN_00822	CDS	582			COG1305	putative protein
BKGJBIMN_00823	CDS	444				hypothetical protein
BKGJBIMN_00824	CDS	894	cmpR_2			HTH-type transcriptional activator CmpR
BKGJBIMN_00825	CDS	588	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
BKGJBIMN_00826	CDS	2430	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
BKGJBIMN_00827	CDS	912	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
BKGJBIMN_00828	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
BKGJBIMN_00829	CDS	510	yojM_2		COG2032	Superoxide dismutase-like protein YojM
BKGJBIMN_00830	CDS	837	fdhE		COG3058	Protein FdhE
BKGJBIMN_00831	CDS	465	gcvH_3			Glycine cleavage system H protein
BKGJBIMN_00832	tRNA	99				tRNA-SeC(tca)
BKGJBIMN_00833	CDS	1113	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
BKGJBIMN_00834	CDS	786	ypbG		COG1408	putative protein YpbG
BKGJBIMN_00835	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
BKGJBIMN_00836	tRNA	76				tRNA-Val(gac)
BKGJBIMN_00837	CDS	1281	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
BKGJBIMN_00838	CDS	498	rimM		COG0806	Ribosome maturation factor RimM
BKGJBIMN_00839	CDS	540				hypothetical protein
BKGJBIMN_00840	CDS	1254				hypothetical protein
BKGJBIMN_00841	CDS	1125	emrA			Colistin resistance protein EmrA
BKGJBIMN_00842	CDS	1536	emrB			Multidrug export protein EmrB
BKGJBIMN_00843	CDS	1029	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
BKGJBIMN_00844	CDS	918	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BKGJBIMN_00845	CDS	156				hypothetical protein
BKGJBIMN_00846	CDS	201				hypothetical protein
BKGJBIMN_00847	CDS	297	nfuA_2			Fe/S biogenesis protein NfuA
BKGJBIMN_00848	CDS	1488	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BKGJBIMN_00849	CDS	984	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
BKGJBIMN_00850	CDS	711	mqnA	4.2.1.151		Chorismate dehydratase
BKGJBIMN_00851	CDS	1332	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
BKGJBIMN_00852	CDS	432				hypothetical protein
BKGJBIMN_00853	CDS	927	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
BKGJBIMN_00854	CDS	498				hypothetical protein
BKGJBIMN_00855	CDS	915	rhdA_1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
BKGJBIMN_00856	CDS	243				hypothetical protein
BKGJBIMN_00857	CDS	666				hypothetical protein
BKGJBIMN_00858	CDS	1251	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
BKGJBIMN_00859	CDS	2658	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BKGJBIMN_00860	CDS	1539	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
BKGJBIMN_00861	CDS	1038	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
BKGJBIMN_00862	CDS	369				hypothetical protein
BKGJBIMN_00863	CDS	267				hypothetical protein
BKGJBIMN_00864	CDS	132				hypothetical protein
BKGJBIMN_00865	CDS	1410				hypothetical protein
BKGJBIMN_00866	CDS	2286	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
BKGJBIMN_00867	CDS	1089				hypothetical protein
BKGJBIMN_00868	CDS	1278				hypothetical protein
BKGJBIMN_00869	CDS	1188	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BKGJBIMN_00870	CDS	771				hypothetical protein
BKGJBIMN_00871	CDS	195				hypothetical protein
BKGJBIMN_00872	CDS	1767				hypothetical protein
BKGJBIMN_00873	CDS	234				hypothetical protein
BKGJBIMN_00874	CDS	1695	prsD			Type I secretion system ATP-binding protein PrsD
BKGJBIMN_00875	CDS	930	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
BKGJBIMN_00876	CDS	1014	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
BKGJBIMN_00877	CDS	192	rpmF			50S ribosomal protein L32
BKGJBIMN_00878	CDS	525				hypothetical protein
BKGJBIMN_00879	CDS	1053				hypothetical protein
BKGJBIMN_00880	CDS	684	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
BKGJBIMN_00881	CDS	1104				hypothetical protein
BKGJBIMN_00882	CDS	237	moaD			Molybdopterin synthase sulfur carrier subunit
BKGJBIMN_00883	CDS	516	gcvH_4			Glycine cleavage system H protein
BKGJBIMN_00884	CDS	1320	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
BKGJBIMN_00885	CDS	456				hypothetical protein
BKGJBIMN_00886	CDS	216				hypothetical protein
BKGJBIMN_00887	CDS	666	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BKGJBIMN_00888	CDS	960				hypothetical protein
BKGJBIMN_00889	CDS	1941	rcsC	2.7.13.3		Sensor histidine kinase RcsC
BKGJBIMN_00890	CDS	1320	atoC_4		COG2204	Regulatory protein AtoC
BKGJBIMN_00891	CDS	495				hypothetical protein
BKGJBIMN_00892	CDS	156				hypothetical protein
BKGJBIMN_00893	CDS	504				hypothetical protein
BKGJBIMN_00894	CDS	807				hypothetical protein
BKGJBIMN_00895	CDS	3153	cusA		COG3696	Cation efflux system protein CusA
BKGJBIMN_00896	CDS	1995	copB	7.2.2.8		Copper-exporting P-type ATPase B
BKGJBIMN_00897	CDS	324				hypothetical protein
BKGJBIMN_00898	CDS	369				hypothetical protein
BKGJBIMN_00899	CDS	1584	cueO		COG2132	Blue copper oxidase CueO
BKGJBIMN_00900	CDS	1335				hypothetical protein
BKGJBIMN_00901	CDS	1179				hypothetical protein
BKGJBIMN_00902	CDS	1071	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
BKGJBIMN_00903	CDS	873	xerC_1		COG4974	Tyrosine recombinase XerC
BKGJBIMN_00904	CDS	465	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
BKGJBIMN_00905	CDS	1347	mrdB_2	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
BKGJBIMN_00906	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
BKGJBIMN_00907	CDS	1071				hypothetical protein
BKGJBIMN_00908	CDS	1050				hypothetical protein
BKGJBIMN_00909	CDS	885	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BKGJBIMN_00910	CDS	1047	menF	5.4.4.2		Isochorismate synthase MenF
BKGJBIMN_00911	CDS	1164	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
BKGJBIMN_00912	CDS	1389				hypothetical protein
BKGJBIMN_00913	CDS	309				hypothetical protein
BKGJBIMN_00914	CDS	2445				hypothetical protein
BKGJBIMN_00915	CDS	1248		2.7.2.4	COG0527	Aspartate kinase
BKGJBIMN_00916	CDS	1131	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
BKGJBIMN_00917	CDS	1152	hisZ			ATP phosphoribosyltransferase regulatory subunit
BKGJBIMN_00918	CDS	1689	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
BKGJBIMN_00919	CDS	1143	hypD		COG0409	Hydrogenase maturation factor HypD
BKGJBIMN_00920	CDS	252	hybG		COG0298	Hydrogenase maturation factor HybG
BKGJBIMN_00921	CDS	3480	rgy_2		COG1110	Reverse gyrase
BKGJBIMN_00922	CDS	378				hypothetical protein
BKGJBIMN_00923	CDS	720				hypothetical protein
BKGJBIMN_00924	CDS	1170	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
BKGJBIMN_00925	CDS	870		1.2.7.10	COG1013	Oxalate oxidoreductase subunit beta
BKGJBIMN_00926	CDS	693				hypothetical protein
BKGJBIMN_00927	CDS	237				hypothetical protein
BKGJBIMN_00928	CDS	333				hypothetical protein
BKGJBIMN_00929	CDS	1614	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
BKGJBIMN_00930	CDS	450	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
BKGJBIMN_00931	CDS	681	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
BKGJBIMN_00932	CDS	1398	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BKGJBIMN_00933	CDS	336				hypothetical protein
BKGJBIMN_00934	CDS	1035	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BKGJBIMN_00935	CDS	504	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BKGJBIMN_00936	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
BKGJBIMN_00937	CDS	1470				hypothetical protein
BKGJBIMN_00938	CDS	282	fliE			Flagellar hook-basal body complex protein FliE
BKGJBIMN_00939	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
BKGJBIMN_00940	CDS	375				hypothetical protein
BKGJBIMN_00941	CDS	1788				hypothetical protein
BKGJBIMN_00942	CDS	504				hypothetical protein
BKGJBIMN_00943	CDS	468				hypothetical protein
BKGJBIMN_00944	CDS	1788	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BKGJBIMN_00945	CDS	984				hypothetical protein
BKGJBIMN_00946	CDS	240				hypothetical protein
BKGJBIMN_00947	CDS	570				hypothetical protein
BKGJBIMN_00948	CDS	543				hypothetical protein
BKGJBIMN_00949	CDS	1215		1.2.7.10	COG0674	Oxalate oxidoreductase subunit alpha
BKGJBIMN_00950	CDS	861		1.2.7.10	COG1013	Oxalate oxidoreductase subunit beta
BKGJBIMN_00951	CDS	726				hypothetical protein
BKGJBIMN_00952	tRNA	88				tRNA-Leu(caa)
BKGJBIMN_00953	CDS	258				hypothetical protein
BKGJBIMN_00954	CDS	300				hypothetical protein
BKGJBIMN_00955	CDS	1734	epmA_2	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
BKGJBIMN_00956	CDS	1374	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
BKGJBIMN_00957	CDS	972	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BKGJBIMN_00958	CDS	435	perR		COG0735	Peroxide-responsive repressor PerR
BKGJBIMN_00959	CDS	1263	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
BKGJBIMN_00960	CDS	735	fetB		COG0390	putative iron export permease protein FetB
BKGJBIMN_00961	CDS	612				hypothetical protein
BKGJBIMN_00962	CDS	2037	flhA		COG1298	Flagellar biosynthesis protein FlhA
BKGJBIMN_00963	CDS	1122	flhF		COG1419	Flagellar biosynthesis protein FlhF
BKGJBIMN_00964	CDS	837	ylxH		COG0455	Flagellum site-determining protein YlxH
BKGJBIMN_00965	CDS	711	fliA		COG1191	RNA polymerase sigma factor FliA
BKGJBIMN_00966	CDS	558				hypothetical protein
BKGJBIMN_00967	CDS	1497	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
BKGJBIMN_00968	CDS	243				hypothetical protein
BKGJBIMN_00969	CDS	1422	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
BKGJBIMN_00970	CDS	690	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BKGJBIMN_00971	CDS	708				hypothetical protein
BKGJBIMN_00972	tRNA	76				tRNA-Met(cat)
BKGJBIMN_00973	CDS	1071	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
BKGJBIMN_00974	CDS	1203	mat	2.5.1.6		S-adenosylmethionine synthase
BKGJBIMN_00975	CDS	1179	yajR		COG0477	Inner membrane transport protein YajR
BKGJBIMN_00976	CDS	744				hypothetical protein
BKGJBIMN_00977	CDS	228				hypothetical protein
BKGJBIMN_00978	CDS	1014	soeC		COG3302	Sulfite dehydrogenase subunit C
BKGJBIMN_00979	CDS	765	soeB		COG0437	Sulfite dehydrogenase subunit B
BKGJBIMN_00980	CDS	2850	soeA	1.8.5.6	COG0243	Sulfite dehydrogenase subunit A
BKGJBIMN_00981	CDS	1407	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
BKGJBIMN_00982	CDS	198				hypothetical protein
BKGJBIMN_00983	CDS	564	cysG		COG0007	Siroheme synthase
BKGJBIMN_00984	CDS	549	fliM		COG1868	Flagellar motor switch protein FliM
BKGJBIMN_00985	CDS	336				hypothetical protein
BKGJBIMN_00986	CDS	726	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
BKGJBIMN_00987	CDS	453				hypothetical protein
BKGJBIMN_00988	CDS	2289	mutS2	3.1.-.-		Endonuclease MutS2
BKGJBIMN_00989	CDS	624		2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
BKGJBIMN_00990	CDS	1002	ilvC	1.1.1.383	COG0059	Ketol-acid reductoisomerase (NAD(P)(+))
BKGJBIMN_00991	CDS	654	cpoB_1			Cell division coordinator CpoB
BKGJBIMN_00992	CDS	696	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
BKGJBIMN_00993	CDS	735				hypothetical protein
BKGJBIMN_00994	CDS	462				hypothetical protein
BKGJBIMN_00995	CDS	489	resA_2			Thiol-disulfide oxidoreductase ResA
BKGJBIMN_00996	CDS	444				hypothetical protein
BKGJBIMN_00997	CDS	309	yajC		COG1862	Sec translocon accessory complex subunit YajC
BKGJBIMN_00998	CDS	2070	feoB		COG0370	Fe(2+) transporter FeoB
BKGJBIMN_00999	CDS	930				hypothetical protein
BKGJBIMN_01000	CDS	219				hypothetical protein
BKGJBIMN_01001	CDS	1485	metG_2	6.1.1.10	COG0143	Methionine--tRNA ligase
BKGJBIMN_01002	CDS	867	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
BKGJBIMN_01003	CDS	1308				hypothetical protein
BKGJBIMN_01004	CDS	1695				hypothetical protein
BKGJBIMN_01005	CDS	555				hypothetical protein
BKGJBIMN_01006	CDS	921				hypothetical protein
BKGJBIMN_01007	CDS	1668	cstA		COG1966	Peptide transporter CstA
BKGJBIMN_01008	CDS	336				hypothetical protein
BKGJBIMN_01009	CDS	747	tatC		COG0805	Sec-independent protein translocase protein TatC
BKGJBIMN_01010	CDS	1818			COG0659	putative sulfate transporter
BKGJBIMN_01011	tRNA	87				tRNA-Leu(cag)
BKGJBIMN_01012	CDS	555			COG0500	putative protein
BKGJBIMN_01013	CDS	207				hypothetical protein
BKGJBIMN_01014	CDS	1302		3.4.24.-	COG0612	putative zinc protease
BKGJBIMN_01015	CDS	330	rsfS		COG0799	Ribosomal silencing factor RsfS
BKGJBIMN_01016	CDS	921	bamD			Outer membrane protein assembly factor BamD
BKGJBIMN_01017	CDS	1377	rng	3.1.26.-	COG1530	Ribonuclease G
BKGJBIMN_01018	CDS	801	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
BKGJBIMN_01019	CDS	573				hypothetical protein
BKGJBIMN_01020	CDS	1221	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
BKGJBIMN_01021	CDS	300				hypothetical protein
BKGJBIMN_01022	CDS	177				hypothetical protein
BKGJBIMN_01023	CDS	1278	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
BKGJBIMN_01024	CDS	435	hspA		COG0071	Spore protein SP21
BKGJBIMN_01025	CDS	1185	gspF		COG1459	Putative type II secretion system protein F
BKGJBIMN_01026	CDS	846				hypothetical protein
BKGJBIMN_01027	CDS	639				hypothetical protein
BKGJBIMN_01028	CDS	1878	xcpQ		COG1450	Secretin XcpQ
BKGJBIMN_01029	CDS	432				hypothetical protein
BKGJBIMN_01030	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
BKGJBIMN_01031	CDS	537		3.6.1.15	COG1618	Nucleoside-triphosphatase THEP1
BKGJBIMN_01032	CDS	2604	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
BKGJBIMN_01033	CDS	468				hypothetical protein
BKGJBIMN_01034	CDS	2433	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
BKGJBIMN_01035	CDS	2337	bamA_2		COG4775	Outer membrane protein assembly factor BamA
BKGJBIMN_01036	CDS	213	cspA		COG1278	putative cold shock protein A
BKGJBIMN_01037	CDS	717	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BKGJBIMN_01038	CDS	756	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
BKGJBIMN_01039	CDS	1311				hypothetical protein
BKGJBIMN_01040	CDS	1137	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BKGJBIMN_01041	CDS	894	thrB	2.7.1.39	COG0083	Homoserine kinase
BKGJBIMN_01042	CDS	357	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
BKGJBIMN_01043	CDS	540	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
BKGJBIMN_01044	CDS	1761	nuoC_2	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
BKGJBIMN_01045	CDS	1011	nuoH_1	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
