locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGDFCPPH_00722	CDS	849	tsf			Elongation factor Ts
PGDFCPPH_00723	CDS	849	rpsB		COG0052	30S ribosomal protein S2
PGDFCPPH_00724	tRNA	71				tRNA-Gly(tcc)
PGDFCPPH_00725	CDS	1182	ompA			Major outer membrane porin, serovar D
PGDFCPPH_00726	CDS	3243	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
PGDFCPPH_00727	CDS	1008	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
PGDFCPPH_00728	CDS	1452	sufB		COG0719	FeS cluster assembly protein SufB
PGDFCPPH_00729	CDS	768	sufC		COG0396	putative ATP-dependent transporter SufC
PGDFCPPH_00730	CDS	1188				hypothetical protein
PGDFCPPH_00731	CDS	1206	csd	2.8.1.7		putative cysteine desulfurase
PGDFCPPH_00732	CDS	846	spo0J		COG1475	Stage 0 sporulation protein J
PGDFCPPH_00733	CDS	831	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
PGDFCPPH_00734	CDS	966	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
PGDFCPPH_00735	CDS	675				hypothetical protein
PGDFCPPH_00736	CDS	1281				hypothetical protein
PGDFCPPH_00737	CDS	1212	pgk/tpi		COG0126	Bifunctional PGK/TIM
PGDFCPPH_00738	CDS	972				hypothetical protein
PGDFCPPH_00739	CDS	1197				hypothetical protein
PGDFCPPH_00740	CDS	1179				hypothetical protein
PGDFCPPH_00741	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
PGDFCPPH_00742	CDS	1335	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
PGDFCPPH_00743	CDS	906	PSD2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme 2
PGDFCPPH_00744	CDS	1326				hypothetical protein
PGDFCPPH_00745	CDS	2910	secA			Protein translocase subunit SecA
PGDFCPPH_00746	CDS	528				hypothetical protein
PGDFCPPH_00747	CDS	1473	der		COG1160	GTPase Der
PGDFCPPH_00748	CDS	1233	cca	2.7.7.72		CCA-adding enzyme
PGDFCPPH_00749	CDS	1260	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
PGDFCPPH_00750	CDS	612	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
PGDFCPPH_00751	CDS	1329	tig	5.2.1.8	COG0544	Trigger factor
PGDFCPPH_00752	tRNA	72				tRNA-Gly(gcc)
PGDFCPPH_00753	CDS	3492	rapA	3.6.4.-		RNA polymerase-associated protein RapA
PGDFCPPH_00754	CDS	1101	mreB		COG1077	Cell shape-determining protein MreB
PGDFCPPH_00755	CDS	1800	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
PGDFCPPH_00756	CDS	2304				hypothetical protein
PGDFCPPH_00757	CDS	1173				hypothetical protein
PGDFCPPH_00758	CDS	1023				hypothetical protein
PGDFCPPH_00759	CDS	1005	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PGDFCPPH_00760	CDS	1368		2.7.7.-		putative uridylyltransferase
PGDFCPPH_00761	CDS	366				hypothetical protein
PGDFCPPH_00762	CDS	1305	ssaN	7.1.2.2	COG1157	putative secretion system apparatus ATP synthase SsaN
PGDFCPPH_00763	CDS	513				hypothetical protein
PGDFCPPH_00764	CDS	999				hypothetical protein
PGDFCPPH_00765	CDS	783				hypothetical protein
PGDFCPPH_00766	CDS	1155	iscS	2.8.1.7		Cysteine desulfurase IscS
PGDFCPPH_00767	CDS	681	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PGDFCPPH_00768	CDS	726	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
PGDFCPPH_00769	CDS	525				hypothetical protein
PGDFCPPH_00770	CDS	555	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
PGDFCPPH_00771	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
PGDFCPPH_00772	CDS	1980	cadA	3.6.3.3		putative cadmium-transporting ATPase
PGDFCPPH_00773	CDS	747				hypothetical protein
PGDFCPPH_00774	CDS	1287	serS	6.1.1.11	COG0172	Serine--tRNA ligase
PGDFCPPH_00775	CDS	1128	ribD		COG0117	Riboflavin biosynthesis protein RibD
PGDFCPPH_00776	CDS	1275	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
PGDFCPPH_00777	CDS	474	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
PGDFCPPH_00778	CDS	1347				hypothetical protein
PGDFCPPH_00779	CDS	666				hypothetical protein
PGDFCPPH_00780	CDS	1368	alsT_2		COG1115	Amino-acid carrier protein AlsT
PGDFCPPH_00781	CDS	453				hypothetical protein
PGDFCPPH_00782	CDS	660				hypothetical protein
PGDFCPPH_00783	CDS	789	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
PGDFCPPH_00784	CDS	2400	ftsK		COG1674	DNA translocase FtsK
PGDFCPPH_00785	tRNA	75				tRNA-His(gtg)
PGDFCPPH_00786	rRNA	1549				16S ribosomal RNA
PGDFCPPH_00787	rRNA	2934				23S ribosomal RNA
PGDFCPPH_00788	rRNA	110				5S ribosomal RNA
PGDFCPPH_00789	CDS	1296	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
PGDFCPPH_00790	CDS	345				hypothetical protein
PGDFCPPH_00791	CDS	1191	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
PGDFCPPH_00792	CDS	378	hctA			Histone H1-like protein Hc1
PGDFCPPH_00793	CDS	2391				hypothetical protein
PGDFCPPH_00794	CDS	1275	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
PGDFCPPH_00795	CDS	1374	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
PGDFCPPH_00796	CDS	1005	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
PGDFCPPH_00797	CDS	3240	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
PGDFCPPH_00798	CDS	2775	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
PGDFCPPH_00799	rRNA	1549				16S ribosomal RNA
PGDFCPPH_00800	rRNA	2933				23S ribosomal RNA
PGDFCPPH_00801	rRNA	110				5S ribosomal RNA
PGDFCPPH_00802	CDS	2001	tkt	2.2.1.1		Transketolase
PGDFCPPH_00803	CDS	870	amn	3.2.2.4	COG0775	AMP nucleosidase
PGDFCPPH_00804	CDS	573	efp_2		COG0231	Elongation factor P
PGDFCPPH_00805	CDS	225				hypothetical protein
PGDFCPPH_00806	CDS	873	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PGDFCPPH_00807	CDS	1539	groL_2		COG0459	60 kDa chaperonin
PGDFCPPH_00808	tRNA	71				tRNA-Cys(gca)
PGDFCPPH_00809	CDS	1353	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
PGDFCPPH_00810	CDS	1011	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
PGDFCPPH_00811	CDS	1251	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
PGDFCPPH_00812	CDS	738				hypothetical protein
PGDFCPPH_00813	CDS	1158	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
PGDFCPPH_00814	CDS	1029	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
PGDFCPPH_00815	CDS	2409	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
PGDFCPPH_00816	CDS	420				hypothetical protein
PGDFCPPH_00817	CDS	807				hypothetical protein
PGDFCPPH_00818	CDS	333	rsbV		COG1366	Anti-sigma-B factor antagonist
PGDFCPPH_00819	CDS	1020	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
PGDFCPPH_00820	CDS	1053	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
PGDFCPPH_00821	CDS	1689				hypothetical protein
PGDFCPPH_00822	CDS	360	rsfS		COG0799	Ribosomal silencing factor RsfS
PGDFCPPH_00823	CDS	1257	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
PGDFCPPH_00824	CDS	453				hypothetical protein
PGDFCPPH_00825	CDS	630	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
PGDFCPPH_00826	CDS	1041	ldh	1.4.1.9		Leucine dehydrogenase
PGDFCPPH_00827	CDS	1029	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
PGDFCPPH_00828	CDS	762				hypothetical protein
PGDFCPPH_00829	CDS	1614	aas		COG0204	Bifunctional protein Aas
PGDFCPPH_00830	CDS	1134		2.3.1.29	COG0156	8-amino-7-oxononanoate synthase/2-amino-3-ketobutyrate coenzyme A ligase
PGDFCPPH_00831	CDS	2262	priA	3.6.4.-	COG1198	Primosomal protein N'
PGDFCPPH_00832	CDS	690				hypothetical protein
PGDFCPPH_00833	CDS	495	dsbH	1.8.-.-	COG0526	Disulfide bond reductase DsbH
PGDFCPPH_00834	CDS	1581	lysS	6.1.1.6		Lysine--tRNA ligase
PGDFCPPH_00835	CDS	1494	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
PGDFCPPH_00836	CDS	1050				hypothetical protein
PGDFCPPH_00837	CDS	363	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
PGDFCPPH_00838	CDS	138				hypothetical protein
PGDFCPPH_00839	CDS	306	rpsN2		COG0199	Alternate 30S ribosomal protein S14
PGDFCPPH_00840	CDS	501				hypothetical protein
PGDFCPPH_00841	CDS	186				hypothetical protein
PGDFCPPH_00842	CDS	495				hypothetical protein
PGDFCPPH_00843	CDS	1797	uvrC		COG0322	UvrABC system protein C
PGDFCPPH_00844	CDS	2463	mutS		COG0249	DNA mismatch repair protein MutS
PGDFCPPH_00845	CDS	1788	dnaG	2.7.7.-		DNA primase
PGDFCPPH_00846	CDS	279				hypothetical protein
PGDFCPPH_00847	CDS	492				hypothetical protein
PGDFCPPH_00848	CDS	3012				hypothetical protein
PGDFCPPH_00849	CDS	549	pgsA_2	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
PGDFCPPH_00850	CDS	1425	glgA	2.4.1.21	COG0297	Glycogen synthase
PGDFCPPH_00851	tRNA	74				tRNA-Gln(ttg)
PGDFCPPH_00852	CDS	558	rplY			50S ribosomal protein L25
PGDFCPPH_00853	CDS	540	pth	3.1.1.29		Peptidyl-tRNA hydrolase
PGDFCPPH_00854	CDS	339	rpsF		COG0360	30S ribosomal protein S6
PGDFCPPH_00855	CDS	246	rpsR			30S ribosomal protein S18
PGDFCPPH_00856	CDS	504	rplI		COG0359	50S ribosomal protein L9
PGDFCPPH_00857	CDS	867	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
PGDFCPPH_00858	CDS	204				hypothetical protein
PGDFCPPH_00859	CDS	1353				hypothetical protein
PGDFCPPH_00860	CDS	2871	ptrA	3.4.24.55	COG1025	Protease 3
PGDFCPPH_00861	CDS	996				hypothetical protein
PGDFCPPH_00862	CDS	1539	rng	3.1.26.-	COG1530	Ribonuclease G
PGDFCPPH_00863	CDS	429				hypothetical protein
PGDFCPPH_00864	CDS	180	rpmF		COG0333	50S ribosomal protein L32
PGDFCPPH_00865	CDS	966	plsX	2.3.1.274		Phosphate acyltransferase
PGDFCPPH_00866	CDS	4596	pmpD			putative outer membrane protein PmpD
PGDFCPPH_00867	CDS	795				hypothetical protein
PGDFCPPH_00868	CDS	300				hypothetical protein
PGDFCPPH_00869	CDS	363				hypothetical protein
PGDFCPPH_00870	CDS	1377	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
PGDFCPPH_00871	CDS	1821	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
PGDFCPPH_00872	CDS	1224	tyrP_1		COG0814	Tyrosine-specific transport protein
PGDFCPPH_00873	CDS	156				hypothetical protein
PGDFCPPH_00874	CDS	1188	tyrP_2		COG0814	Tyrosine-specific transport protein
PGDFCPPH_00875	CDS	717	ybhL		COG0670	Inner membrane protein YbhL
PGDFCPPH_00876	CDS	855	ftsY		COG0552	Signal recognition particle receptor FtsY
PGDFCPPH_00877	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
PGDFCPPH_00878	CDS	876	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
PGDFCPPH_00879	CDS	1491				hypothetical protein
PGDFCPPH_00880	CDS	2925				hypothetical protein
PGDFCPPH_00881	CDS	1284				hypothetical protein
PGDFCPPH_00882	CDS	792				hypothetical protein
PGDFCPPH_00883	CDS	3144				hypothetical protein
PGDFCPPH_00884	CDS	1041	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
PGDFCPPH_00885	tRNA	77				tRNA-Val(gac)
PGDFCPPH_00886	CDS	582				hypothetical protein
PGDFCPPH_00887	CDS	876	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
PGDFCPPH_00888	CDS	507	nusB		COG0781	Transcription antitermination protein NusB
PGDFCPPH_00889	CDS	528	infC		COG0290	Translation initiation factor IF-3
PGDFCPPH_00890	CDS	195	rpmI		COG0291	50S ribosomal protein L35
PGDFCPPH_00891	CDS	372	rplT			50S ribosomal protein L20
PGDFCPPH_00892	CDS	1029	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
PGDFCPPH_00893	tRNA	86				tRNA-Ser(tga)
PGDFCPPH_00894	CDS	1977				hypothetical protein
PGDFCPPH_00895	CDS	1101				hypothetical protein
PGDFCPPH_00896	CDS	1065				hypothetical protein
PGDFCPPH_00897	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
PGDFCPPH_00898	CDS	2742	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
PGDFCPPH_00899	CDS	2088	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
PGDFCPPH_00900	CDS	270	rpsO			30S ribosomal protein S15
PGDFCPPH_00901	CDS	492	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
PGDFCPPH_00902	CDS	279				hypothetical protein
PGDFCPPH_00903	CDS	705				hypothetical protein
PGDFCPPH_00904	CDS	519				hypothetical protein
PGDFCPPH_00905	CDS	507				hypothetical protein
PGDFCPPH_00906	CDS	480				hypothetical protein
PGDFCPPH_00907	CDS	189				hypothetical protein
PGDFCPPH_00908	CDS	1218				hypothetical protein
PGDFCPPH_00909	CDS	876	map	3.4.11.18	COG0024	Methionine aminopeptidase
PGDFCPPH_00910	CDS	615				hypothetical protein
PGDFCPPH_00911	CDS	600				hypothetical protein
PGDFCPPH_00912	CDS	1770				hypothetical protein
PGDFCPPH_00913	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
PGDFCPPH_00914	CDS	1701	dauA		COG0659	C4-dicarboxylic acid transporter DauA
PGDFCPPH_00915	CDS	1266	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
PGDFCPPH_00916	CDS	1806				Protein CT_858
PGDFCPPH_00917	CDS	924	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
PGDFCPPH_00918	CDS	1482				hypothetical protein
PGDFCPPH_00919	CDS	1521				hypothetical protein
PGDFCPPH_00920	CDS	519				hypothetical protein
PGDFCPPH_00921	CDS	1449				hypothetical protein
PGDFCPPH_00922	tRNA	84				tRNA-Leu(tag)
PGDFCPPH_00923	CDS	306				hypothetical protein
PGDFCPPH_00924	CDS	903	xerD		COG4974	Tyrosine recombinase XerD
PGDFCPPH_00925	CDS	990				hypothetical protein
PGDFCPPH_00926	CDS	2217	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
PGDFCPPH_00927	CDS	1020	cdu2	3.4.22.-		Deubiquitinase and deneddylase Dub2
PGDFCPPH_00928	CDS	192				hypothetical protein
PGDFCPPH_00929	CDS	1257	cdu1	3.4.22.-		Deubiquitinase and deneddylase Dub1
PGDFCPPH_00930	CDS	2895	pmpE			putative outer membrane protein PmpE
PGDFCPPH_00931	CDS	3105	pmpF			putative outer membrane protein PmpF
PGDFCPPH_00932	CDS	3042	pmpG			putative outer membrane protein PmpG
PGDFCPPH_00933	CDS	3051	pmpH			putative outer membrane protein PmpH
PGDFCPPH_00934	CDS	303				hypothetical protein
PGDFCPPH_00935	CDS	2637	pmpI			putative outer membrane protein PmpI
PGDFCPPH_00936	CDS	216				hypothetical protein
