locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNCALGCG_00765	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
MNCALGCG_00766	CDS	807				hypothetical protein
MNCALGCG_00767	CDS	1203				hypothetical protein
MNCALGCG_00768	CDS	360				hypothetical protein
MNCALGCG_00769	CDS	2025	fliD		COG1345	Flagellar hook-associated protein 2
MNCALGCG_00770	CDS	381	fliS			Flagellar secretion chaperone FliS
MNCALGCG_00771	CDS	240				hypothetical protein
MNCALGCG_00772	CDS	672				hypothetical protein
MNCALGCG_00773	CDS	147				hypothetical protein
MNCALGCG_00774	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
MNCALGCG_00775	CDS	1314				hypothetical protein
MNCALGCG_00776	CDS	1254	yeeO		COG0534	putative FMN/FAD exporter YeeO
MNCALGCG_00777	CDS	1389	rny	3.1.-.-	COG1418	Ribonuclease Y
MNCALGCG_00778	CDS	603				hypothetical protein
MNCALGCG_00779	CDS	558				hypothetical protein
MNCALGCG_00780	CDS	882	ftsY_1			Signal recognition particle receptor FtsY
MNCALGCG_00781	CDS	1287				hypothetical protein
MNCALGCG_00782	CDS	309				hypothetical protein
MNCALGCG_00783	CDS	825				hypothetical protein
MNCALGCG_00784	CDS	966	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
MNCALGCG_00785	CDS	606	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
MNCALGCG_00786	CDS	1077	flhB		COG1377	Flagellar biosynthetic protein FlhB
MNCALGCG_00787	CDS	738				hypothetical protein
MNCALGCG_00788	CDS	1323				hypothetical protein
MNCALGCG_00789	CDS	1092				hypothetical protein
MNCALGCG_00790	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
MNCALGCG_00791	CDS	2328	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
MNCALGCG_00792	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MNCALGCG_00793	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
MNCALGCG_00794	CDS	684	mqnA	4.2.1.151		Chorismate dehydratase
MNCALGCG_00795	CDS	2559	acnB	4.2.1.3	COG1049	Aconitate hydratase B
MNCALGCG_00796	CDS	267				hypothetical protein
MNCALGCG_00797	CDS	1290				hypothetical protein
MNCALGCG_00798	CDS	1446				hypothetical protein
MNCALGCG_00799	CDS	492				hypothetical protein
MNCALGCG_00800	tmRNA	386	ssrA			transfer-messenger RNA, SsrA
MNCALGCG_00801	CDS	555	lolA			Outer-membrane lipoprotein carrier protein
MNCALGCG_00802	CDS	2598	secA		COG0653	Protein translocase subunit SecA
MNCALGCG_00803	CDS	1233	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MNCALGCG_00804	CDS	1500				hypothetical protein
MNCALGCG_00805	CDS	147				hypothetical protein
MNCALGCG_00806	CDS	1296				hypothetical protein
MNCALGCG_00807	CDS	2061	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
MNCALGCG_00808	CDS	1521	comM		COG0606	Competence protein ComM
MNCALGCG_00809	CDS	525	def	3.5.1.88	COG0242	Peptide deformylase
MNCALGCG_00810	CDS	588	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MNCALGCG_00811	CDS	1356	tig	5.2.1.8	COG0544	Trigger factor
MNCALGCG_00812	CDS	837				hypothetical protein
MNCALGCG_00813	CDS	783				hypothetical protein
MNCALGCG_00814	CDS	477	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
MNCALGCG_00815	CDS	531	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
MNCALGCG_00816	CDS	438	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
MNCALGCG_00817	CDS	222				hypothetical protein
MNCALGCG_00818	CDS	579	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
MNCALGCG_00819	CDS	840				hypothetical protein
MNCALGCG_00820	CDS	1035	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
MNCALGCG_00821	CDS	855				hypothetical protein
MNCALGCG_00822	CDS	621				hypothetical protein
MNCALGCG_00823	CDS	2364	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
MNCALGCG_00824	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
MNCALGCG_00825	CDS	552				hypothetical protein
MNCALGCG_00826	CDS	603	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MNCALGCG_00827	CDS	327				hypothetical protein
MNCALGCG_00828	CDS	129				hypothetical protein
MNCALGCG_00829	CDS	1011				hypothetical protein
MNCALGCG_00830	CDS	618		3.-.-.-		putative protein
MNCALGCG_00831	CDS	768	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
MNCALGCG_00832	CDS	774	pomA		COG1291	Chemotaxis protein PomA
MNCALGCG_00833	CDS	774	motB		COG1360	Motility protein B
MNCALGCG_00834	CDS	447				hypothetical protein
MNCALGCG_00835	CDS	1662				hypothetical protein
MNCALGCG_00836	CDS	651	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
MNCALGCG_00837	CDS	462				hypothetical protein
MNCALGCG_00838	CDS	1785	uvrC		COG0322	UvrABC system protein C
MNCALGCG_00839	CDS	1266	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MNCALGCG_00840	CDS	345				hypothetical protein
MNCALGCG_00841	CDS	321	trxA_1		COG0526	Thioredoxin
MNCALGCG_00842	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
MNCALGCG_00843	CDS	822				hypothetical protein
MNCALGCG_00844	CDS	249				hypothetical protein
MNCALGCG_00845	CDS	681	atpB		COG0356	ATP synthase subunit a
MNCALGCG_00846	CDS	1446	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MNCALGCG_00847	CDS	1362	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MNCALGCG_00848	CDS	591	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MNCALGCG_00849	CDS	789	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
MNCALGCG_00850	CDS	879				hypothetical protein
MNCALGCG_00851	CDS	1377	der_1		COG1160	GTPase Der
MNCALGCG_00852	CDS	285	hup		COG0776	DNA-binding protein HU
MNCALGCG_00853	tRNA	77				tRNA-Arg(cct)
MNCALGCG_00854	CDS	354				hypothetical protein
MNCALGCG_00855	CDS	309				hypothetical protein
MNCALGCG_00856	CDS	582				hypothetical protein
MNCALGCG_00857	CDS	1764				hypothetical protein
MNCALGCG_00858	CDS	984	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
MNCALGCG_00859	CDS	1278	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
MNCALGCG_00860	CDS	738				hypothetical protein
MNCALGCG_00861	CDS	660	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
MNCALGCG_00862	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
MNCALGCG_00863	CDS	777	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
MNCALGCG_00864	CDS	2601	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
MNCALGCG_00865	CDS	102				hypothetical protein
MNCALGCG_00866	CDS	897				hypothetical protein
MNCALGCG_00867	CDS	291				hypothetical protein
MNCALGCG_00868	CDS	1653	prmC_3	2.1.1.297		Release factor glutamine methyltransferase
MNCALGCG_00869	CDS	684				hypothetical protein
MNCALGCG_00870	CDS	942				hypothetical protein
MNCALGCG_00871	CDS	1602	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
MNCALGCG_00872	CDS	978	guaC	1.7.1.7	COG0516	GMP reductase
MNCALGCG_00873	CDS	1584	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
MNCALGCG_00874	CDS	1095				hypothetical protein
MNCALGCG_00875	CDS	579	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
MNCALGCG_00876	CDS	1386	hldE		COG2870	Bifunctional protein HldE
MNCALGCG_00877	CDS	993	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
MNCALGCG_00878	CDS	522	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
MNCALGCG_00879	CDS	741				hypothetical protein
MNCALGCG_00880	CDS	672	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
MNCALGCG_00881	CDS	1632	pgbB			Plasminogen-binding protein PgbB
MNCALGCG_00882	CDS	657				hypothetical protein
MNCALGCG_00883	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
MNCALGCG_00884	CDS	495	greA		COG0782	Transcription elongation factor GreA
MNCALGCG_00885	CDS	1083	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
MNCALGCG_00886	CDS	462				hypothetical protein
MNCALGCG_00887	CDS	354	hypA		COG0375	Hydrogenase/urease maturation factor HypA
MNCALGCG_00888	CDS	2157	flgE		COG1749	Flagellar hook protein FlgE
MNCALGCG_00889	CDS	735	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
MNCALGCG_00890	CDS	330				hypothetical protein
MNCALGCG_00891	CDS	216				hypothetical protein
MNCALGCG_00892	CDS	876				hypothetical protein
MNCALGCG_00893	CDS	1518	katA	1.11.1.6	COG0753	Catalase
MNCALGCG_00894	CDS	2376	btuB_1			Vitamin B12 transporter BtuB
MNCALGCG_00895	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
MNCALGCG_00896	CDS	174				hypothetical protein
MNCALGCG_00897	CDS	609				hypothetical protein
MNCALGCG_00898	CDS	423				hypothetical protein
MNCALGCG_00899	CDS	552	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
MNCALGCG_00900	CDS	1845				hypothetical protein
MNCALGCG_00901	CDS	1461	murJ		COG0728	Lipid II flippase MurJ
MNCALGCG_00902	CDS	1398	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
MNCALGCG_00903	CDS	3873	vacA			Vacuolating cytotoxin autotransporter
MNCALGCG_00904	CDS	768			COG1120	putative ABC transporter ATP-binding protein
MNCALGCG_00905	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
MNCALGCG_00906	CDS	849				hypothetical protein
MNCALGCG_00907	CDS	525				hypothetical protein
MNCALGCG_00908	CDS	273	yafQ	3.1.-.-	COG3041	mRNA interferase toxin YafQ
MNCALGCG_00909	CDS	288				hypothetical protein
MNCALGCG_00910	CDS	264				hypothetical protein
MNCALGCG_00911	CDS	378				hypothetical protein
MNCALGCG_00912	CDS	2127				hypothetical protein
MNCALGCG_00913	tRNA	77				tRNA-Met(cat)
MNCALGCG_00914	tRNA	75				tRNA-Gln(ttg)
MNCALGCG_00915	CDS	1113	hypD		COG0409	Hydrogenase maturation factor HypD
MNCALGCG_00916	CDS	234	hypC		COG0298	Hydrogenase maturation factor HypC
MNCALGCG_00917	CDS	729	hypB		COG0378	Hydrogenase/urease maturation factor HypB
MNCALGCG_00918	CDS	126				hypothetical protein
MNCALGCG_00919	CDS	300				hypothetical protein
MNCALGCG_00920	CDS	357	ackA_1	2.7.2.1	COG0282	Acetate kinase
MNCALGCG_00921	CDS	879	ackA_2	2.7.2.1	COG0282	Acetate kinase
MNCALGCG_00922	CDS	222	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
MNCALGCG_00923	CDS	372	pta_2	2.3.1.8	COG0280	Phosphate acetyltransferase
MNCALGCG_00924	CDS	270	pta_3	2.3.1.8	COG0280	Phosphate acetyltransferase
MNCALGCG_00925	CDS	672				hypothetical protein
MNCALGCG_00926	CDS	1584				hypothetical protein
MNCALGCG_00927	CDS	906				hypothetical protein
MNCALGCG_00928	CDS	1818				hypothetical protein
MNCALGCG_00929	CDS	606				hypothetical protein
MNCALGCG_00930	CDS	1140				hypothetical protein
MNCALGCG_00931	CDS	2028	uvrD	3.6.4.12	COG0210	DNA helicase II
MNCALGCG_00932	CDS	1548				hypothetical protein
MNCALGCG_00933	CDS	1545				hypothetical protein
MNCALGCG_00934	CDS	1545				hypothetical protein
MNCALGCG_00935	CDS	1689				hypothetical protein
MNCALGCG_00936	CDS	750	bhuA			Heme transporter BhuA
MNCALGCG_00937	CDS	432				hypothetical protein
MNCALGCG_00938	CDS	3258	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
MNCALGCG_00939	CDS	693				hypothetical protein
MNCALGCG_00940	CDS	999	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
MNCALGCG_00941	CDS	7590				hypothetical protein
MNCALGCG_00942	CDS	1110				hypothetical protein
MNCALGCG_00943	CDS	207		5.3.2.-	COG1942	putative tautomerase
MNCALGCG_00944	CDS	582	recR		COG0353	Recombination protein RecR
MNCALGCG_00945	CDS	1146	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
MNCALGCG_00946	CDS	933	htpX_2	3.4.24.-	COG0501	Protease HtpX 
MNCALGCG_00947	CDS	543	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MNCALGCG_00948	CDS	912				hypothetical protein
MNCALGCG_00949	CDS	804	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
MNCALGCG_00950	CDS	357				hypothetical protein
MNCALGCG_00951	CDS	219				hypothetical protein
MNCALGCG_00952	CDS	603				hypothetical protein
MNCALGCG_00953	CDS	756	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
MNCALGCG_00954	CDS	486				hypothetical protein
MNCALGCG_00955	CDS	1134	proP			Proline/betaine transporter
MNCALGCG_00956	CDS	729				hypothetical protein
MNCALGCG_00957	CDS	348				hypothetical protein
MNCALGCG_00958	CDS	714	tcyB		COG0765	L-cystine transport system permease protein TcyB
MNCALGCG_00959	CDS	771			COG0834	putative amino-acid ABC transporter-binding protein
MNCALGCG_00960	CDS	1134	alr1	5.1.1.1	COG0787	Alanine racemase 1
MNCALGCG_00961	CDS	1353	alsT		COG1115	Amino-acid carrier protein AlsT
MNCALGCG_00962	CDS	1233	dadA	1.4.5.1	COG0665	D-amino acid dehydrogenase
MNCALGCG_00963	CDS	378			COG0251	RutC family protein
MNCALGCG_00964	tRNA	75				tRNA-Gly(gcc)
MNCALGCG_00965	CDS	300				hypothetical protein
MNCALGCG_00966	tRNA	87				tRNA-Leu(taa)
MNCALGCG_00967	tRNA	75				tRNA-Cys(gca)
MNCALGCG_00968	tRNA	88				tRNA-Ser(tga)
MNCALGCG_00969	CDS	1491				hypothetical protein
MNCALGCG_00970	CDS	291				hypothetical protein
MNCALGCG_00971	CDS	1014				hypothetical protein
MNCALGCG_00972	CDS	453	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
MNCALGCG_00973	CDS	870	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MNCALGCG_00974	CDS	615				hypothetical protein
MNCALGCG_00975	CDS	657	cinA			Putative competence-damage inducible protein
MNCALGCG_00976	CDS	567				hypothetical protein
MNCALGCG_00977	CDS	633	rdxA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
MNCALGCG_00978	CDS	855	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MNCALGCG_00979	CDS	729		5.4.99.-	COG0564	putative RNA pseudouridine synthase
MNCALGCG_00980	CDS	1155	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
MNCALGCG_00981	CDS	765				hypothetical protein
MNCALGCG_00982	CDS	732		3.5.4.16	COG0327	GTP cyclohydrolase 1 type 2
MNCALGCG_00983	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
MNCALGCG_00984	CDS	939	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MNCALGCG_00985	CDS	462	acpP_2			Acyl carrier protein
MNCALGCG_00986	CDS	1344	era_2			GTPase Era
MNCALGCG_00987	CDS	996				hypothetical protein
MNCALGCG_00988	CDS	1332	der_2			GTPase Der
MNCALGCG_00989	CDS	1647				hypothetical protein
MNCALGCG_00990	CDS	288	vapD_2	3.1.-.-	COG3309	Endoribonuclease VapD
MNCALGCG_00991	CDS	3060	czcA			Cobalt-zinc-cadmium resistance protein CzcA
MNCALGCG_00992	CDS	1080				hypothetical protein
MNCALGCG_00993	CDS	1242				hypothetical protein
MNCALGCG_00994	CDS	2106	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MNCALGCG_00995	CDS	1062				hypothetical protein
MNCALGCG_00996	CDS	1476	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MNCALGCG_00997	CDS	282	GATC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C, chloroplastic/mitochondrial
MNCALGCG_00998	CDS	1311	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MNCALGCG_00999	CDS	1464				hypothetical protein
MNCALGCG_01000	CDS	1479	ftsA		COG0849	Cell division protein FtsA
MNCALGCG_01001	CDS	1158	ftsZ			Cell division protein FtsZ
MNCALGCG_01002	CDS	300				hypothetical protein
MNCALGCG_01003	CDS	339	xseA_2	3.1.11.6		Exodeoxyribonuclease 7 large subunit
MNCALGCG_01004	CDS	609				hypothetical protein
MNCALGCG_01005	CDS	219				hypothetical protein
MNCALGCG_01006	CDS	363				hypothetical protein
MNCALGCG_01007	CDS	825	mscS			Small-conductance mechanosensitive channel
MNCALGCG_01008	CDS	216				hypothetical protein
MNCALGCG_01009	CDS	714				hypothetical protein
MNCALGCG_01010	CDS	234				hypothetical protein
MNCALGCG_01011	CDS	429				hypothetical protein
MNCALGCG_01012	CDS	1284				IS200/IS605 family transposase IS605
MNCALGCG_01013	CDS	669				hypothetical protein
MNCALGCG_01014	CDS	687				hypothetical protein
MNCALGCG_01015	CDS	240				hypothetical protein
MNCALGCG_01016	CDS	252				hypothetical protein
MNCALGCG_01017	CDS	804				hypothetical protein
MNCALGCG_01018	CDS	1068	xerH_2		COG0582	Tyrosine recombinase XerH
MNCALGCG_01019	CDS	1803				hypothetical protein
MNCALGCG_01020	CDS	1284				IS200/IS605 family transposase IS605
MNCALGCG_01021	CDS	429				hypothetical protein
MNCALGCG_01022	CDS	237				hypothetical protein
MNCALGCG_01023	CDS	657				hypothetical protein
MNCALGCG_01024	CDS	285				hypothetical protein
MNCALGCG_01025	CDS	1185				hypothetical protein
MNCALGCG_01026	CDS	1113				hypothetical protein
MNCALGCG_01027	CDS	822				hypothetical protein
MNCALGCG_01028	CDS	315				hypothetical protein
MNCALGCG_01029	CDS	99				hypothetical protein
MNCALGCG_01030	CDS	534				hypothetical protein
MNCALGCG_01031	CDS	858				IS200/IS605 family transposase IS606
MNCALGCG_01032	CDS	474				IS200/IS605 family transposase IS606
MNCALGCG_01033	CDS	369				hypothetical protein
MNCALGCG_01034	CDS	561	xerH_3			Tyrosine recombinase XerH
MNCALGCG_01035	CDS	285				hypothetical protein
MNCALGCG_01036	tRNA	78				tRNA-Pro(ggg)
MNCALGCG_01037	CDS	2028	ppk	2.7.4.1	COG0855	Polyphosphate kinase
MNCALGCG_01038	CDS	1056	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
MNCALGCG_01039	CDS	1335		3.4.24.-	COG0612	putative zinc protease
MNCALGCG_01040	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MNCALGCG_01041	CDS	789	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
MNCALGCG_01042	CDS	609				hypothetical protein
MNCALGCG_01043	CDS	540	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
MNCALGCG_01044	CDS	1443	rocE		COG0833	Amino-acid permease RocE
MNCALGCG_01045	CDS	150				hypothetical protein
MNCALGCG_01046	CDS	1332	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
MNCALGCG_01047	CDS	1221	ispDF		COG0245	Bifunctional enzyme IspD/IspF
MNCALGCG_01048	CDS	897				hypothetical protein
MNCALGCG_01049	CDS	837	xni	3.1.-.-		Flap endonuclease Xni
MNCALGCG_01050	CDS	1251				hypothetical protein
MNCALGCG_01051	CDS	867	cbpA		COG2214	Curved DNA-binding protein
MNCALGCG_01052	CDS	372				hypothetical protein
MNCALGCG_01053	CDS	1176			COG2256	putative AAA domain-containing protein
MNCALGCG_01054	CDS	453	fur		COG0735	Ferric uptake regulation protein
MNCALGCG_01055	CDS	498				hypothetical protein
MNCALGCG_01056	CDS	537				hypothetical protein
MNCALGCG_01057	CDS	864				hypothetical protein
MNCALGCG_01058	CDS	1065	fliM		COG1868	Flagellar motor switch protein FliM
MNCALGCG_01059	CDS	744	fliA		COG1191	RNA polymerase sigma factor FliA
MNCALGCG_01060	CDS	315				hypothetical protein
MNCALGCG_01061	CDS	885	ylxH		COG0455	Flagellum site-determining protein YlxH
MNCALGCG_01062	CDS	1377	ftsY_2			Signal recognition particle receptor FtsY
MNCALGCG_01063	CDS	489	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MNCALGCG_01064	CDS	1074		3.4.11.-	COG0006	Aminopeptidase
MNCALGCG_01065	CDS	504	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
MNCALGCG_01066	CDS	1287				hypothetical protein
MNCALGCG_01067	CDS	273	rpsO		COG0184	30S ribosomal protein S15
MNCALGCG_01068	CDS	2202	flhA		COG1298	Flagellar biosynthesis protein FlhA
MNCALGCG_01069	CDS	1044		3.1.4.17	COG2404	3',5'-cyclic-nucleotide phosphodiesterase
MNCALGCG_01070	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
MNCALGCG_01071	CDS	1113				hypothetical protein
MNCALGCG_01072	CDS	1989	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MNCALGCG_01073	CDS	441	rimP		COG0779	Ribosome maturation factor RimP
MNCALGCG_01074	CDS	336	rbfA			Ribosome-binding factor A
MNCALGCG_01075	CDS	2835	infB			Translation initiation factor IF-2
MNCALGCG_01076	CDS	270				hypothetical protein
MNCALGCG_01077	CDS	882	thrB	2.7.1.39	COG0083	Homoserine kinase
MNCALGCG_01078	CDS	474				hypothetical protein
MNCALGCG_01079	CDS	888	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
MNCALGCG_01080	CDS	588	minC			septum site-determining protein MinC
MNCALGCG_01081	CDS	1323				hypothetical protein
MNCALGCG_01082	CDS	945				hypothetical protein
MNCALGCG_01083	CDS	798				hypothetical protein
MNCALGCG_01084	CDS	723				hypothetical protein
MNCALGCG_01085	CDS	813	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
MNCALGCG_01086	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
MNCALGCG_01087	CDS	483	tatB			Sec-independent protein translocase protein TatB
MNCALGCG_01088	CDS	762	tatC		COG0805	Sec-independent protein translocase protein TatC
MNCALGCG_01089	CDS	1038	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
MNCALGCG_01090	CDS	537	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
MNCALGCG_01091	CDS	231				hypothetical protein
MNCALGCG_01092	CDS	408				hypothetical protein
MNCALGCG_01093	tRNA	88				tRNA-Ser(gga)
MNCALGCG_01094	CDS	603				hypothetical protein
MNCALGCG_01095	CDS	375	cheY		COG0784	Chemotaxis protein CheY 
MNCALGCG_01096	CDS	990	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
MNCALGCG_01097	CDS	1899	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MNCALGCG_01098	CDS	714				hypothetical protein
MNCALGCG_01099	CDS	2238	copA_1	7.2.2.8		Copper-exporting P-type ATPase
MNCALGCG_01100	CDS	201	copP		COG2608	COP-associated protein
MNCALGCG_01101	CDS	789				hypothetical protein
MNCALGCG_01102	CDS	1317				hypothetical protein
MNCALGCG_01103	CDS	516				hypothetical protein
MNCALGCG_01104	CDS	996	nixA		COG3376	High-affinity nickel-transport protein NixA
MNCALGCG_01105	CDS	687				hypothetical protein
MNCALGCG_01106	CDS	1113		3.6.1.-	COG1106	ATP/GTP phosphatase
MNCALGCG_01107	CDS	570				hypothetical protein
MNCALGCG_01108	CDS	624				hypothetical protein
MNCALGCG_01109	CDS	1656	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
MNCALGCG_01110	CDS	1440				hypothetical protein
MNCALGCG_01111	CDS	924	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
MNCALGCG_01112	CDS	510				hypothetical protein
MNCALGCG_01113	CDS	708	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
MNCALGCG_01114	CDS	843	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
MNCALGCG_01115	CDS	1926	tkt	2.2.1.1		Transketolase
MNCALGCG_01116	CDS	2337				hypothetical protein
MNCALGCG_01117	CDS	2568				hypothetical protein
MNCALGCG_01118	CDS	1281	kgtP			Alpha-ketoglutarate permease
MNCALGCG_01119	CDS	810	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
MNCALGCG_01120	CDS	339				hypothetical protein
MNCALGCG_01121	CDS	1284				IS200/IS605 family transposase IS605
MNCALGCG_01122	CDS	429				hypothetical protein
MNCALGCG_01123	CDS	96				hypothetical protein
MNCALGCG_01124	CDS	873	hcpC	3.5.2.6	COG0790	Putative beta-lactamase HcpC
MNCALGCG_01125	CDS	627	eda		COG0800	KHG/KDPG aldolase
MNCALGCG_01126	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
MNCALGCG_01127	CDS	1278	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
MNCALGCG_01128	CDS	684	nagB	3.5.99.6		Glucosamine-6-phosphate deaminase
MNCALGCG_01129	CDS	1011	glk	2.7.1.2	COG0837	Glucokinase
MNCALGCG_01130	CDS	1047	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
MNCALGCG_01131	CDS	1296				hypothetical protein
MNCALGCG_01132	CDS	1245				hypothetical protein
MNCALGCG_01133	CDS	663				hypothetical protein
MNCALGCG_01134	CDS	561	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
MNCALGCG_01135	CDS	393	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
MNCALGCG_01136	CDS	1224	porA	1.2.7.1	COG0674	Pyruvate synthase subunit PorA
MNCALGCG_01137	CDS	945	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
MNCALGCG_01138	CDS	1323	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MNCALGCG_01139	CDS	834				hypothetical protein
MNCALGCG_01140	CDS	1977	uvrB			UvrABC system protein B
MNCALGCG_01141	CDS	687				hypothetical protein
MNCALGCG_01142	CDS	2874				hypothetical protein
MNCALGCG_01143	CDS	771	esiB			Secretory immunoglobulin A-binding protein EsiB
MNCALGCG_01144	CDS	1704	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MNCALGCG_01145	CDS	1821				hypothetical protein
