locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFECGEJE_00660	CDS	768	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
MFECGEJE_00661	CDS	822	metQ		COG1464	putative D-methionine-binding lipoprotein MetQ
MFECGEJE_00662	CDS	645				hypothetical protein
MFECGEJE_00663	CDS	1038	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
MFECGEJE_00664	CDS	555	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
MFECGEJE_00665	rRNA	1536				16S ribosomal RNA
MFECGEJE_00666	tRNA	76				tRNA-Glu(ttc)
MFECGEJE_00667	rRNA	2897				23S ribosomal RNA
MFECGEJE_00668	rRNA	110				5S ribosomal RNA
MFECGEJE_00669	CDS	510	def	3.5.1.88		Peptide deformylase
MFECGEJE_00670	CDS	957	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MFECGEJE_00671	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
MFECGEJE_00672	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
MFECGEJE_00673	CDS	387	mscL		COG1970	Large-conductance mechanosensitive channel
MFECGEJE_00674	CDS	258	sdhE		COG2938	FAD assembly factor SdhE
MFECGEJE_00675	CDS	570	rpoE			ECF RNA polymerase sigma-E factor
MFECGEJE_00676	CDS	588	rseA			Anti-sigma-E factor RseA
MFECGEJE_00677	CDS	948	rseB		COG3026	Sigma-E factor regulatory protein RseB
MFECGEJE_00678	CDS	936	coaA	2.7.1.33	COG1072	Pantothenate kinase
MFECGEJE_00679	tRNA	76				tRNA-Thr(tgt)
MFECGEJE_00680	tRNA	85				tRNA-Tyr(gta)
MFECGEJE_00681	tRNA	75				tRNA-Gly(tcc)
MFECGEJE_00682	tRNA	76				tRNA-Thr(ggt)
MFECGEJE_00683	CDS	1185	tufB_2		COG0050	Elongation factor Tu 2
MFECGEJE_00684	CDS	297				hypothetical protein
MFECGEJE_00685	CDS	984	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
MFECGEJE_00686	CDS	3159			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 1
MFECGEJE_00687	CDS	291				hypothetical protein
MFECGEJE_00688	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
MFECGEJE_00689	CDS	618	hflD		COG2915	High frequency lysogenization protein HflD
MFECGEJE_00690	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
MFECGEJE_00691	CDS	492	rplJ		COG0244	50S ribosomal protein L10
MFECGEJE_00692	CDS	372	rplL		COG0222	50S ribosomal protein L7/L12
MFECGEJE_00693	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
MFECGEJE_00694	CDS	312				hypothetical protein
MFECGEJE_00695	tRNA	77				tRNA-Arg(acg)
MFECGEJE_00696	tRNA	77				tRNA-Arg(acg)
MFECGEJE_00697	tRNA	95				tRNA-Ser(gct)
MFECGEJE_00698	CDS	2478	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
MFECGEJE_00699	CDS	1101	torY		COG3005	Cytochrome c-type protein TorY
MFECGEJE_00700	CDS	942	pldB	3.1.1.5	COG2267	Lysophospholipase L2
MFECGEJE_00701	CDS	1116	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
MFECGEJE_00702	CDS	717	sapB_1		COG1285	Protein SapB
MFECGEJE_00703	CDS	579	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
MFECGEJE_00704	CDS	2013	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
MFECGEJE_00705	CDS	213				hypothetical protein
MFECGEJE_00706	CDS	471	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
MFECGEJE_00707	CDS	1284	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
MFECGEJE_00708	CDS	765				hypothetical protein
MFECGEJE_00709	CDS	558	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MFECGEJE_00710	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
MFECGEJE_00711	CDS	552	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
MFECGEJE_00712	CDS	537	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
MFECGEJE_00713	CDS	1917			COG0488	putative ABC transporter ATP-binding protein
MFECGEJE_00714	CDS	297				hypothetical protein
MFECGEJE_00715	CDS	360				hypothetical protein
MFECGEJE_00716	CDS	2997			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
MFECGEJE_00717	CDS	165				hypothetical protein
MFECGEJE_00718	CDS	1746	cydD_1		COG4988	ATP-binding/permease protein CydD
MFECGEJE_00719	CDS	1659			COG1132	putative ABC transporter ATP-binding/permease protein
MFECGEJE_00720	CDS	1032				hypothetical protein
MFECGEJE_00721	CDS	321				hypothetical protein
MFECGEJE_00722	CDS	309				hypothetical protein
MFECGEJE_00723	CDS	1002	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
MFECGEJE_00724	CDS	219	zapB		COG3074	Cell division protein ZapB
MFECGEJE_00725	CDS	441	mioC		COG0716	Protein MioC
MFECGEJE_00726	CDS	435	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
MFECGEJE_00727	CDS	477	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
MFECGEJE_00728	CDS	678	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
MFECGEJE_00729	CDS	279	ftsB		COG2919	Cell division protein FtsB
MFECGEJE_00730	CDS	468	gpt_1	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MFECGEJE_00731	CDS	1455	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
MFECGEJE_00732	CDS	888	xerC_1		COG4973	Tyrosine recombinase XerC
MFECGEJE_00733	CDS	441				hypothetical protein
MFECGEJE_00734	CDS	792	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
MFECGEJE_00735	CDS	318	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
MFECGEJE_00736	CDS	897	rarD		COG2962	Protein RarD
MFECGEJE_00737	CDS	879	gltC			HTH-type transcriptional regulator GltC
MFECGEJE_00738	CDS	1479	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
MFECGEJE_00739	CDS	1281	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
MFECGEJE_00740	CDS	1299	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
MFECGEJE_00741	CDS	1692	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
MFECGEJE_00742	CDS	1443	glpT		COG2271	Glycerol-3-phosphate transporter
MFECGEJE_00743	CDS	915				hypothetical protein
MFECGEJE_00744	CDS	312				hypothetical protein
MFECGEJE_00745	CDS	1095	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MFECGEJE_00746	CDS	795	glpF_1		COG0580	Glycerol uptake facilitator protein
MFECGEJE_00747	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
MFECGEJE_00748	CDS	468	gpt_2	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
MFECGEJE_00749	CDS	825	hel		COG2503	Lipoprotein E
MFECGEJE_00750	CDS	723				hypothetical protein
MFECGEJE_00751	CDS	972	ppx	3.6.1.11	COG0248	Exopolyphosphatase
MFECGEJE_00752	CDS	3897	tamB		COG2911	Translocation and assembly module subunit TamB
MFECGEJE_00753	CDS	1737	tama		COG0729	Translocation and assembly module subunit TamA
MFECGEJE_00754	CDS	573	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
MFECGEJE_00755	CDS	462	rraB		COG3076	Regulator of ribonuclease activity B
MFECGEJE_00756	CDS	1020	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
MFECGEJE_00757	CDS	750	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
MFECGEJE_00758	CDS	579				hypothetical protein
MFECGEJE_00759	CDS	186				hypothetical protein
MFECGEJE_00760	CDS	1218				hypothetical protein
MFECGEJE_00761	CDS	2586	mutS		COG0249	DNA mismatch repair protein MutS
MFECGEJE_00762	tRNA	96				tRNA-SeC(tca)
MFECGEJE_00763	CDS	1386	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
MFECGEJE_00764	CDS	1860	selB		COG3276	Selenocysteine-specific elongation factor
MFECGEJE_00765	CDS	297				hypothetical protein
MFECGEJE_00766	CDS	309	yafQ	3.1.-.-	COG3041	mRNA interferase toxin YafQ
MFECGEJE_00767	CDS	3255			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 3
MFECGEJE_00768	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
MFECGEJE_00769	CDS	582	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
MFECGEJE_00770	CDS	1236	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
MFECGEJE_00771	CDS	321	secE		COG0690	Protein translocase subunit SecE
MFECGEJE_00772	CDS	558	nusG		COG0250	Transcription termination/antitermination protein NusG
MFECGEJE_00773	CDS	753	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
MFECGEJE_00774	CDS	390			COG0251	RutC family protein
MFECGEJE_00775	CDS	852	htpX	3.4.24.-	COG0501	Protease HtpX
MFECGEJE_00776	CDS	240	tusA		COG0425	Sulfur carrier protein TusA
MFECGEJE_00777	CDS	621	yigZ		COG1739	IMPACT family member YigZ
MFECGEJE_00778	CDS	1464	trkH		COG0168	Trk system potassium uptake protein TrkH
MFECGEJE_00779	rRNA	1536				16S ribosomal RNA
MFECGEJE_00780	tRNA	77				tRNA-Ile(gat)
MFECGEJE_00781	tRNA	76				tRNA-Ala(tgc)
MFECGEJE_00782	rRNA	2897				23S ribosomal RNA
MFECGEJE_00783	rRNA	110				5S ribosomal RNA
MFECGEJE_00784	CDS	561	yihI			Der GTPase-activating protein YihI
MFECGEJE_00785	CDS	441				hypothetical protein
MFECGEJE_00786	CDS	627	narL		COG2197	Nitrate/nitrite response regulator protein NarL
MFECGEJE_00787	CDS	1248	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
MFECGEJE_00788	CDS	117				hypothetical protein
MFECGEJE_00789	CDS	306	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
MFECGEJE_00790	CDS	1860	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
MFECGEJE_00791	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
MFECGEJE_00792	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
MFECGEJE_00793	CDS	276	ftsP_1		COG2132	Cell division protein FtsP
MFECGEJE_00794	CDS	153			COG2132	putative protein
MFECGEJE_00795	CDS	936	ftsP_2		COG2132	Cell division protein FtsP
MFECGEJE_00796	CDS	723	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
MFECGEJE_00797	CDS	714	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
MFECGEJE_00798	CDS	96				hypothetical protein
MFECGEJE_00799	CDS	1527				hypothetical protein
MFECGEJE_00800	CDS	798				hypothetical protein
MFECGEJE_00801	CDS	1839	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MFECGEJE_00802	CDS	1542	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
MFECGEJE_00803	CDS	3480	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
MFECGEJE_00804	CDS	1653		5.4.2.8	COG1109	putative phosphomannomutase
MFECGEJE_00805	CDS	330				hypothetical protein
MFECGEJE_00806	CDS	510	secB		COG1952	Protein-export protein SecB
MFECGEJE_00807	CDS	447	yibN		COG0607	putative protein YibN
MFECGEJE_00808	CDS	1050	ansB	3.5.1.1	COG0252	putative L-asparaginase periplasmic
MFECGEJE_00809	CDS	1323	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
MFECGEJE_00810	CDS	1335	ndh	1.6.99.3	COG1252	NADH dehydrogenase
MFECGEJE_00811	CDS	2433	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
MFECGEJE_00812	CDS	624	lexA	3.4.21.88	COG1974	LexA repressor
MFECGEJE_00813	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
MFECGEJE_00814	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
MFECGEJE_00815	CDS	3894	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
MFECGEJE_00816	CDS	1149	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
MFECGEJE_00817	CDS	912	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MFECGEJE_00818	CDS	843			COG2861	putative protein
MFECGEJE_00819	CDS	1233	envC		COG4942	Murein hydrolase activator EnvC
MFECGEJE_00820	CDS	684	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MFECGEJE_00821	CDS	213	rpmE		COG0254	50S ribosomal protein L31
MFECGEJE_00822	CDS	1137	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
MFECGEJE_00823	CDS	273			COG2924	putative Fe(2+)-trafficking protein
MFECGEJE_00824	CDS	1074	mltC_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
MFECGEJE_00825	tRNA	76				tRNA-Phe(gaa)
MFECGEJE_00826	tRNA	76				tRNA-Asn(gtt)
MFECGEJE_00827	CDS	681				hypothetical protein
MFECGEJE_00828	CDS	1224	nadR		COG1056	Bifunctional NAD biosynthesis protein NadR
MFECGEJE_00829	CDS	648	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
MFECGEJE_00830	CDS	837	lex1_2	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
MFECGEJE_00831	CDS	483	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MFECGEJE_00832	CDS	582	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MFECGEJE_00833	CDS	1203	ftsY		COG0552	Signal recognition particle receptor FtsY
MFECGEJE_00834	CDS	657	ftsE		COG2884	Cell division ATP-binding protein FtsE
MFECGEJE_00835	CDS	933	ftsX		COG2177	Cell division protein FtsX
MFECGEJE_00836	CDS	1182	atoB	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
MFECGEJE_00837	CDS	1344	atoE		COG2031	Putative short-chain fatty acid transporter
MFECGEJE_00838	CDS	672	atoA	2.8.3.8	COG2057	Acetate CoA-transferase subunit beta
MFECGEJE_00839	CDS	654	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
MFECGEJE_00840	CDS	906	cynR			HTH-type transcriptional regulator CynR
MFECGEJE_00841	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
MFECGEJE_00842	CDS	627	rplC		COG0087	50S ribosomal protein L3
MFECGEJE_00843	CDS	603	rplD		COG0088	50S ribosomal protein L4
MFECGEJE_00844	CDS	300	rplW		COG0089	50S ribosomal protein L23
MFECGEJE_00845	CDS	822	rplB		COG0090	50S ribosomal protein L2
MFECGEJE_00846	CDS	276	rpsS		COG0185	30S ribosomal protein S19
MFECGEJE_00847	CDS	333	rplV		COG0091	50S ribosomal protein L22
MFECGEJE_00848	CDS	708	rpsC		COG0092	30S ribosomal protein S3
MFECGEJE_00849	CDS	411	rplP		COG0197	50S ribosomal protein L16
MFECGEJE_00850	CDS	192	rpmC		COG0255	50S ribosomal protein L29
MFECGEJE_00851	CDS	258	rpsQ		COG0186	30S ribosomal protein S17
MFECGEJE_00852	CDS	768				hypothetical protein
MFECGEJE_00853	CDS	372	rplN		COG0093	50S ribosomal protein L14
MFECGEJE_00854	CDS	312	rplX		COG0198	50S ribosomal protein L24
MFECGEJE_00855	CDS	540	rplE		COG0094	50S ribosomal protein L5
MFECGEJE_00856	CDS	306	rpsN		COG0199	30S ribosomal protein S14
MFECGEJE_00857	CDS	393	rpsH		COG0096	30S ribosomal protein S8
MFECGEJE_00858	CDS	534	rplF		COG0097	50S ribosomal protein L6
MFECGEJE_00859	CDS	354	rplR		COG0256	50S ribosomal protein L18
MFECGEJE_00860	CDS	501	rpsE		COG0098	30S ribosomal protein S5
MFECGEJE_00861	CDS	180	rpmD		COG1841	50S ribosomal protein L30
MFECGEJE_00862	CDS	435	rplO		COG0200	50S ribosomal protein L15
MFECGEJE_00863	CDS	1326	secY		COG0201	Protein translocase subunit SecY
MFECGEJE_00864	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
MFECGEJE_00865	CDS	369	rpsM		COG0099	30S ribosomal protein S13
MFECGEJE_00866	CDS	390	rpsK		COG0100	30S ribosomal protein S11
MFECGEJE_00867	CDS	621	rpsD		COG0522	30S ribosomal protein S4
MFECGEJE_00868	CDS	987	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
MFECGEJE_00869	CDS	387	rplQ		COG0203	50S ribosomal protein L17
MFECGEJE_00870	CDS	390				hypothetical protein
MFECGEJE_00871	CDS	390	chuR_1	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
MFECGEJE_00872	CDS	240	chuR_2	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
MFECGEJE_00873	CDS	807				hypothetical protein
MFECGEJE_00874	CDS	1194	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
MFECGEJE_00875	CDS	558	frr		COG0233	Ribosome-recycling factor
MFECGEJE_00876	CDS	1617	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
MFECGEJE_00877	CDS	882	hslO		COG1281	33 kDa chaperonin
MFECGEJE_00878	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
MFECGEJE_00879	CDS	888	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MFECGEJE_00880	CDS	192	csrA		COG1551	Translational regulator CsrA
MFECGEJE_00881	CDS	2625	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
MFECGEJE_00882	CDS	426	uspA		COG0589	Universal stress protein A 
MFECGEJE_00883	CDS	1293	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
MFECGEJE_00884	CDS	549				hypothetical protein
MFECGEJE_00885	CDS	1023	galM	5.1.3.3	COG2017	Aldose 1-epimerase
MFECGEJE_00886	CDS	1155	galK	2.7.1.6	COG0153	Galactokinase
MFECGEJE_00887	CDS	1050	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
MFECGEJE_00888	CDS	999	galS		COG1609	HTH-type transcriptional regulator GalS
MFECGEJE_00889	CDS	996	mglB		COG1879	D-galactose-binding periplasmic protein
MFECGEJE_00890	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MFECGEJE_00891	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
MFECGEJE_00892	CDS	735				hypothetical protein
MFECGEJE_00893	CDS	558	yciB		COG2917	putative intracellular septation protein A
MFECGEJE_00894	CDS	465		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
MFECGEJE_00895	CDS	297			COG2350	putative protein
MFECGEJE_00896	CDS	1782	mltC_2	4.2.2.-		Membrane-bound lytic murein transglycosylase C
MFECGEJE_00897	CDS	306	trpR		COG2973	Trp operon repressor
MFECGEJE_00898	CDS	585	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
MFECGEJE_00899	CDS	345	frdD		COG3080	Fumarate reductase subunit D
MFECGEJE_00900	CDS	411	frdC		COG3029	Fumarate reductase subunit C
MFECGEJE_00901	CDS	771	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
MFECGEJE_00902	CDS	1800	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
MFECGEJE_00903	CDS	972	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
MFECGEJE_00904	CDS	684	cpxR		COG0745	Transcriptional regulatory protein CpxR
MFECGEJE_00905	CDS	414	bamE			Outer membrane protein assembly factor BamE
MFECGEJE_00906	CDS	1017	yejK		COG3081	Nucleoid-associated protein YejK
MFECGEJE_00907	CDS	219				hypothetical protein
MFECGEJE_00908	CDS	1758	yejM		COG3083	Inner membrane protein YejM
MFECGEJE_00909	CDS	831	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
MFECGEJE_00910	CDS	579	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
MFECGEJE_00911	CDS	267	yihD		COG3084	Protein YihD
MFECGEJE_00912	CDS	618	dsbA		COG0526	Thiol:disulfide interchange protein DsbA
MFECGEJE_00913	CDS	336				hypothetical protein
MFECGEJE_00914	CDS	1092	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
MFECGEJE_00915	CDS	774	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
MFECGEJE_00916	CDS	435	rseC_2		COG3086	Protein RseC
MFECGEJE_00917	CDS	516	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
MFECGEJE_00918	CDS	1392	hsrA			putative transport protein HsrA
MFECGEJE_00919	CDS	1644	hbpA		COG0747	Heme-binding protein A
MFECGEJE_00920	CDS	762		1.14.99.-	COG0748	putative heme oxygenase
MFECGEJE_00921	CDS	348				hypothetical protein
MFECGEJE_00922	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
MFECGEJE_00923	CDS	303	zapA		COG3027	Cell division protein ZapA
MFECGEJE_00924	CDS	564		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
MFECGEJE_00925	CDS	2571	clpB		COG0542	Chaperone protein ClpB
MFECGEJE_00926	CDS	741	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
MFECGEJE_00927	CDS	2349	rnr	3.1.13.1	COG0557	Ribonuclease R
MFECGEJE_00928	CDS	708	yhhQ		COG1738	Queuosine precursor transporter
MFECGEJE_00929	CDS	633	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
MFECGEJE_00930	CDS	1851	typA		COG1217	GTP-binding protein TypA/BipA 
MFECGEJE_00931	CDS	1419	glnA	6.3.1.2	COG0174	Glutamine synthetase
MFECGEJE_00932	CDS	624	wzzE		COG3765	ECA polysaccharide chain length modulation protein
MFECGEJE_00933	CDS	1215				hypothetical protein
MFECGEJE_00934	CDS	753	tuaG	2.4.-.-	COG0463	Putative teichuronic acid biosynthesis glycosyltransferase TuaG
MFECGEJE_00935	CDS	549				hypothetical protein
MFECGEJE_00936	CDS	921				hypothetical protein
MFECGEJE_00937	CDS	1416				hypothetical protein
MFECGEJE_00938	CDS	1017	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
MFECGEJE_00939	CDS	1200				hypothetical protein
MFECGEJE_00940	CDS	984	pepB_1	3.4.11.23	COG0260	Peptidase B
MFECGEJE_00941	CDS	366	pepB_2	3.4.11.23	COG0260	Peptidase B
MFECGEJE_00942	CDS	423	ndk	2.7.4.6		Nucleoside diphosphate kinase
MFECGEJE_00943	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
MFECGEJE_00944	CDS	921	yhbE		COG0697	putative inner membrane transporter YhbE
MFECGEJE_00945	CDS	258	rpmA		COG0211	50S ribosomal protein L27
MFECGEJE_00946	CDS	312	rplU		COG0261	50S ribosomal protein L21
MFECGEJE_00947	CDS	990	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
MFECGEJE_00948	CDS	738	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
MFECGEJE_00949	CDS	1371	alsT_2		COG1115	Amino-acid carrier protein AlsT
MFECGEJE_00950	CDS	711	arcA		COG0745	Aerobic respiration control protein ArcA
MFECGEJE_00951	CDS	1740	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
MFECGEJE_00952	CDS	405				hypothetical protein
MFECGEJE_00953	CDS	1599	purH		COG0138	Bifunctional purine biosynthesis protein PurH
MFECGEJE_00954	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
MFECGEJE_00955	CDS	1266	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
MFECGEJE_00956	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
MFECGEJE_00957	CDS	207	yacG		COG3024	DNA gyrase inhibitor YacG
MFECGEJE_00958	CDS	1248	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
MFECGEJE_00959	CDS	564			COG1309	putative HTH-type transcriptional regulator
MFECGEJE_00960	CDS	1197	mdtA			Multidrug resistance protein MdtA
MFECGEJE_00961	CDS	3081	bepE			Efflux pump membrane transporter BepE
MFECGEJE_00962	CDS	615	ftsN		COG3087	Cell division protein FtsN
MFECGEJE_00963	CDS	1533	emrB			Multidrug export protein EmrB
MFECGEJE_00964	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
MFECGEJE_00965	CDS	483	folA	1.5.1.3	COG0262	Dihydrofolate reductase
MFECGEJE_00966	CDS	1107	proB	2.7.2.11	COG0263	Glutamate 5-kinase
MFECGEJE_00967	CDS	591	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
MFECGEJE_00968	CDS	795				hypothetical protein
MFECGEJE_00969	CDS	807	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
MFECGEJE_00970	CDS	852	thyA	2.1.1.45	COG0207	Thymidylate synthase
MFECGEJE_00971	CDS	522	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
MFECGEJE_00972	CDS	315				hypothetical protein
MFECGEJE_00973	CDS	303				hypothetical protein
MFECGEJE_00974	CDS	2706	secA		COG0653	Protein translocase subunit SecA
MFECGEJE_00975	CDS	411	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
MFECGEJE_00976	CDS	1857	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MFECGEJE_00977	CDS	765	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
MFECGEJE_00978	CDS	723	rpsB		COG0052	30S ribosomal protein S2
MFECGEJE_00979	CDS	852	tsf		COG0264	Elongation factor Ts
MFECGEJE_00980	CDS	1026	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
MFECGEJE_00981	CDS	594			COG2825	Outer membrane protein 26
MFECGEJE_00982	CDS	2388	bamA		COG4775	Outer membrane protein assembly factor BamA
MFECGEJE_00983	CDS	1332	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
MFECGEJE_00984	CDS	867	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
MFECGEJE_00985	CDS	720	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
MFECGEJE_00986	CDS	2586	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
MFECGEJE_00987	CDS	504	lptE		COG2980	LPS-assembly lipoprotein LptE
