locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAOMGKNI_00672	CDS	567	puuR			HTH-type transcriptional regulator PuuR
JAOMGKNI_00673	CDS	513	rbr2	1.11.1.1	COG1592	Rubrerythrin-2
JAOMGKNI_00674	CDS	396		1.15.1.2	COG2033	Putative superoxide reductase
JAOMGKNI_00675	CDS	162	rd	1.-.-.-	COG1773	Rubredoxin
JAOMGKNI_00676	CDS	792	flA	2.5.1.63	COG1912	5'-fluoro-5'-deoxy-adenosine synthase
JAOMGKNI_00677	CDS	930				hypothetical protein
JAOMGKNI_00678	CDS	246	acpP_2		COG0236	Acyl carrier protein
JAOMGKNI_00679	CDS	1569				hypothetical protein
JAOMGKNI_00680	CDS	432				hypothetical protein
JAOMGKNI_00681	CDS	843	cysK	2.5.1.47		Cysteine synthase
JAOMGKNI_00682	CDS	663	cysE	2.3.1.30		Serine acetyltransferase
JAOMGKNI_00683	CDS	771	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
JAOMGKNI_00684	CDS	1134	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
JAOMGKNI_00685	CDS	600				hypothetical protein
JAOMGKNI_00686	CDS	471				hypothetical protein
JAOMGKNI_00687	CDS	915				hypothetical protein
JAOMGKNI_00688	CDS	1944				hypothetical protein
JAOMGKNI_00689	CDS	675				hypothetical protein
JAOMGKNI_00690	CDS	1647				hypothetical protein
JAOMGKNI_00691	CDS	150	flgE		COG1749	Flagellar hook protein FlgE
JAOMGKNI_00692	CDS	204	swrD		COG1582	Swarming motility protein SwrD
JAOMGKNI_00693	CDS	789	pomA		COG1291	Chemotaxis protein PomA
JAOMGKNI_00694	CDS	867				hypothetical protein
JAOMGKNI_00695	CDS	510				hypothetical protein
JAOMGKNI_00696	CDS	987	fliM		COG1868	Flagellar motor switch protein FliM
JAOMGKNI_00697	CDS	489	cheC_1	3.-.-.-	COG1776	CheY-P phosphatase CheC
JAOMGKNI_00698	CDS	546				hypothetical protein
JAOMGKNI_00699	CDS	741	ccrA	3.5.2.6		Metallo-beta-lactamase type 2
JAOMGKNI_00700	CDS	951				hypothetical protein
JAOMGKNI_00701	CDS	618				hypothetical protein
JAOMGKNI_00702	CDS	465				hypothetical protein
JAOMGKNI_00703	CDS	594				hypothetical protein
JAOMGKNI_00704	CDS	1437	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
JAOMGKNI_00705	CDS	357			COG0718	Nucleoid-associated protein
JAOMGKNI_00706	CDS	1002	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
JAOMGKNI_00707	CDS	1965	pgk/tpi		COG0126	Bifunctional PGK/TIM
JAOMGKNI_00708	CDS	450	yqeY		COG1610	putative protein YqeY
JAOMGKNI_00709	CDS	651	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
JAOMGKNI_00710	CDS	510	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
JAOMGKNI_00711	CDS	273				hypothetical protein
JAOMGKNI_00712	CDS	1278	tig	5.2.1.8	COG0544	Trigger factor
JAOMGKNI_00713	CDS	612	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
JAOMGKNI_00714	CDS	654				hypothetical protein
JAOMGKNI_00715	CDS	267				hypothetical protein
JAOMGKNI_00716	CDS	750	fliP		COG1338	Flagellar biosynthetic protein FliP
JAOMGKNI_00717	CDS	294				hypothetical protein
JAOMGKNI_00718	CDS	363	cheY		COG0784	Chemotaxis protein CheY
JAOMGKNI_00719	CDS	447	cheW_1		COG0835	Chemotaxis protein CheW
JAOMGKNI_00720	CDS	2016	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
JAOMGKNI_00721	CDS	1227	cinA		COG1058	CinA-like protein
JAOMGKNI_00722	CDS	954	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JAOMGKNI_00723	CDS	678	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
JAOMGKNI_00724	CDS	2559				hypothetical protein
JAOMGKNI_00725	CDS	687	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
JAOMGKNI_00726	CDS	711	lipM	2.3.1.181		Octanoyltransferase LipM
JAOMGKNI_00727	CDS	669	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
JAOMGKNI_00728	CDS	432				hypothetical protein
JAOMGKNI_00729	CDS	1215	smc_2			Chromosome partition protein Smc
JAOMGKNI_00730	CDS	765				hypothetical protein
JAOMGKNI_00731	CDS	696				hypothetical protein
JAOMGKNI_00732	CDS	618	lptD_1			LPS-assembly protein LptD
JAOMGKNI_00733	CDS	2592		2.7.7.-	COG0517	A-adding tRNA nucleotidyltransferase
JAOMGKNI_00734	CDS	1548		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JAOMGKNI_00735	CDS	306				hypothetical protein
JAOMGKNI_00736	CDS	405	cfiA	6.4.1.7	COG0511	2-oxoglutarate carboxylase large subunit
JAOMGKNI_00737	CDS	453	cheW_2		COG0835	Chemotaxis protein CheW
JAOMGKNI_00738	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JAOMGKNI_00739	CDS	1284	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
JAOMGKNI_00740	CDS	630	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
JAOMGKNI_00741	CDS	2133	rnr	3.1.13.1	COG0557	Ribonuclease R
JAOMGKNI_00742	CDS	420				hypothetical protein
JAOMGKNI_00743	CDS	930	yrbG		COG0530	Inner membrane protein YrbG
JAOMGKNI_00744	CDS	858				hypothetical protein
JAOMGKNI_00745	CDS	1389	tldD	3.4.-.-	COG0312	Metalloprotease TldD
JAOMGKNI_00746	CDS	1308				hypothetical protein
JAOMGKNI_00747	CDS	831				hypothetical protein
JAOMGKNI_00748	CDS	2145	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JAOMGKNI_00749	CDS	450	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JAOMGKNI_00750	CDS	570	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
JAOMGKNI_00751	CDS	774				hypothetical protein
JAOMGKNI_00752	CDS	411	rsbW	2.7.11.1		Serine-protein kinase RsbW
JAOMGKNI_00753	CDS	1308	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
JAOMGKNI_00754	CDS	1368				hypothetical protein
JAOMGKNI_00755	CDS	834				hypothetical protein
JAOMGKNI_00756	CDS	1188				hypothetical protein
JAOMGKNI_00757	CDS	486				hypothetical protein
JAOMGKNI_00758	CDS	840				hypothetical protein
JAOMGKNI_00759	CDS	1923	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
JAOMGKNI_00760	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
JAOMGKNI_00761	CDS	630	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
JAOMGKNI_00762	CDS	645				hypothetical protein
JAOMGKNI_00763	CDS	1221		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
JAOMGKNI_00764	CDS	429				hypothetical protein
JAOMGKNI_00765	CDS	387				hypothetical protein
JAOMGKNI_00766	CDS	1209		3.4.21.-		putative CtpA-like serine protease
JAOMGKNI_00767	CDS	789	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
JAOMGKNI_00768	CDS	447				hypothetical protein
JAOMGKNI_00769	CDS	879				hypothetical protein
JAOMGKNI_00770	CDS	1668	udk	2.7.1.48		Uridine kinase
JAOMGKNI_00771	tRNA	74				tRNA-Gln(ttg)
JAOMGKNI_00772	CDS	1416	aglA_2	3.2.1.20	COG1486	Alpha-glucosidase
JAOMGKNI_00773	CDS	663	menG	2.1.1.163		Demethylmenaquinone methyltransferase
JAOMGKNI_00774	CDS	1077	nasB		COG1251	Assimilatory nitrate reductase electron transfer subunit
JAOMGKNI_00775	CDS	1197	fprA	1.-.-.-	COG0426	Nitric oxide reductase
JAOMGKNI_00776	CDS	3135	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JAOMGKNI_00777	CDS	2583				hypothetical protein
JAOMGKNI_00778	CDS	1164	fliC			A-type flagellin
JAOMGKNI_00779	CDS	765	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JAOMGKNI_00780	CDS	1197				hypothetical protein
JAOMGKNI_00781	CDS	1248				hypothetical protein
JAOMGKNI_00782	CDS	789	rpsB			30S ribosomal protein S2
JAOMGKNI_00783	CDS	321				hypothetical protein
JAOMGKNI_00784	CDS	723				hypothetical protein
JAOMGKNI_00785	CDS	798	lnrL_3	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JAOMGKNI_00786	CDS	366	ytrA		COG1725	HTH-type transcriptional repressor YtrA
JAOMGKNI_00787	CDS	1914	glgE	2.4.99.16		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
JAOMGKNI_00788	CDS	789	rbgA		COG1161	Ribosome biogenesis GTPase A
JAOMGKNI_00789	CDS	1416	pgcA	5.4.2.2		Phosphoglucomutase
JAOMGKNI_00790	CDS	1800				hypothetical protein
JAOMGKNI_00791	CDS	939				hypothetical protein
JAOMGKNI_00792	CDS	816				hypothetical protein
JAOMGKNI_00793	CDS	222				hypothetical protein
JAOMGKNI_00794	CDS	315				hypothetical protein
JAOMGKNI_00795	CDS	2073	infB			Translation initiation factor IF-2
JAOMGKNI_00796	CDS	1209				hypothetical protein
JAOMGKNI_00797	CDS	408				hypothetical protein
JAOMGKNI_00798	CDS	603				hypothetical protein
JAOMGKNI_00799	CDS	744				hypothetical protein
JAOMGKNI_00800	CDS	474	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
JAOMGKNI_00801	CDS	216				hypothetical protein
JAOMGKNI_00802	CDS	1005				hypothetical protein
JAOMGKNI_00803	CDS	516				hypothetical protein
JAOMGKNI_00804	CDS	780		3.4.-.-	COG1659	Maritimacin
JAOMGKNI_00805	CDS	345				hypothetical protein
JAOMGKNI_00806	CDS	747	thi4	2.4.2.59		Thiamine thiazole synthase
JAOMGKNI_00807	CDS	1275	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
JAOMGKNI_00808	CDS	747				hypothetical protein
JAOMGKNI_00809	CDS	1197	thiDN		COG0351	Bifunctional thiamine biosynthesis protein ThiDN
JAOMGKNI_00810	CDS	414	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
JAOMGKNI_00811	CDS	639				queuosine precursor transporter
JAOMGKNI_00812	CDS	753	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
JAOMGKNI_00813	CDS	1467				hypothetical protein
JAOMGKNI_00814	CDS	813	RBKS	2.7.1.15		Ribokinase
JAOMGKNI_00815	CDS	1017				hypothetical protein
JAOMGKNI_00816	CDS	684	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
JAOMGKNI_00817	CDS	882	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
JAOMGKNI_00818	CDS	510	bioY		COG1268	Biotin transporter BioY
JAOMGKNI_00819	CDS	945		1.6.5.11	COG2070	NADH:quinone reductase
JAOMGKNI_00820	CDS	414	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
JAOMGKNI_00821	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
JAOMGKNI_00822	CDS	1575	pyrG	6.3.4.2	COG0504	CTP synthase
JAOMGKNI_00823	CDS	702	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
JAOMGKNI_00824	CDS	924	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
JAOMGKNI_00825	CDS	3198				hypothetical protein
JAOMGKNI_00826	CDS	648		1.11.1.15	COG0450	Peroxiredoxin
JAOMGKNI_00827	CDS	1053				hypothetical protein
JAOMGKNI_00828	CDS	1398	nagZ	3.2.1.52		Beta-hexosaminidase
JAOMGKNI_00829	CDS	1263				hypothetical protein
JAOMGKNI_00830	CDS	903	lacF_1			Lactose transport system permease protein LacF
JAOMGKNI_00831	CDS	816	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
JAOMGKNI_00832	CDS	993	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JAOMGKNI_00833	CDS	1095	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
JAOMGKNI_00834	CDS	1401	yeeO		COG0534	putative FMN/FAD exporter YeeO
JAOMGKNI_00835	CDS	429				hypothetical protein
JAOMGKNI_00836	CDS	2025				hypothetical protein
JAOMGKNI_00837	tRNA	87				tRNA-Leu(cag)
JAOMGKNI_00838	CDS	732	tarA	2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JAOMGKNI_00839	CDS	1200				Uracil permease
JAOMGKNI_00840	CDS	1188	adh2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
JAOMGKNI_00841	tRNA	89				tRNA-Ser(cga)
JAOMGKNI_00842	CDS	978	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JAOMGKNI_00843	CDS	2367	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
JAOMGKNI_00844	CDS	573	betI			HTH-type transcriptional regulator BetI
JAOMGKNI_00845	CDS	1449	moaA_1			GTP 3',8-cyclase
JAOMGKNI_00846	CDS	972	albA	1.21.98.-	COG0535	Antilisterial bacteriocin subtilosin biosynthesis protein AlbA
JAOMGKNI_00847	CDS	171				hypothetical protein
JAOMGKNI_00848	CDS	705				hypothetical protein
JAOMGKNI_00849	CDS	960	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
JAOMGKNI_00850	CDS	453	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
JAOMGKNI_00851	CDS	1305	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
JAOMGKNI_00852	CDS	822	ilvE	2.6.1.42	COG0115	putative branched-chain-amino-acid aminotransferase
JAOMGKNI_00853	CDS	306				hypothetical protein
JAOMGKNI_00854	CDS	1911	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
JAOMGKNI_00855	CDS	555				hypothetical protein
JAOMGKNI_00856	CDS	1251	ftsA_1		COG0849	Cell division protein FtsA
JAOMGKNI_00857	CDS	1056	ftsZ		COG0206	Cell division protein FtsZ
JAOMGKNI_00858	CDS	1701				hypothetical protein
JAOMGKNI_00859	CDS	1206				hypothetical protein
JAOMGKNI_00860	CDS	939	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
JAOMGKNI_00861	CDS	636				hypothetical protein
JAOMGKNI_00862	CDS	1371				hypothetical protein
JAOMGKNI_00863	CDS	762				hypothetical protein
JAOMGKNI_00864	CDS	915		2.1.2.5	COG3643	Glutamate formimidoyltransferase
JAOMGKNI_00865	CDS	456	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
JAOMGKNI_00866	CDS	1368				hypothetical protein
JAOMGKNI_00867	CDS	399	cdd	3.5.4.5	COG0295	Cytidine deaminase
JAOMGKNI_00868	CDS	906	era		COG1159	GTPase Era
JAOMGKNI_00869	CDS	1092	yqeH		COG1161	putative protein YqeH
JAOMGKNI_00870	CDS	1110	dnaJ_1		COG0484	Chaperone protein DnaJ
JAOMGKNI_00871	CDS	519	grpE		COG0576	Protein GrpE
JAOMGKNI_00872	CDS	1017	hrcA		COG1420	Heat-inducible transcription repressor HrcA
JAOMGKNI_00873	tRNA	87				tRNA-Leu(caa)
JAOMGKNI_00874	CDS	1008	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
JAOMGKNI_00875	CDS	1470	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
JAOMGKNI_00876	CDS	879				hypothetical protein
JAOMGKNI_00877	CDS	396	rbfA		COG0858	Ribosome-binding factor A
JAOMGKNI_00878	CDS	930	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
JAOMGKNI_00879	CDS	882	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
JAOMGKNI_00880	CDS	507				hypothetical protein
JAOMGKNI_00881	CDS	351				hypothetical protein
JAOMGKNI_00882	CDS	1398	secDF		COG0341	Protein translocase subunit SecDF
JAOMGKNI_00883	CDS	882	secF		COG0341	Protein translocase subunit SecF
JAOMGKNI_00884	CDS	1068	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
JAOMGKNI_00885	CDS	450	rplI			50S ribosomal protein L9
JAOMGKNI_00886	CDS	843	rbn	3.1.26.11		Ribonuclease BN
JAOMGKNI_00887	CDS	423				hypothetical protein
JAOMGKNI_00888	CDS	918			COG0330	putative protein
JAOMGKNI_00889	CDS	483				hypothetical protein
JAOMGKNI_00890	CDS	666				hypothetical protein
JAOMGKNI_00891	CDS	954	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
JAOMGKNI_00892	CDS	1752	spoVD		COG0768	Stage V sporulation protein D
JAOMGKNI_00893	CDS	900	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JAOMGKNI_00894	CDS	945	clpC_2		COG0542	Negative regulator of genetic competence ClpC/MecB
JAOMGKNI_00895	CDS	1395	clpB		COG0542	Chaperone protein ClpB
JAOMGKNI_00896	CDS	621	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
JAOMGKNI_00897	CDS	477				hypothetical protein
JAOMGKNI_00898	CDS	921	mneS		COG0053	Manganese efflux system protein MneS
JAOMGKNI_00899	CDS	1290	eno	4.2.1.11	COG0148	Enolase
JAOMGKNI_00900	CDS	1155	korA_1	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
JAOMGKNI_00901	CDS	198	cutD	1.97.1.-		Choline trimethylamine-lyase activating enzyme
JAOMGKNI_00902	CDS	1125	gcdB	7.2.4.5	COG1883	Glutaconyl-CoA decarboxylase subunit beta
JAOMGKNI_00903	CDS	915	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
JAOMGKNI_00904	CDS	1293		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
JAOMGKNI_00905	CDS	741	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
JAOMGKNI_00906	CDS	1344				hypothetical protein
JAOMGKNI_00907	CDS	558				hypothetical protein
JAOMGKNI_00908	CDS	1932	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JAOMGKNI_00909	CDS	411	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
JAOMGKNI_00910	CDS	522				hypothetical protein
JAOMGKNI_00911	CDS	1131	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
JAOMGKNI_00912	CDS	1506				hypothetical protein
JAOMGKNI_00913	CDS	1035	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JAOMGKNI_00914	CDS	606				hypothetical protein
JAOMGKNI_00915	CDS	714	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
JAOMGKNI_00916	CDS	624				hypothetical protein
JAOMGKNI_00917	CDS	1461	glgA	2.4.1.21	COG0297	Glycogen synthase
JAOMGKNI_00918	CDS	1011	galT_1	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
JAOMGKNI_00919	CDS	276	spoVS_2		COG2359	Stage V sporulation protein S
JAOMGKNI_00920	CDS	231				hypothetical protein
JAOMGKNI_00921	CDS	666				hypothetical protein
JAOMGKNI_00922	CDS	483				hypothetical protein
JAOMGKNI_00923	CDS	663	fliA		COG1191	RNA polymerase sigma factor FliA
JAOMGKNI_00924	CDS	474	cheD	3.5.1.44	COG1871	Chemoreceptor glutamine deamidase CheD
JAOMGKNI_00925	CDS	618	cheC_2	3.-.-.-	COG1776	CheY-P phosphatase CheC
JAOMGKNI_00926	CDS	690	ycgR			Flagellar brake protein YcgR
JAOMGKNI_00927	CDS	828	ylxH		COG0455	Flagellum site-determining protein YlxH
JAOMGKNI_00928	CDS	1137	flhF		COG1419	Flagellar biosynthesis protein FlhF
JAOMGKNI_00929	CDS	2037	flhA		COG1298	Flagellar biosynthesis protein FlhA
JAOMGKNI_00930	CDS	951	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
JAOMGKNI_00931	CDS	771	fliR		COG1684	Flagellar biosynthetic protein FliR
JAOMGKNI_00932	CDS	1032	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
JAOMGKNI_00933	CDS	990	prsA	5.2.1.8		Foldase protein PrsA
JAOMGKNI_00934	CDS	768	mazG_2	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
JAOMGKNI_00935	CDS	642				hypothetical protein
JAOMGKNI_00936	CDS	717	rnhB	3.1.26.4	COG0164	Ribonuclease HII
JAOMGKNI_00937	CDS	855				hypothetical protein
JAOMGKNI_00938	CDS	930	cysP		COG0306	Sulfate permease CysP
JAOMGKNI_00939	CDS	1986	mcp1_3		COG0840	Methyl-accepting chemotaxis protein 1
JAOMGKNI_00940	CDS	417	yhfA		COG1765	Protein YhfA
JAOMGKNI_00941	CDS	1080	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
JAOMGKNI_00942	CDS	465				hypothetical protein
JAOMGKNI_00943	CDS	1491	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
JAOMGKNI_00944	CDS	1134	cpoB			Cell division coordinator CpoB
JAOMGKNI_00945	CDS	861				hypothetical protein
JAOMGKNI_00946	CDS	942	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
JAOMGKNI_00947	CDS	1323	dnaA		COG0593	Chromosomal replication initiator protein DnaA
JAOMGKNI_00948	CDS	183	fdx		COG1141	Ferredoxin
JAOMGKNI_00949	CDS	741				hypothetical protein
JAOMGKNI_00950	CDS	1194				hypothetical protein
JAOMGKNI_00951	CDS	1056				hypothetical protein
JAOMGKNI_00952	CDS	408				hypothetical protein
JAOMGKNI_00953	CDS	459				hypothetical protein
JAOMGKNI_00954	CDS	1170	tolB			Tol-Pal system protein TolB
JAOMGKNI_00955	CDS	1278			COG1055	putative transporter
JAOMGKNI_00956	CDS	438				hypothetical protein
JAOMGKNI_00957	CDS	1221	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
JAOMGKNI_00958	CDS	357				hypothetical protein
JAOMGKNI_00959	CDS	642	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JAOMGKNI_00960	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
JAOMGKNI_00961	CDS	915	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
JAOMGKNI_00962	CDS	1233				hypothetical protein
JAOMGKNI_00963	CDS	1272				hypothetical protein
JAOMGKNI_00964	CDS	1320	glnA	6.3.1.2	COG0174	Glutamine synthetase
JAOMGKNI_00965	CDS	1029				hypothetical protein
JAOMGKNI_00966	CDS	1269				hypothetical protein
JAOMGKNI_00967	CDS	951				hypothetical protein
JAOMGKNI_00968	CDS	654				hypothetical protein
JAOMGKNI_00969	CDS	654	moaA_2			GTP 3',8-cyclase
JAOMGKNI_00970	CDS	999	cytR		COG1609	HTH-type transcriptional repressor CytR
JAOMGKNI_00971	CDS	1521				hypothetical protein
JAOMGKNI_00972	CDS	1416				hypothetical protein
JAOMGKNI_00973	CDS	1479	glpK_1	2.7.1.30	COG0554	Glycerol kinase
JAOMGKNI_00974	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
JAOMGKNI_00975	CDS	861	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
JAOMGKNI_00976	CDS	996	rbsC_2		COG1172	Ribose import permease protein RbsC
JAOMGKNI_00977	CDS	1572	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
JAOMGKNI_00978	CDS	654				hypothetical protein
JAOMGKNI_00979	CDS	972	rbsB		COG1879	Ribose import binding protein RbsB
JAOMGKNI_00980	CDS	408	rbsD	5.4.99.62	COG1869	D-ribose pyranase
JAOMGKNI_00981	CDS	891	rbsK	2.7.1.15		Ribokinase
JAOMGKNI_00982	CDS	564	lemA		COG1704	Protein LemA
JAOMGKNI_00983	CDS	717				hypothetical protein
JAOMGKNI_00984	CDS	1644				hypothetical protein
JAOMGKNI_00985	CDS	1209	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
JAOMGKNI_00986	CDS	756	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
JAOMGKNI_00987	CDS	807	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
JAOMGKNI_00988	CDS	762	xerC		COG4973	Tyrosine recombinase XerC
JAOMGKNI_00989	CDS	549	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
JAOMGKNI_00990	CDS	255				hypothetical protein
JAOMGKNI_00991	CDS	1251				hypothetical protein
JAOMGKNI_00992	CDS	387				hypothetical protein
JAOMGKNI_00993	CDS	1350				hypothetical protein
JAOMGKNI_00994	CDS	555				hypothetical protein
JAOMGKNI_00995	CDS	264	tusB			Protein TusB
JAOMGKNI_00996	CDS	354				hypothetical protein
JAOMGKNI_00997	CDS	357	dsrE	2.8.1.-	COG1553	Putative sulfurtransferase DsrE
JAOMGKNI_00998	CDS	999				hypothetical protein
JAOMGKNI_00999	CDS	240			COG0425	Putative sulfur carrier protein
JAOMGKNI_01000	CDS	4605				hypothetical protein
JAOMGKNI_01001	CDS	453				hypothetical protein
JAOMGKNI_01002	CDS	957				hypothetical protein
JAOMGKNI_01003	CDS	3027				hypothetical protein
JAOMGKNI_01004	CDS	3372				hypothetical protein
JAOMGKNI_01005	CDS	510				hypothetical protein
JAOMGKNI_01006	CDS	3042	rapA	3.6.4.-		RNA polymerase-associated protein RapA
JAOMGKNI_01007	CDS	1755				hypothetical protein
JAOMGKNI_01008	CDS	3870				hypothetical protein
JAOMGKNI_01009	CDS	306				hypothetical protein
JAOMGKNI_01010	CDS	114				hypothetical protein
JAOMGKNI_01011	CDS	243				hypothetical protein
JAOMGKNI_01012	CDS	1089				hypothetical protein
JAOMGKNI_01013	CDS	327				hypothetical protein
JAOMGKNI_01014	CDS	399				hypothetical protein
JAOMGKNI_01015	CDS	312				hypothetical protein
JAOMGKNI_01016	CDS	555				hypothetical protein
JAOMGKNI_01017	CDS	792				IS200/IS605 family transposase ISTma1
JAOMGKNI_01018	CDS	441				IS200/IS605 family transposase ISTma1
JAOMGKNI_01019	CDS	864				hypothetical protein
JAOMGKNI_01020	CDS	900	rhaS			HTH-type transcriptional activator RhaS
JAOMGKNI_01021	CDS	1002	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
JAOMGKNI_01022	CDS	948				hypothetical protein
JAOMGKNI_01023	CDS	861	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
JAOMGKNI_01024	CDS	408				hypothetical protein
